31,3
33,3.1
35,3.2
37,3.3
39,3.4
40.7692307692308,3.5
42.3076923076923,3.6
43.8461538461538,3.7
45.3846153846154,3.8
46.9230769230769,3.9
48.4615384615385,4
50,4.1
52.5,4.2
55,4.3
57.5,4.4
60,4.5
63.3333333333333,4.6
66.6666666666667,4.7
70,4.8
72.5,4.9
75,5
77.5,5.1
80,5.2
82.8571428571428,5.3
85.7142857142857,5.4
88.5714285714285,5.5
91.6666666666666,5.6
95,5.7
98.3333333333333,5.8
103.333333333333,5.9
110,6
112,6.1
114,6.2
116,6.3
118,6.4
120,6.5
