age (weeks)   weight (g) 
2.00000 	 6.96188 
2.13774 	 7.75284 
2.27548 	 8.46936 
2.41322 	 9.12248 
2.55096 	 9.72104 
2.68871 	 10.27227 
2.82645 	 10.78212 
2.96419 	 11.25553 
3.10193 	 11.69667 
3.23967 	 12.10906 
3.37741 	 12.49571 
3.51515 	 12.85919 
3.65289 	 13.20175 
3.79063 	 13.52532 
3.92837 	 13.83161 
4.06612 	 14.12211 
4.20386 	 14.39814 
4.34160 	 14.66087 
4.47934 	 14.91134 
4.61708 	 15.15047 
4.75482 	 15.37911 
4.89256 	 15.59800 
5.03030 	 15.80782 
5.16804 	 16.00919 
5.30579 	 16.20266 
5.44353 	 16.38873 
5.58127 	 16.56787 
5.71901 	 16.74051 
5.85675 	 16.90702 
5.99449 	 17.06777 
6.13223 	 17.22308 
6.26997 	 17.37325 
6.40771 	 17.51857 
6.54545 	 17.65928 
6.68320 	 17.79564 
6.82094 	 17.92786 
6.95868 	 18.05614 
7.09642 	 18.18069 
7.23416 	 18.30168 
7.37190 	 18.41927 
7.50964 	 18.53363 
7.64738 	 18.64490 
7.78512 	 18.75322 
7.92287 	 18.85872 
8.06061 	 18.96151 
8.19835 	 19.06172 
8.33609 	 19.15945 
8.47383 	 19.25481 
8.61157 	 19.34788 
8.74931 	 19.43876 
8.88705 	 19.52753 
9.02479 	 19.61427 
9.16253 	 19.69907 
9.30028 	 19.78199 
9.43802 	 19.86310 
9.57576 	 19.94246 
9.71350 	 20.02015 
9.85124 	 20.09621 
9.98898 	 20.17071 
10.12672 	 20.24370 
10.26446 	 20.31522 
10.40220 	 20.38533 
10.53994 	 20.45408 
10.67769 	 20.52150 
10.81543 	 20.58764 
10.95317 	 20.65254 
11.09091 	 20.71624 
11.22865 	 20.77877 
11.36639 	 20.84018 
11.50413 	 20.90049 
11.64187 	 20.95974 
11.77961 	 21.01795 
11.91736 	 21.07516 
12.05510 	 21.13140 
12.19284 	 21.18669 
12.33058 	 21.24107 
12.46832 	 21.29455 
12.60606 	 21.34716 
12.74380 	 21.39892 
12.88154 	 21.44986 
13.01928 	 21.50000 
13.15702 	 21.54936 
13.29477 	 21.59795 
13.43251 	 21.64581 
13.57025 	 21.69294 
13.70799 	 21.73937 
13.84573 	 21.78512 
13.98347 	 21.83019 
14.12121 	 21.87461 
14.25895 	 21.91839 
14.39669 	 21.96155 
14.53444 	 22.00410 
14.67218 	 22.04606 
14.80992 	 22.08744 
14.94766 	 22.12825 
15.08540 	 22.16851 
15.22314 	 22.20823 
15.36088 	 22.24742 
15.49862 	 22.28609 
15.63636 	 22.32426 
15.77410 	 22.36193 
15.91185 	 22.39911 
16.04959 	 22.43583 
16.18733 	 22.47208 
16.32507 	 22.50787 
16.46281 	 22.54323 
16.60055 	 22.57814 
16.73829 	 22.61263 
16.87603 	 22.64670 
17.01377 	 22.68037 
17.15152 	 22.71363 
17.28926 	 22.74650 
17.42700 	 22.77898 
17.56474 	 22.81109 
17.70248 	 22.84283 
17.84022 	 22.87420 
17.97796 	 22.90522 
18.11570 	 22.93588 
18.25344 	 22.96621 
18.39118 	 22.99619 
18.52893 	 23.02585 
18.66667 	 23.05518 
18.80441 	 23.08420 
18.94215 	 23.11290 
19.07989 	 23.14129 
19.21763 	 23.16939 
19.35537 	 23.19718 
19.49311 	 23.22469 
19.63085 	 23.25191 
19.76860 	 23.27885 
19.90634 	 23.30551 
20.04408 	 23.33190 
20.18182 	 23.35802 
20.31956 	 23.38389 
20.45730 	 23.40949 
20.59504 	 23.43484 
20.73278 	 23.45994 
20.87052 	 23.48480 
21.00826 	 23.50941 
21.14601 	 23.53379 
21.28375 	 23.55794 
21.42149 	 23.58185 
21.55923 	 23.60554 
21.69697 	 23.62900 
21.83471 	 23.65225 
21.97245 	 23.67528 
22.11019 	 23.69810 
22.24793 	 23.72071 
22.38567 	 23.74311 
22.52342 	 23.76531 
22.66116 	 23.78731 
22.79890 	 23.80912 
22.93664 	 23.83073 
23.07438 	 23.85215 
23.21212 	 23.87338 
23.34986 	 23.89443 
23.48760 	 23.91529 
23.62534 	 23.93598 
23.76309 	 23.95648 
23.90083 	 23.97681 
24.03857 	 23.99697 
24.17631 	 24.01696 
24.31405 	 24.03679 
24.45179 	 24.05644 
24.58953 	 24.07594 
24.72727 	 24.09527 
24.86501 	 24.11445 
25.00275 	 24.13347 
25.14050 	 24.15233 
25.27824 	 24.17104 
25.41598 	 24.18961 
25.55372 	 24.20802 
25.69146 	 24.22629 
25.82920 	 24.24442 
25.96694 	 24.26240 
26.10468 	 24.28024 
26.24242 	 24.29795 
26.38017 	 24.31552 
26.51791 	 24.33295 
26.65565 	 24.35025 
26.79339 	 24.36742 
26.93113 	 24.38446 
27.06887 	 24.40137 
27.20661 	 24.41815 
27.34435 	 24.43481 
27.48209 	 24.45135 
27.61983 	 24.46776 
27.75758 	 24.48406 
27.89532 	 24.50023 
28.03306 	 24.51629 
28.17080 	 24.53223 
28.30854 	 24.54806 
28.44628 	 24.56377 
28.58402 	 24.57937 
28.72176 	 24.59486 
28.85950 	 24.61025 
28.99725 	 24.62552 
29.13499 	 24.64069 
29.27273 	 24.65575 
29.41047 	 24.67071 
29.54821 	 24.68556 
29.68595 	 24.70032 
29.82369 	 24.71497 
29.96143 	 24.72952 
30.09917 	 24.74398 
30.23691 	 24.75833 
30.37466 	 24.77260 
30.51240 	 24.78676 
30.65014 	 24.80083 
30.78788 	 24.81481 
30.92562 	 24.82870 
31.06336 	 24.84250 
31.20110 	 24.85620 
31.33884 	 24.86982 
31.47658 	 24.88335 
31.61433 	 24.89680 
31.75207 	 24.91015 
31.88981 	 24.92342 
32.02755 	 24.93661 
32.16529 	 24.94971 
32.30303 	 24.96274 
32.44077 	 24.97568 
32.57851 	 24.98853 
32.71625 	 25.00131 
32.85399 	 25.01401 
32.99174 	 25.02664 
33.12948 	 25.03918 
33.26722 	 25.05165 
33.40496 	 25.06404 
33.54270 	 25.07636 
33.68044 	 25.08860 
33.81818 	 25.10077 
33.95592 	 25.11286 
34.09366 	 25.12489 
34.23140 	 25.13684 
34.36915 	 25.14872 
34.50689 	 25.16053 
34.64463 	 25.17228 
34.78237 	 25.18395 
34.92011 	 25.19556 
35.05785 	 25.20710 
35.19559 	 25.21857 
35.33333 	 25.22997 
35.47107 	 25.24131 
35.60882 	 25.25259 
35.74656 	 25.26380 
35.88430 	 25.27495 
36.02204 	 25.28604 
36.15978 	 25.29706 
36.29752 	 25.30802 
36.43526 	 25.31892 
36.57300 	 25.32976 
36.71074 	 25.34054 
36.84848 	 25.35126 
36.98623 	 25.36192 
37.12397 	 25.37253 
37.26171 	 25.38307 
37.39945 	 25.39356 
37.53719 	 25.40399 
37.67493 	 25.41437 
37.81267 	 25.42469 
37.95041 	 25.43495 
38.08815 	 25.44516 
38.22590 	 25.45532 
38.36364 	 25.46542 
38.50138 	 25.47547 
38.63912 	 25.48546 
38.77686 	 25.49541 
38.91460 	 25.50530 
39.05234 	 25.51514 
39.19008 	 25.52493 
39.32782 	 25.53466 
39.46556 	 25.54435 
39.60331 	 25.55399 
39.74105 	 25.56358 
39.87879 	 25.57312 
40.01653 	 25.58261 
40.15427 	 25.59206 
40.29201 	 25.60145 
40.42975 	 25.61080 
40.56749 	 25.62010 
40.70523 	 25.62936 
40.84298 	 25.63857 
40.98072 	 25.64773 
41.11846 	 25.65685 
41.25620 	 25.66593 
41.39394 	 25.67496 
41.53168 	 25.68394 
41.66942 	 25.69288 
41.80716 	 25.70178 
41.94490 	 25.71064 
42.08264 	 25.71945 
42.22039 	 25.72822 
42.35813 	 25.73695 
42.49587 	 25.74563 
42.63361 	 25.75428 
42.77135 	 25.76288 
42.90909 	 25.77145 
43.04683 	 25.77997 
43.18457 	 25.78845 
43.32231 	 25.79690 
43.46006 	 25.80530 
43.59780 	 25.81366 
43.73554 	 25.82199 
43.87328 	 25.83028 
44.01102 	 25.83853 
44.14876 	 25.84674 
44.28650 	 25.85491 
44.42424 	 25.86305 
44.56198 	 25.87115 
44.69972 	 25.87921 
44.83747 	 25.88723 
44.97521 	 25.89522 
45.11295 	 25.90318 
45.25069 	 25.91109 
45.38843 	 25.91898 
45.52617 	 25.92682 
45.66391 	 25.93464 
45.80165 	 25.94242 
45.93939 	 25.95016 
46.07713 	 25.95787 
46.21488 	 25.96554 
46.35262 	 25.97319 
46.49036 	 25.98079 
46.62810 	 25.98837 
46.76584 	 25.99591 
46.90358 	 26.00342 
47.04132 	 26.01090 
47.17906 	 26.01835 
47.31680 	 26.02576 
47.45455 	 26.03314 
47.59229 	 26.04049 
47.73003 	 26.04781 
47.86777 	 26.05510 
48.00551 	 26.06236 
48.14325 	 26.06958 
48.28099 	 26.07678 
48.41873 	 26.08394 
48.55647 	 26.09108 
48.69421 	 26.09819 
48.83196 	 26.10526 
48.96970 	 26.11231 
49.10744 	 26.11933 
49.24518 	 26.12632 
49.38292 	 26.13328 
49.52066 	 26.14021 
49.65840 	 26.14712 
49.79614 	 26.15399 
49.93388 	 26.16084 
50.07163 	 26.16766 
50.20937 	 26.17445 
50.34711 	 26.18122 
50.48485 	 26.18796 
50.62259 	 26.19467 
50.76033 	 26.20135 
50.89807 	 26.20801 
51.03581 	 26.21464 
51.17355 	 26.22125 
51.31129 	 26.22783 
51.44904 	 26.23438 
51.58678 	 26.24091 
51.72452 	 26.24741 
51.86226 	 26.25388 
52.00000 	 26.26034 
