Photodiode,AsyncPulse,BonsaiTime,ArduinoTime
9,0,62657747.4944,2316
14,0,62657748.608,2316
12,0,62657749.6832,2316
12,0,62657750.7328,2326
14,0,62657751.808,2326
7,0,62657752.7808,2326
9,0,62657753.8176,2326
4,0,62657754.8416,2326
8,0,62657755.8656,2326
12,0,62657756.9664,2326
11,0,62657758.016,2326
14,0,62657759.104,2326
6,0,62657760.0896,2326
5,0,62657761.1008,2336
10,0,62657762.2272,2336
11,0,62657763.328,2336
14,0,62657764.3776,2336
7,0,62657765.3248,2336
7,0,62657766.3744,2336
10,0,62657767.4752,2336
11,0,62657768.4992,2336
13,0,62657769.5744,2336
12,0,62657770.6496,2347
11,0,62657771.712,2347
8,0,62657772.6848,2347
13,0,62657773.7856,2347
13,0,62657774.8736,2347
13,0,62657775.9232,2347
14,0,62657776.9984,2347
10,0,62657778.0736,2347
5,0,62657779.0592,2347
12,0,62657780.1728,2347
7,0,62657781.12,2357
13,0,62657782.2976,2357
11,0,62657783.3216,2357
14,0,62657784.4224,2357
11,0,62657785.472,2357
11,0,62657786.5088,2357
5,0,62657787.4816,2357
7,0,62657788.5056,2357
10,0,62657789.6064,2357
10,0,62657790.72,2357
10,0,62657791.7312,2367
8,0,62657792.7168,2367
14,0,62657793.8176,2367
9,0,62657794.7904,2367
14,0,62657795.9168,2367
13,0,62657796.9792,2367
12,0,62657798.0544,2367
12,0,62657799.104,2367
14,0,62657800.2304,2367
12,0,62657801.28,2367
13,0,62657802.3296,2377
7,0,62657803.328,2377
7,0,62657804.3264,2377
5,0,62657805.376,2377
9,0,62657806.3872,2377
9,0,62657807.4496,2377
14,0,62657808.512,2377
13,0,62657809.5616,2377
12,0,62657810.6112,2377
12,0,62657811.712,2387
13,0,62657812.7616,2387
13,0,62657813.8496,2387
10,0,62657814.8992,2387
11,0,62657815.9488,2387
11,0,62657817.024,2387
6,0,62657818.0096,2387
9,0,62657819.0336,2387
13,0,62657820.1344,2387
8,0,62657821.1072,2397
6,0,62657822.1312,2397
7,0,62657823.1808,2397
12,0,62657824.2944,2397
9,0,62657825.28,2397
13,0,62657826.3808,2397
14,0,62657827.4304,2397
12,0,62657828.48,2397
13,0,62657829.5296,2397
13,0,62657830.6048,2397
12,0,62657831.6672,2407
11,0,62657832.7424,2407
13,0,62657833.8176,2407
11,0,62657834.8672,2407
12,0,62657835.9296,2407
9,0,62657836.9024,2407
5,0,62657837.9264,2407
8,0,62657838.9632,2407
13,0,62657840.064,2407
13,0,62657841.1136,2407
14,0,62657842.24,2417
6,0,62657843.1744,2417
7,0,62657844.2368,2417
11,0,62657845.3632,2417
14,0,62657846.4384,2417
13,0,62657847.488,2417
12,0,62657848.512,2417
13,0,62657849.6,2417
12,0,62657850.6752,2417
14,0,62657851.7248,2427
10,0,62657852.8,2427
14,0,62657853.8496,2427
6,0,62657854.8352,2427
8,0,62657855.8464,2427
10,0,62657856.96,2427
13,0,62657858.0352,2427
12,0,62657859.0848,2427
7,0,62657860.0576,2427
8,0,62657861.0944,2437
12,0,62657862.2336,2437
15,0,62657863.2832,2437
11,0,62657864.3328,2437
7,0,62657865.3312,2437
14,0,62657866.432,2437
12,0,62657867.4816,2437
13,0,62657868.544,2437
6,0,62657869.5424,2437
11,0,62657870.6432,2437
9,0,62657871.616,2447
13,0,62657872.7168,2447
11,0,62657873.7664,2447
13,0,62657874.8544,2447
14,0,62657875.904,2447
12,0,62657876.9792,2447
8,0,62657877.9648,2447
9,0,62657879.0016,2447
10,0,62657880.0896,2447
15,0,62657881.2288,2457
13,0,62657882.24,2457
13,0,62657883.3408,2457
14,0,62657884.3904,2457
10,0,62657885.4912,2457
11,0,62657886.4896,2457
6,0,62657887.4624,2457
6,0,62657888.4864,2457
9,0,62657889.8048,2457
12,0,62657890.816,2457
10,0,62657891.712,2467
11,0,62657892.7488,2467
9,0,62657893.7216,2467
11,0,62657894.8352,2467
11,0,62657895.9104,2467
11,0,62657896.9856,2467
10,0,62657898.0352,2467
5,0,62657899.008,2467
11,0,62657900.1344,2467
12,0,62657901.248,2477
10,0,62657902.2976,2477
14,0,62657903.3344,2477
9,0,62657904.3456,2477
13,0,62657905.4336,2477
12,0,62657906.4832,2477
14,0,62657907.5456,2477
6,0,62657908.5184,2477
7,0,62657909.5424,2477
11,0,62657910.6688,2487
13,0,62657911.7312,2487
12,0,62657912.7808,2487
5,0,62657913.7664,2487
10,0,62657914.9696,2487
9,0,62657915.9424,2487
7,0,62657916.8768,2487
6,0,62657917.888,2487
8,0,62657918.9248,2487
8,0,62657919.936,2487
7,0,62657920.96,2497
6,0,62657921.9584,2497
11,0,62657923.2256,2497
8,0,62657924.096,2497
11,0,62657925.1584,2497
9,0,62657926.1312,2497
11,0,62657927.2448,2497
14,0,62657928.3456,2497
13,0,62657929.3952,2497
13,0,62657930.4448,2497
12,0,62657932.0448,2507
12,0,62657932.5824,2507
13,0,62657933.6192,2507
7,0,62657934.6304,2507
7,0,62657935.6288,2507
5,0,62657936.7808,2507
8,0,62657937.6768,2507
11,0,62657938.8032,2507
12,0,62657939.8656,2507
14,0,62657940.928,2507
5,0,62657941.9136,2518
6,0,62657942.9376,2518
11,0,62657944.0384,2518
11,0,62657945.1008,2518
14,0,62657946.1888,2518
7,0,62657947.1488,2518
6,0,62657948.16,2518
9,0,62657949.1968,2518
13,0,62657950.3488,2518
14,0,62657951.3984,2528
13,0,62657952.4608,2528
14,0,62657953.4976,2528
8,0,62657954.4832,2528
14,0,62657955.584,2528
9,0,62657956.5568,2528
12,0,62657957.6448,2528
15,0,62657958.7328,2528
11,0,62657959.808,2528
9,0,62657960.768,2528
10,0,62657961.8688,2538
11,0,62657962.9696,2538
8,0,62657963.9296,2538
12,0,62657965.0432,2538
6,0,62657966.0032,2538
11,0,62657967.1168,2538
11,0,62657968.2432,2538
13,0,62657969.3056,2538
10,1,62657970.3296,2538
8,1,62657971.3536,2538
10,1,62657972.4544,2548
12,1,62657973.4912,2548
8,1,62657974.4768,2548
12,1,62657975.5776,2548
12,1,62657976.6528,2548
12,1,62657977.7152,2548
7,1,62657978.688,2548
11,1,62657979.7888,2548
13,1,62657980.9152,2548
11,1,62657981.9392,2548
7,1,62657982.8992,2558
11,1,62657984.0128,2558
13,1,62657985.088,2558
11,1,62657986.1504,2558
14,1,62657987.2512,2558
9,1,62657988.1856,2558
12,1,62657989.312,2558
12,1,62657990.4,2558
15,1,62657991.4624,2568
6,1,62657992.448,2568
10,1,62657993.5232,2568
10,1,62657994.5856,2568
14,1,62657995.6608,2568
6,1,62657996.6208,2568
6,1,62657997.6576,2568
10,1,62657998.7712,2568
14,1,62657999.8336,2568
12,1,62658000.896,2568
15,1,62658001.9712,2578
7,1,62658002.944,2578
9,1,62658003.9552,2578
12,1,62658005.0688,2578
14,1,62658006.1184,2578
12,1,62658007.2448,2578
10,1,62658008.3072,2578
12,1,62658009.3568,2578
10,1,62658010.4576,2578
14,1,62658011.5072,2578
12,1,62658012.5312,2588
14,1,62658013.6064,2588
13,1,62658014.656,2588
13,1,62658015.7312,2588
14,1,62658016.8064,2588
12,1,62658017.8432,2588
11,1,62658018.9184,2588
12,1,62658019.9936,2588
6,1,62658020.9664,2588
13,1,62658022.1056,2598
7,1,62658023.1168,2598
11,1,62658024.1536,2598
13,1,62658025.2544,2598
10,1,62658026.304,2598
8,1,62658027.3024,2598
10,1,62658028.4032,2598
14,1,62658029.504,2598
9,1,62658030.464,2598
13,1,62658031.5392,2608
11,1,62658032.6144,2608
12,1,62658033.6896,2608
14,1,62658034.7392,2608
6,1,62658035.7376,2608
9,1,62658036.7616,2608
14,1,62658037.8624,2608
12,1,62658038.9504,2608
12,1,62658040,2608
15,1,62658041.1008,2608
11,1,62658042.1248,2618
11,1,62658043.1872,2618
9,1,62658044.1728,2618
10,1,62658045.248,2618
13,1,62658046.3744,2618
14,1,62658047.4624,2618
11,1,62658048.512,2618
6,1,62658049.4592,2618
9,1,62658050.496,2618
14,1,62658051.6992,2628
8,1,62658052.5696,2628
5,1,62658053.5808,2628
12,1,62658054.6944,2628
6,1,62658055.6672,2628
11,1,62658056.7552,2628
14,1,62658057.8432,2628
10,1,62658058.9056,2628
9,1,62658059.904,2628
12,1,62658061.0048,2628
13,1,62658062.0544,2638
12,1,62658063.1296,2638
10,1,62658064.1792,2638
12,1,62658065.2672,2638
10,1,62658066.3552,2638
6,1,62658067.3152,2638
8,1,62658068.3648,2638
13,1,62658069.4656,2638
8,1,62658070.464,2638
7,1,62658071.4752,2648
14,1,62658072.5376,2648
13,1,62658073.6128,2648
12,1,62658074.6752,2648
12,1,62658075.7504,2648
8,1,62658076.7232,2648
6,1,62658077.7472,2648
6,1,62658078.7584,2648
11,1,62658079.9744,2648
7,1,62658080.9728,2648
12,1,62658081.9456,2658
10,1,62658083.072,2658
6,1,62658083.9936,2658
11,1,62658085.1072,2658
12,1,62658086.1568,2658
14,1,62658087.2576,2658
13,1,62658088.32,2658
12,1,62658089.3696,2658
8,1,62658090.368,2658
14,1,62658091.4688,2668
10,1,62658092.5056,2668
9,1,62658093.4912,2668
12,1,62658094.592,2668
10,1,62658095.6416,2668
14,1,62658096.7168,2668
12,1,62658097.7664,2668
11,1,62658098.8544,2668
5,1,62658099.8272,2668
9,1,62658100.8512,2668
12,1,62658101.952,2678
5,1,62658102.9248,2678
10,1,62658104.0256,2678
6,1,62658104.9984,2678
12,1,62658106.1248,2678
12,1,62658107.1872,2678
11,1,62658108.2624,2678
8,1,62658109.2608,2678
13,1,62658110.3872,2678
12,1,62658111.4624,2688
14,1,62658112.512,2688
12,1,62658113.5488,2688
11,1,62658114.624,2688
9,1,62658115.5968,2688
5,1,62658116.6208,2688
8,1,62658117.6448,2688
11,1,62658118.7456,2688
10,1,62658119.808,2688
10,1,62658120.8832,2688
10,1,62658121.9584,2698
14,1,62658122.9952,2698
11,1,62658124.0832,2698
13,1,62658125.1584,2698
14,1,62658126.208,2698
6,1,62658127.1936,2698
8,1,62658128.2048,2698
11,1,62658129.3184,2698
14,1,62658130.56,2698
12,1,62658131.4688,2708
5,1,62658132.4672,2708
7,1,62658133.4656,2708
10,1,62658134.5536,2708
6,1,62658135.552,2708
10,1,62658136.64,2708
6,1,62658137.6256,2708
10,1,62658138.7264,2708
13,1,62658139.8016,2708
9,1,62658140.8512,2708
13,1,62658141.888,2718
14,1,62658142.9504,2718
13,1,62658144.0128,2718
12,1,62658145.0752,2718
7,1,62658146.0608,2718
12,1,62658147.1616,2718
13,1,62658148.2624,2718
12,1,62658149.3632,2718
13,1,62658150.4256,2718
12,1,62658151.4752,2718
12,1,62658152.512,2728
11,1,62658153.5744,2728
11,1,62658154.6496,2728
10,1,62658155.6992,2728
14,1,62658156.864,2728
7,1,62658157.76,2728
6,1,62658158.784,2728
10,1,62658159.872,2728
10,1,62658160.9472,2738
14,1,62658162.0096,2738
9,1,62658162.9824,2738
6,1,62658164.0064,2738
7,1,62658165.0432,2738
13,1,62658166.144,2738
12,1,62658167.2064,2738
15,1,62658168.32,2738
13,1,62658169.3696,2738
11,1,62658170.4192,2738
11,1,62658171.52,2748
10,1,62658172.544,2748
13,1,62658173.6704,2748
11,1,62658174.6688,2748
6,1,62658175.6416,2748
6,1,62658176.6528,2748
8,1,62658177.6896,2748
10,1,62658178.7904,2748
14,1,62658179.8656,2748
13,1,62658181.1584,2748
14,1,62658181.9904,2758
11,1,62658183.0784,2758
8,1,62658184.0384,2758
13,1,62658185.1648,2758
12,1,62658186.2784,2758
13,1,62658187.328,2758
13,1,62658188.3776,2758
13,1,62658189.4784,2758
8,1,62658190.4384,2758
12,1,62658191.6288,2768
8,1,62658192.4736,2768
14,1,62658193.5872,2768
13,1,62658194.6624,2768
13,1,62658195.712,2768
11,1,62658196.7872,2768
10,1,62658197.8624,2768
15,1,62658198.912,2768
13,1,62658199.9744,2768
5,1,62658200.9728,2778
12,1,62658202.0736,2778
8,1,62658203.0592,2778
13,1,62658204.16,2778
11,1,62658205.2096,2778
12,1,62658206.3488,2778
15,1,62658207.3728,2778
12,1,62658208.4224,2778
5,1,62658209.4336,2778
9,1,62658210.496,2778
13,1,62658211.5328,2788
12,1,62658212.5824,2788
14,1,62658213.6704,2788
12,1,62658214.7328,2788
12,1,62658215.7952,2788
11,1,62658216.9472,2788
7,1,62658217.8432,2788
10,1,62658218.9696,2788
8,1,62658219.9424,2788
7,1,62658220.9408,2788
9,1,62658221.9776,2798
11,1,62658223.0784,2798
12,1,62658224.1408,2798
12,1,62658225.216,2798
12,1,62658226.3296,2798
11,1,62658227.3792,2798
12,1,62658228.4416,2798
11,1,62658229.5296,2798
10,1,62658230.528,2798
9,1,62658231.5264,2808
11,1,62658232.64,2808
14,1,62658233.6896,2808
9,1,62658234.6624,2808
5,1,62658235.6864,2808
11,1,62658236.7872,2808
12,1,62658237.8752,2808
10,1,62658238.9248,2808
8,1,62658239.936,2808
12,1,62658241.0368,2818
12,1,62658242.0864,2818
12,1,62658243.1616,2818
10,1,62658244.2112,2818
9,1,62658245.1968,2818
14,1,62658246.336,2818
14,1,62658247.3856,2818
13,1,62658248.4864,2818
13,1,62658249.5488,2818
14,1,62658250.6624,2818
5,1,62658251.584,2828
12,1,62658252.7104,2828
14,1,62658253.7472,2828
14,1,62658254.9632,2828
12,1,62658255.872,2828
12,1,62658257.024,2828
7,1,62658257.92,2828
10,1,62658259.008,2828
11,1,62658260.0704,2828
14,1,62658261.1328,2838
13,1,62658262.1952,2838
9,1,62658263.168,2838
11,1,62658264.3328,2838
13,1,62658265.3824,2838
12,1,62658266.432,2838
12,1,62658267.5328,2838
11,1,62658268.5568,2838
12,1,62658269.632,2838
7,1,62658270.6432,2838
13,1,62658271.6928,2848
12,1,62658272.768,2848
12,1,62658273.8176,2848
14,1,62658274.8928,2848
7,1,62658276.0064,2848
8,1,62658276.9024,2848
11,1,62658278.016,2848
12,1,62658279.232,2848
14,1,62658280.2304,2848
11,1,62658281.2032,2848
13,1,62658282.2912,2859
12,1,62658283.392,2859
10,1,62658284.4416,2859
8,1,62658285.44,2859
6,1,62658286.4384,2859
9,1,62658287.488,2859
15,1,62658288.5376,2859
11,1,62658289.6,2859
13,1,62658290.6752,2859
13,1,62658291.7632,2869
10,1,62658292.8,2869
13,1,62658293.8624,2869
9,1,62658294.848,2869
13,1,62658295.9616,2869
14,1,62658297.0112,2869
13,1,62658298.0864,2869
13,1,62658299.1488,2869
13,1,62658300.2112,2869
12,1,62658301.2992,2869
9,1,62658302.2976,2879
13,1,62658303.3856,2879
13,1,62658304.448,2879
11,1,62658305.536,2879
14,1,62658306.56,2879
16,1,62658307.6224,2879
6,1,62658308.5952,2879
6,1,62658309.6192,2879
9,1,62658310.656,2879
12,1,62658311.8208,2879
12,1,62658312.8192,2889
13,1,62658313.9072,2889
15,1,62658314.9568,2889
11,1,62658316.032,2889
9,1,62658317.0048,2889
14,1,62658318.1312,2889
10,1,62658319.2064,2889
13,1,62658320.2432,2889
13,1,62658321.3568,2889
12,1,62658322.432,2899
9,1,62658323.392,2899
12,1,62658324.4928,2899
12,1,62658325.5424,2899
12,1,62658326.6176,2899
14,1,62658327.6544,2899
14,1,62658328.7296,2899
5,1,62658329.7024,2899
9,1,62658330.7776,2899
11,1,62658331.8528,2909
12,1,62658332.9024,2909
13,1,62658333.9776,2909
12,1,62658335.04,2909
12,1,62658336.1152,2909
8,1,62658337.088,2909
14,1,62658338.1888,2909
12,1,62658339.2384,2909
13,1,62658340.352,2909
14,1,62658341.4016,2909
5,1,62658342.4128,2919
7,1,62658343.3984,2919
11,1,62658344.5504,2919
12,1,62658345.5488,2919
13,1,62658346.7136,2919
12,1,62658347.776,2919
13,1,62658350.1184,2919
13,1,62658350.1312,2919
5,1,62658350.8096,2919
6,1,62658351.9744,2929
8,1,62658352.8576,2929
12,1,62658353.9584,2929
12,1,62658355.136,2929
9,1,62658356.0064,2929
13,1,62658357.1328,2929
12,1,62658358.1952,2929
13,1,62658359.296,2929
12,1,62658360.3456,2929
5,1,62658361.472,2929
8,1,62658362.3552,2939
11,1,62658363.4432,2939
12,1,62658364.5056,2939
13,1,62658365.5552,2939
5,1,62658366.528,2939
9,1,62658367.552,2939
6,1,62658368.576,2939
6,1,62658369.6,2939
8,1,62658370.6496,2939
12,1,62658371.7376,2949
14,1,62658372.8,2949
14,1,62658373.8752,2949
7,1,62658374.848,2949
9,1,62658375.8592,2949
10,1,62658376.96,2949
14,1,62658378.0608,2949
12,1,62658379.1104,2949
5,1,62658380.0832,2949
9,1,62658381.0816,2949
13,1,62658382.208,2959
12,1,62658383.296,2959
10,1,62658384.3456,2959
14,1,62658385.4464,2959
10,1,62658386.496,2959
8,1,62658387.5072,2959
12,1,62658388.5568,2959
12,1,62658389.632,2959
13,1,62658390.7072,2959
14,1,62658391.7696,2969
11,1,62658392.832,2969
6,1,62658393.8176,2969
8,1,62658394.8416,2969
12,1,62658395.9424,2969
11,1,62658396.992,2969
12,1,62658398.08,2969
11,1,62658399.1296,2969
7,1,62658400.1152,2969
10,1,62658401.2544,2969
10,1,62658402.304,2979
9,1,62658403.3024,2979
7,1,62658404.3008,2979
6,1,62658405.3504,2979
12,1,62658406.4512,2979
9,1,62658407.4112,2979
13,1,62658408.5504,2979
11,1,62658409.5872,2979
14,1,62658410.6496,2979
10,1,62658411.6864,2989
13,1,62658412.7616,2989
13,1,62658413.8368,2989
10,1,62658414.8992,2989
14,1,62658415.9744,2989
9,1,62658416.9472,2989
7,1,62658417.9584,2989
6,1,62658418.9824,2989
10,1,62658420.0832,2989
7,1,62658421.0432,2989
13,1,62658422.1824,2999
14,1,62658423.2448,2999
11,1,62658424.3584,2999
11,1,62658425.408,2999
13,1,62658426.4576,2999
11,1,62658427.5584,2999
12,1,62658428.5824,2999
14,1,62658429.6704,2999
9,1,62658430.6176,2999
5,1,62658431.6672,3009
6,1,62658432.6656,3009
12,1,62658433.7664,3009
13,1,62658434.8288,3009
12,1,62658435.8912,3009
12,1,62658436.9536,3009
9,1,62658437.9264,3009
11,1,62658439.0528,3009
13,1,62658440.1024,3009
9,1,62658441.1008,3009
11,1,62658442.176,3019
12,1,62658443.3152,3019
8,1,62658444.2112,3019
13,1,62658445.3632,3019
5,1,62658446.3616,3019
9,1,62658447.36,3019
9,1,62658448.4096,3019
12,1,62658449.5104,3019
7,1,62658450.5088,3019
7,1,62658451.52,3019
10,1,62658452.5568,3030
9,1,62658453.568,3030
13,1,62658454.6432,3030
11,1,62658455.7184,3030
12,1,62658456.8704,3030
12,1,62658457.856,3030
12,1,62658458.9184,3030
12,1,62658459.9936,3030
11,1,62658461.056,3030
11,1,62658462.1056,3040
12,1,62658463.1936,3040
14,1,62658464.2432,3040
12,1,62658465.3568,3040
14,1,62658466.4064,3040
5,0,62658467.4048,3040
12,0,62658468.5184,3040
14,0,62658469.568,3040
12,0,62658470.6176,3040
13,0,62658471.6928,3040
9,0,62658472.6656,3050
5,0,62658473.664,3050
8,0,62658474.7008,3050
12,0,62658475.8272,3050
12,0,62658476.8768,3050
15,0,62658477.9264,3050
6,0,62658478.912,3050
6,0,62658479.936,3050
11,0,62658481.0624,3050
12,0,62658482.112,3050
14,0,62658483.1872,3060
12,0,62658484.2368,3060
8,0,62658485.2224,3060
13,0,62658486.3616,3060
10,0,62658487.4112,3060
12,0,62658488.512,3060
12,0,62658489.5616,3060
10,0,62658490.5856,3060
8,0,62658491.5712,3060
11,0,62658492.6848,3060
14,0,62658493.7472,3070
13,0,62658494.8096,3070
7,0,62658495.808,3070
10,0,62658496.896,3070
10,0,62658497.9712,3070
14,0,62658499.0336,3070
5,0,62658500.0192,3070
11,0,62658501.12,3070
13,0,62658502.2208,3080
11,0,62658503.2576,3080
15,0,62658504.3584,3080
9,0,62658505.3184,3080
5,0,62658506.368,3080
7,0,62658507.3664,3080
13,0,62658508.4672,3080
10,0,62658509.568,3080
13,0,62658510.592,3080
10,0,62658511.6544,3080
8,0,62658512.6272,3090
12,0,62658513.7408,3090
12,0,62658514.8032,3090
13,0,62658515.8784,3090
13,0,62658516.928,3090
10,0,62658518.0032,3090
11,0,62658519.0656,3090
13,0,62658520.128,3090
5,0,62658521.1008,3090
6,0,62658522.1248,3090
9,0,62658523.1488,3100
11,0,62658524.3136,3100
13,0,62658525.3632,3100
13,0,62658526.4256,3100
6,0,62658527.424,3100
6,0,62658528.4224,3100
12,0,62658529.5744,3100
13,0,62658530.5728,3100
13,0,62658531.6224,3100
6,0,62658532.6336,3110
11,0,62658533.7216,3110
8,0,62658534.7072,3110
12,0,62658535.808,3110
8,0,62658536.7808,3110
12,0,62658537.8816,3110
13,0,62658538.9952,3110
13,0,62658540.0192,3110
14,0,62658541.2096,3110
12,0,62658542.1696,3120
13,0,62658543.232,3120
13,0,62658544.32,3120
10,0,62658545.3696,3120
14,0,62658546.4704,3120
13,0,62658547.52,3120
12,0,62658548.5696,3120
13,0,62658549.632,3120
11,0,62658550.6944,3120
10,0,62658551.8208,3120
7,0,62658552.7296,3130
10,0,62658553.856,3130
7,0,62658554.8032,3130
11,0,62658555.9424,3130
11,0,62658556.9792,3130
12,0,62658558.0672,3130
8,0,62658559.0528,3130
14,0,62658560.1536,3130
11,0,62658561.216,3130
13,0,62658562.4448,3130
10,0,62658563.3664,3140
11,0,62658564.4416,3140
11,0,62658565.5296,3140
9,0,62658566.4768,3140
5,0,62658567.5392,3140
9,0,62658568.6272,3140
13,0,62658569.6,3140
13,0,62658570.6752,3140
15,0,62658571.7376,3140
13,0,62658572.8768,3150
9,0,62658573.824,3150
7,0,62658574.8224,3150
13,0,62658575.936,3150
14,0,62658576.9856,3150
13,0,62658578.048,3150
9,0,62658579.0208,3150
15,0,62658580.2112,3150
12,0,62658581.2608,3150
13,0,62658582.2976,3160
11,0,62658583.3856,3160
8,0,62658584.3712,3160
11,0,62658585.472,3160
8,0,62658586.432,3160
12,0,62658587.584,3160
14,0,62658588.5824,3160
13,0,62658589.696,3160
13,0,62658590.72,3160
13,0,62658591.8464,3160
11,0,62658592.9344,3170
13,0,62658593.9456,3170
7,0,62658594.9056,3170
8,0,62658595.9168,3170
12,0,62658597.0304,3170
13,0,62658598.08,3170
14,0,62658599.1552,3170
14,0,62658600.2048,3170
10,0,62658601.3312,3170
7,0,62658602.2656,3180
12,0,62658603.3792,3180
14,0,62658604.4288,3180
11,0,62658605.5296,3180
12,0,62658606.592,3180
13,0,62658607.6544,3180
5,0,62658608.6144,3180
7,0,62658609.6768,3180
12,0,62658610.7648,3180
10,0,62658611.84,3180
11,0,62658612.8896,3190
11,0,62658613.952,3190
5,0,62658614.9248,3190
10,0,62658616.0256,3190
12,0,62658617.1136,3190
11,0,62658618.1504,3190
13,0,62658619.2384,3190
5,0,62658620.2112,3190
9,0,62658621.248,3190
12,0,62658622.3872,3200
12,0,62658623.4368,3200
11,0,62658624.4864,3200
5,0,62658625.4848,3200
6,0,62658626.5344,3200
9,0,62658627.5456,3200
12,0,62658628.608,3200
12,0,62658629.6704,3200
12,0,62658630.7456,3200
5,0,62658631.8464,3210
10,0,62658632.8192,3210
7,0,62658633.8048,3210
11,0,62658634.8928,3210
11,0,62658635.968,3210
13,0,62658637.0304,3210
14,0,62658638.1056,3210
8,0,62658639.0912,3210
13,0,62658640.192,3210
14,0,62658641.3568,3210
12,0,62658642.3296,3220
12,0,62658643.4432,3220
11,0,62658644.5056,3220
6,0,62658645.4912,3220
10,0,62658646.5792,3220
9,0,62658647.5392,3220
11,0,62658648.64,3220
8,0,62658649.6128,3220
13,0,62658650.7392,3220
12,0,62658651.9168,3220
11,0,62658652.8512,3230
10,0,62658653.9264,3230
12,0,62658654.9888,3230
13,0,62658656.0512,3230
6,0,62658657.0368,3230
