Photodiode,AsyncPulse,BonsaiTime,ArduinoTime
12,0,60227180.352,33589
8,0,60227181.3248,33589
10,0,60227182.4512,33589
12,0,60227183.488,33589
14,0,60227184.576,33589
12,0,60227185.664,33589
7,0,60227186.5984,33589
13,0,60227187.776,33589
14,0,60227188.8768,33599
10,0,60227189.9136,33599
5,0,60227190.8864,33599
7,0,60227191.872,33599
11,0,60227192.9472,33599
11,0,60227194.0224,33599
11,0,60227195.1104,33599
11,0,60227196.2624,33599
8,0,60227197.1584,33599
14,0,60227198.2848,33609
11,0,60227199.3216,33609
13,0,60227200.3712,33609
12,0,60227201.4592,33609
10,0,60227202.5088,33609
7,0,60227203.4944,33609
12,0,60227204.5952,33609
9,0,60227205.5552,33609
13,0,60227206.7072,33609
12,0,60227207.7696,33609
13,0,60227208.8192,33619
12,0,60227209.92,33619
11,0,60227210.9568,33619
11,0,60227212.0064,33619
11,0,60227213.0816,33619
5,0,60227214.08,33619
7,0,60227215.0912,33619
11,0,60227216.1792,33619
12,0,60227217.3184,33619
14,0,60227218.2912,33629
11,0,60227219.3792,33629
6,0,60227220.3776,33629
13,0,60227221.4784,33629
12,0,60227222.5792,33629
12,0,60227223.616,33629
9,0,60227224.6016,33629
5,0,60227225.6256,33629
8,0,60227226.688,33629
12,0,60227227.776,33639
8,0,60227228.7232,33639
14,0,60227229.824,33639
12,0,60227230.9248,33639
11,0,60227231.9488,33639
14,0,60227233.0112,33639
14,0,60227234.0864,33639
11,0,60227235.1488,33639
12,0,60227236.224,33639
8,0,60227237.2224,33639
11,0,60227238.2976,33649
12,0,60227239.3728,33649
13,0,60227240.4224,33649
6,0,60227241.408,33649
7,0,60227242.432,33649
9,0,60227243.456,33649
11,0,60227244.5824,33649
14,0,60227245.6704,33649
11,0,60227246.7328,33649
5,0,60227247.7312,33649
7,0,60227248.7296,33659
12,0,60227249.8304,33659
11,0,60227250.88,33659
13,0,60227251.968,33659
14,0,60227253.0048,33659
11,0,60227254.0544,33659
9,0,60227255.0528,33659
11,0,60227256.1664,33659
12,0,60227257.216,33659
12,0,60227258.2912,33669
12,0,60227259.3664,33669
10,0,60227260.4288,33669
7,0,60227261.4016,33669
13,0,60227262.5152,33669
10,0,60227263.68,33669
12,0,60227264.6784,33669
13,0,60227265.728,33669
11,0,60227266.7776,33669
7,0,60227267.776,33679
10,0,60227268.928,33679
5,0,60227269.8752,33679
11,0,60227270.976,33679
9,0,60227271.9232,33679
12,0,60227273.0368,33679
14,0,60227274.1248,33679
12,0,60227275.2128,33679
13,0,60227276.2368,33679
9,0,60227277.2096,33679
12,0,60227278.3232,33689
12,0,60227279.3856,33689
13,0,60227280.4224,33689
7,0,60227281.4208,33689
8,0,60227282.432,33689
10,0,60227283.5584,33689
11,0,60227284.608,33689
12,0,60227285.7344,33689
13,0,60227286.7968,33689
12,0,60227287.8336,33689
12,0,60227288.9216,33699
12,0,60227289.9712,33699
12,0,60227291.0336,33699
13,0,60227292.096,33699
12,0,60227293.4656,33699
13,0,60227294.2208,33699
12,0,60227295.296,33699
6,0,60227296.256,33699
8,0,60227297.2928,33709
11,0,60227298.3808,33709
12,0,60227299.456,33709
12,0,60227300.5184,33709
6,0,60227301.4912,33709
11,0,60227302.6176,33709
7,0,60227303.5904,33709
12,0,60227304.7296,33709
8,0,60227305.6768,33709
13,0,60227306.7776,33709
11,0,60227307.8912,33719
11,0,60227308.928,33719
11,0,60227309.9904,33719
10,0,60227311.04,33719
12,0,60227312.1152,33719
14,0,60227313.1904,33719
6,0,60227314.1888,33719
6,0,60227315.2,33719
8,0,60227316.2112,33719
11,0,60227317.376,33719
12,0,60227318.3616,33729
7,0,60227319.36,33729
5,0,60227320.3712,33729
11,0,60227321.4976,33729
12,0,60227322.5344,33729
9,0,60227323.52,33729
12,0,60227324.6848,33729
11,0,60227325.6832,33729
12,0,60227326.784,33729
13,0,60227327.9104,33729
12,0,60227328.9344,33739
12,0,60227329.9968,33739
8,0,60227331.1232,33739
5,0,60227331.968,33739
8,0,60227333.0048,33739
11,0,60227334.1184,33739
10,0,60227335.168,33739
10,0,60227336.2432,33739
13,0,60227337.28,33739
12,0,60227338.3808,33750
13,0,60227339.4304,33750
12,0,60227340.4928,33750
14,0,60227341.5552,33750
6,0,60227342.5408,33750
9,0,60227343.6416,33750
12,0,60227344.7424,33750
11,0,60227345.7408,33750
14,0,60227346.8416,33750
6,0,60227347.8656,33750
6,0,60227348.8384,33760
9,0,60227349.888,33760
12,0,60227351.0272,33760
13,0,60227352,33760
11,0,60227353.0624,33760
12,0,60227354.1376,33760
8,0,60227355.1232,33760
13,0,60227356.224,33760
11,0,60227357.3376,33760
14,0,60227358.336,33760
13,0,60227359.4112,33770
12,0,60227360.4864,33770
11,0,60227361.5872,33770
13,0,60227362.624,33770
12,0,60227363.6864,33770
13,0,60227364.7872,33770
11,0,60227365.8368,33770
11,0,60227367.0144,33770
12,0,60227368.1536,33770
5,0,60227368.9344,33780
9,0,60227369.9456,33780
14,0,60227371.0592,33780
11,0,60227372.1216,33780
12,0,60227373.1968,33780
13,0,60227374.2464,33780
10,0,60227375.3216,33780
11,0,60227376.3712,33780
12,0,60227377.4336,33780
13,0,60227378.5216,33780
7,0,60227379.4944,33790
7,0,60227380.5184,33790
9,0,60227381.5424,33790
11,0,60227382.656,33790
13,0,60227383.744,33790
12,0,60227384.7936,33790
10,0,60227385.8944,33790
11,0,60227386.944,33790
8,0,60227387.904,33790
13,0,60227388.992,33800
11,0,60227390.0416,33800
12,0,60227391.1296,33800
12,0,60227392.2176,33800
11,0,60227393.2416,33800
13,0,60227394.368,33800
6,0,60227395.3024,33800
9,0,60227396.352,33800
13,0,60227397.44,33800
10,0,60227398.528,33810
11,0,60227399.5648,33810
13,0,60227400.6528,33810
12,0,60227401.7536,33810
8,0,60227402.688,33810
6,0,60227403.7504,33810
7,0,60227404.7488,33810
10,0,60227405.8496,33810
7,0,60227406.848,33810
13,0,60227407.9488,33810
13,0,60227409.0112,33820
13,0,60227410.048,33820
11,0,60227411.1232,33820
13,0,60227412.224,33820
13,0,60227413.2608,33820
12,0,60227414.3488,33820
7,0,60227415.2832,33820
11,0,60227416.4096,33820
11,0,60227417.4464,33820
13,0,60227418.5344,33820
12,0,60227419.5968,33830
12,0,60227420.6976,33830
13,0,60227421.7472,33830
6,0,60227422.7456,33830
7,0,60227423.7696,33830
9,0,60227424.7552,33830
10,0,60227425.8944,33830
14,0,60227426.9824,33830
12,0,60227427.9808,33830
12,0,60227429.056,33840
12,0,60227430.1312,33840
7,0,60227431.104,33840
11,0,60227432.2304,33840
11,0,60227433.28,33840
11,0,60227434.3552,33840
12,0,60227435.4176,33840
12,0,60227436.48,33840
13,0,60227437.568,33840
12,0,60227438.6688,33850
7,0,60227439.5776,33850
11,0,60227440.7552,33850
11,0,60227441.8048,33850
13,0,60227442.8544,33850
9,0,60227443.8656,33850
7,0,60227444.864,33850
7,0,60227445.9136,33850
8,0,60227447.2064,33850
7,0,60227447.8976,33850
11,0,60227449.0112,33860
13,0,60227450.0608,33860
15,0,60227451.136,33860
13,0,60227452.1856,33860
13,0,60227453.2608,33860
11,0,60227454.3232,33860
7,0,60227455.3088,33860
8,0,60227456.3072,33860
10,0,60227457.4464,33860
13,0,60227458.496,33860
13,0,60227459.5584,33870
6,0,60227460.5312,33870
6,0,60227461.5552,33870
8,0,60227462.5792,33870
10,0,60227463.7184,33870
13,0,60227464.7552,33870
14,0,60227465.8688,33870
11,0,60227466.9056,33870
9,0,60227467.904,33870
13,0,60227468.992,33880
12,0,60227470.0288,33880
9,0,60227471.0272,33880
11,0,60227472.1408,33880
7,0,60227473.1008,33880
7,0,60227474.1376,33880
12,0,60227475.2384,33880
9,0,60227476.2112,33880
13,0,60227477.312,33880
12,0,60227478.4128,33890
12,0,60227479.4496,33890
15,0,60227480.5376,33890
13,0,60227481.5744,33890
13,0,60227482.6496,33890
14,0,60227483.7504,33890
8,0,60227484.6976,33890
7,0,60227485.76,33890
6,0,60227486.7584,33890
8,0,60227487.8208,33890
10,0,60227489.0496,33900
12,0,60227489.9456,33900
13,0,60227491.008,33900
7,0,60227491.9808,33900
6,0,60227493.0048,33900
9,0,60227494.0288,33900
11,0,60227495.1296,33900
11,0,60227496.192,33900
14,0,60227497.2672,33900
7,0,60227498.24,33900
8,0,60227499.264,33910
9,0,60227500.288,33910
11,0,60227501.504,33910
5,0,60227502.3872,33910
9,0,60227503.3856,33910
13,0,60227504.512,33910
11,0,60227505.5616,33910
13,0,60227506.6368,33910
10,0,60227507.712,33910
6,0,60227508.7104,33920
13,0,60227509.8112,33920
12,0,60227510.9248,33920
13,0,60227511.9488,33920
11,0,60227512.9984,33920
13,0,60227514.0736,33920
8,0,60227515.0592,33920
7,0,60227516.0576,33920
8,0,60227517.0816,33920
12,0,60227518.1952,33930
11,0,60227519.2704,33930
10,0,60227520.32,33930
11,0,60227521.3952,33930
11,0,60227522.4448,33930
11,0,60227523.5328,33930
13,0,60227524.5824,33930
13,0,60227525.6448,33930
6,0,60227526.6432,33930
7,0,60227527.808,33930
10,0,60227528.96,33940
13,0,60227529.8688,33940
12,0,60227530.9184,33940
6,0,60227531.9552,33940
9,0,60227532.9152,33940
13,0,60227533.9904,33940
6,0,60227535.0016,33940
8,0,60227536.0128,33940
11,0,60227537.1136,33940
10,0,60227538.1632,33940
11,0,60227539.2512,33950
9,0,60227540.224,33950
12,0,60227541.312,33950
11,0,60227542.3872,33950
12,0,60227543.4624,33950
11,0,60227544.5248,33950
8,0,60227545.5104,33950
11,0,60227546.6112,33950
13,0,60227547.7504,33950
12,0,60227548.7488,33960
13,0,60227549.888,33960
10,0,60227550.9248,33960
12,0,60227551.9744,33960
13,0,60227553.0112,33960
6,0,60227553.9968,33960
11,0,60227555.1104,33960
13,0,60227556.1728,33960
13,0,60227557.2608,33960
6,0,60227558.2208,33970
6,0,60227559.2448,33970
9,0,60227560.2688,33970
12,0,60227561.3696,33970
11,0,60227562.4192,33970
12,0,60227563.5328,33970
5,0,60227564.4672,33970
8,0,60227565.7216,33970
8,0,60227566.6048,33970
12,0,60227567.6544,33970
6,0,60227568.6272,33980
5,0,60227569.6256,33980
11,0,60227570.7776,33980
9,0,60227571.712,33980
12,0,60227572.8128,33980
11,0,60227573.9136,33980
14,0,60227575.0016,33980
11,0,60227576.0128,33980
13,0,60227577.088,33980
13,0,60227578.1632,33980
11,0,60227579.2128,33990
8,0,60227580.3008,33990
11,0,60227581.2992,33990
12,0,60227582.3744,33990
13,0,60227583.424,33990
5,0,60227584.4224,33990
12,0,60227585.5232,33990
15,0,60227586.5856,33990
11,0,60227587.7248,33990
9,0,60227588.6208,34000
12,0,60227589.7728,34000
5,0,60227590.8224,34000
9,0,60227591.7696,34000
12,0,60227592.8704,34000
13,0,60227593.9712,34000
12,0,60227594.9952,34000
11,0,60227596.0448,34000
12,0,60227597.12,34000
9,0,60227598.0928,34010
12,0,60227599.1936,34010
13,0,60227600.2688,34010
7,0,60227601.2544,34010
7,0,60227602.2656,34010
12,0,60227603.3792,34010
13,0,60227604.4416,34010
12,0,60227605.5168,34010
10,0,60227606.5664,34010
13,0,60227607.6416,34010
12,0,60227608.7168,34020
11,0,60227609.8176,34020
7,0,60227610.7776,34020
9,0,60227611.8272,34020
11,0,60227613.056,34020
12,0,60227613.952,34020
14,0,60227615.0016,34020
7,0,60227615.9744,34020
11,0,60227617.088,34020
6,0,60227618.0736,34030
8,0,60227619.1104,34030
11,0,60227620.1984,34030
11,0,60227621.248,34030
13,0,60227622.3232,34030
13,0,60227623.3984,34030
14,0,60227624.4864,34030
12,0,60227625.5488,34030
10,0,60227626.5984,34030
10,0,60227627.7248,34030
10,0,60227628.7744,34040
12,0,60227629.824,34040
12,0,60227630.8736,34040
12,0,60227631.9744,34040
11,0,60227633.0112,34040
14,0,60227634.048,34040
13,0,60227635.1232,34040
12,0,60227636.1728,34040
9,0,60227637.184,34040
12,0,60227638.2848,34050
10,0,60227639.3472,34050
13,0,60227640.4096,34050
12,0,60227641.472,34050
5,0,60227642.4576,34050
10,0,60227643.5712,34050
10,0,60227644.6336,34050
14,0,60227645.7472,34050
9,0,60227646.6816,34050
5,0,60227647.7696,34050
7,0,60227648.7808,34060
10,0,60227649.8432,34060
7,0,60227650.8288,34060
6,0,60227651.8784,34060
10,0,60227652.9664,34060
6,0,60227653.9264,34060
9,0,60227655.0656,34060
14,0,60227656.0256,34060
13,0,60227657.1008,34060
13,0,60227658.1504,34070
11,0,60227659.2256,34070
10,0,60227660.3008,34070
9,0,60227661.2864,34070
5,0,60227662.2976,34070
8,0,60227663.3344,34070
10,0,60227664.4352,34070
7,0,60227665.408,34070
11,0,60227666.5088,34070
12,0,60227667.5712,34070
13,0,60227668.6336,34080
12,0,60227669.7216,34080
9,0,60227670.6816,34080
13,0,60227671.8336,34080
10,0,60227672.896,34080
11,0,60227673.9712,34080
5,0,60227674.9312,34080
11,0,60227676.0448,34080
11,0,60227677.0816,34080
13,0,60227678.144,34080
12,0,60227679.2064,34091
6,0,60227680.192,34091
9,0,60227681.2032,34091
14,0,60227682.3168,34091
12,0,60227683.392,34091
9,0,60227684.352,34091
7,0,60227685.376,34091
7,0,60227686.3872,34091
13,0,60227687.5776,34091
11,0,60227688.576,34091
12,0,60227689.6384,34101
10,0,60227690.7264,34101
11,0,60227691.776,34101
9,0,60227692.7872,34101
13,0,60227693.888,34101
10,0,60227694.9888,34101
13,0,60227695.9872,34101
14,0,60227697.0496,34101
14,0,60227698.1504,34101
10,0,60227699.2,34111
7,0,60227700.16,34111
11,0,60227701.2864,34111
14,0,60227702.336,34111
8,0,60227703.3216,34111
10,0,60227704.4352,34111
13,0,60227705.4976,34111
11,0,60227706.56,34111
5,0,60227707.5328,34111
5,0,60227708.5696,34111
8,0,60227709.5936,34121
11,0,60227710.7328,34121
11,0,60227711.7952,34121
14,0,60227712.832,34121
6,0,60227713.8304,34121
7,0,60227714.8928,34121
8,0,60227715.8912,34121
12,0,60227716.9792,34121
7,0,60227717.9392,34121
9,0,60227718.9504,34121
13,0,60227720.064,34131
12,0,60227721.1008,34131
12,0,60227722.1888,34131
13,0,60227723.264,34131
11,0,60227724.3136,34131
11,0,60227725.3888,34131
12,0,60227726.464,34131
13,0,60227727.5136,34131
6,0,60227728.5248,34131
8,0,60227729.5232,34141
10,0,60227730.6368,34141
13,0,60227731.6992,34141
12,0,60227732.7872,34141
9,0,60227733.7856,34141
8,0,60227734.848,34141
14,0,60227735.8848,34141
13,0,60227736.9856,34141
13,0,60227738.0096,34141
9,0,60227739.0848,34151
7,0,60227740.0192,34151
13,0,60227741.1072,34151
12,0,60227742.1824,34151
11,0,60227743.232,34151
12,0,60227744.32,34151
11,0,60227745.3952,34151
15,0,60227746.4448,34151
7,0,60227747.4176,34151
8,0,60227748.4544,34151
8,0,60227749.4656,34161
6,0,60227750.4896,34161
8,0,60227751.5136,34161
11,0,60227752.64,34161
11,0,60227753.8048,34161
13,0,60227755.0208,34161
7,0,60227755.84,34161
8,0,60227756.7872,34161
12,0,60227757.888,34161
11,0,60227758.9888,34161
14,0,60227760,34171
7,0,60227760.9856,34171
8,0,60227761.9968,34171
11,0,60227763.1104,34171
12,0,60227764.1984,34171
14,0,60227765.2352,34171
5,0,60227766.2208,34171
8,0,60227767.232,34171
5,0,60227768.2944,34171
8,0,60227769.2928,34181
12,0,60227770.3936,34181
12,0,60227771.4816,34181
14,0,60227772.5184,34181
6,0,60227773.5168,34181
8,0,60227774.5152,34181
10,0,60227775.6544,34181
14,0,60227776.7424,34181
13,0,60227777.8048,34181
12,0,60227778.8416,34191
12,0,60227779.9424,34191
11,0,60227781.0048,34191
7,0,60227781.9648,34191
6,0,60227782.9632,34191
6,0,60227784.0256,34191
5,0,60227785.024,34191
9,0,60227786.048,34191
10,0,60227787.1488,34191
13,0,60227788.2368,34191
11,0,60227789.5296,34201
8,0,60227790.2976,34201
10,0,60227791.3728,34201
11,0,60227792.448,34201
13,0,60227793.4976,34201
7,0,60227794.4704,34201
6,0,60227795.4944,34201
8,0,60227796.5312,34201
10,0,60227797.6576,34201
13,0,60227798.848,34201
12,0,60227799.7952,34211
11,0,60227800.8448,34211
12,0,60227801.9456,34211
10,0,60227802.9952,34211
9,0,60227803.9424,34211
12,0,60227805.0432,34211
12,0,60227806.1184,34211
13,0,60227807.1808,34211
5,0,60227808.1792,34211
6,0,60227809.1776,34221
10,0,60227810.3168,34221
10,0,60227811.3408,34221
12,0,60227812.4288,34221
7,0,60227813.4144,34221
7,0,60227814.592,34221
9,0,60227815.4624,34221
5,0,60227816.4608,34221
8,0,60227817.472,34221
11,0,60227818.6112,34231
13,0,60227819.6608,34231
11,0,60227820.7488,34231
13,0,60227821.8496,34231
10,0,60227822.8992,34231
7,0,60227823.9104,34231
7,0,60227824.9088,34231
15,0,60227825.9968,34231
10,0,60227827.0464,34231
13,0,60227828.1344,34231
12,0,60227829.1712,34241
11,0,60227830.2464,34241
13,0,60227831.36,34241
10,0,60227832.3712,34241
13,0,60227833.4336,34241
12,0,60227834.496,34241
12,0,60227835.5456,34241
8,0,60227836.5568,34241
9,0,60227837.5808,34241
12,0,60227838.6816,34241
13,0,60227839.7568,34251
12,0,60227840.8064,34251
6,0,60227841.8048,34251
9,0,60227842.8544,34251
11,0,60227843.968,34251
11,0,60227844.992,34251
13,0,60227846.0288,34251
6,0,60227847.0272,34251
6,0,60227848.0512,34251
10,0,60227849.152,34262
6,0,60227850.1248,34262
10,0,60227851.2512,34262
6,0,60227852.2752,34262
10,0,60227853.3376,34262
12,0,60227854.528,34262
10,0,60227855.4496,34262
9,0,60227856.4352,34262
13,0,60227857.5488,34262
12,0,60227858.6112,34262
13,0,60227859.6864,34272
12,0,60227860.7488,34272
10,0,60227861.8496,34272
7,0,60227862.8608,34272
6,0,60227863.8592,34272
12,0,60227864.9472,34272
7,0,60227865.9584,34272
11,0,60227867.0336,34272
8,0,60227868.0192,34272
8,0,60227869.056,34272
7,0,60227870.0288,34282
7,0,60227871.0784,34282
10,0,60227872.1792,34282
11,0,60227873.2288,34282
12,0,60227874.3168,34282
6,0,60227875.2768,34282
6,0,60227876.3136,34282
10,0,60227877.4272,34282
9,0,60227878.4128,34282
7,0,60227879.4368,34282
6,0,60227880.4864,34292
12,0,60227881.536,34292
8,0,60227882.5216,34292
9,0,60227883.5456,34292
8,0,60227884.5568,34292
6,0,60227885.5552,34292
11,0,60227886.6816,34292
11,0,60227887.7568,34292
7,0,60227888.7552,34292
11,0,60227889.856,34292
8,0,60227890.8544,34302
13,0,60227891.9552,34302
11,0,60227893.0048,34302
6,0,60227893.952,34302
10,0,60227895.0528,34302
7,0,60227896.0384,34302
11,0,60227897.1392,34302
7,0,60227898.1504,34302
12,0,60227899.2256,34312
8,0,60227900.2112,34312
12,0,60227901.3376,34312
13,0,60227902.3744,34312
11,0,60227903.4624,34312
7,0,60227904.4352,34312
11,0,60227905.536,34312
10,0,60227906.5856,34312
13,0,60227907.776,34312
11,0,60227908.7488,34312
12,0,60227909.8112,34322
8,0,60227910.848,34322
10,0,60227911.9616,34322
10,0,60227913.0112,34322
9,0,60227913.9584,34322
11,0,60227915.0592,34322
12,0,60227916.1088,34322
6,0,60227917.0816,34322
6,0,60227918.1056,34322
8,0,60227919.1424,34322
12,0,60227920.2688,34332
11,0,60227921.3184,34332
12,0,60227922.3808,34332
7,0,60227923.3664,34332
7,0,60227924.3776,34332
9,0,60227925.4144,34332
12,0,60227926.5024,34332
12,0,60227927.5904,34332
11,0,60227928.64,34332
6,0,60227929.6128,34332
9,0,60227930.7136,34342
12,0,60227931.8144,34342
6,0,60227932.7616,34342
7,0,60227933.9776,34342
12,0,60227934.8736,34342
10,0,60227935.9744,34342
12,0,60227937.0112,34342
9,0,60227937.9584,34342
14,0,60227939.2,34342
11,0,60227940.1344,34352
14,0,60227941.2096,34352
11,0,60227942.2592,34352
10,0,60227943.3344,34352
9,0,60227944.32,34352
14,0,60227945.4208,34352
12,0,60227946.496,34352
10,0,60227947.5584,34352
14,0,60227948.6336,34352
8,0,60227949.6192,34362
8,0,60227950.6176,34362
13,0,60227951.7184,34362
15,0,60227952.8192,34362
11,0,60227953.92,34362
10,0,60227954.9696,34362
10,0,60227956.0064,34362
9,0,60227956.992,34362
8,0,60227958.016,34362
10,0,60227959.1296,34362
12,0,60227960.192,34372
12,0,60227961.2416,34372
7,0,60227962.2144,34372
7,0,60227963.2512,34372
9,0,60227964.2624,34372
10,0,60227965.3888,34372
6,0,60227966.3744,34372
10,0,60227967.4624,34372
6,0,60227968.448,34372
11,0,60227969.5488,34372
12,0,60227970.624,34382
11,0,60227971.6992,34382
11,0,60227972.7616,34382
12,0,60227973.824,34382
12,0,60227974.9888,34382
14,0,60227975.9616,34382
6,0,60227976.96,34382
8,0,60227978.0992,34382
11,0,60227979.0976,34392
11,0,60227980.4032,34392
14,0,60227981.2736,34392
6,0,60227982.1568,34392
11,0,60227983.2704,34392
10,0,60227984.3328,34392
7,0,60227985.3184,34392
11,0,60227986.4192,34392
11,0,60227987.4944,34392
13,0,60227988.6336,34392
10,0,60227989.6192,34402
11,0,60227990.6944,34402
10,0,60227991.8208,34402
7,0,60227992.768,34402
11,0,60227993.8688,34402
13,0,60227994.9696,34402
13,0,60227996.032,34402
12,0,60227997.056,34402
8,0,60227998.0544,34402
11,0,60227999.1296,34402
6,0,60228000.1152,34412
11,0,60228001.216,34412
8,0,60228002.2016,34412
13,0,60228003.3024,34412
14,0,60228004.3648,34412
13,0,60228005.4272,34412
13,0,60228006.5024,34412
12,0,60228007.5776,34412
14,0,60228008.6272,34412
13,0,60228009.7024,34422
6,0,60228010.688,34422
7,0,60228011.6992,34422
8,0,60228012.7744,34422
12,0,60228013.9392,34422
12,0,60228014.9504,34422
7,0,60228015.8848,34422
6,0,60228016.9216,34422
10,0,60228018.0224,34422
11,0,60228019.0464,34432
10,0,60228020.1344,34432
7,0,60228021.0944,34432
12,0,60228022.2208,34432
13,0,60228023.2704,34432
13,0,60228024.3584,34432
11,0,60228025.4336,34432
11,0,60228026.5088,34432
7,0,60228027.4688,34432
6,0,60228028.48,34432
10,0,60228029.6064,34442
7,0,60228030.5792,34442
12,0,60228031.6928,34442
9,0,60228032.6528,34442
8,0,60228033.7024,34442
6,0,60228034.7136,34442
9,0,60228035.776,34442
12,0,60228036.8768,34442
12,0,60228037.9264,34442
11,0,60228039.0144,34442
6,0,60228039.9744,34452
9,0,60228040.9984,34452
10,0,60228042.0864,34452
12,0,60228043.1616,34452
12,0,60228044.224,34452
7,0,60228045.1968,34452
6,0,60228046.2336,34452
11,0,60228047.3344,34452
10,0,60228048.384,34452
7,0,60228049.3696,34462
8,0,60228050.3808,34462
12,0,60228051.4944,34462
11,0,60228052.5824,34462
11,0,60228053.632,34462
8,0,60228054.6048,34462
12,0,60228055.7696,34462
13,0,60228056.832,34462
11,0,60228057.8816,34462
11,0,60228058.9312,34462
12,0,60228060.0192,34472
13,0,60228061.056,34472
13,0,60228062.1056,34472
13,0,60228063.1808,34472
13,0,60228064.256,34472
8,0,60228065.2288,34472
12,0,60228066.3552,34472
12,0,60228067.4048,34472
12,0,60228068.4928,34472
12,0,60228069.5296,34482
7,0,60228070.528,34482
7,0,60228071.552,34482
9,0,60228072.5632,34482
11,0,60228073.6896,34482
13,0,60228074.7776,34482
12,0,60228075.8272,34482
7,0,60228076.8256,34482
10,0,60228077.9264,34482
13,0,60228079.0144,34492
12,0,60228080.0512,34492
6,0,60228081.0624,34492
10,0,60228082.112,34492
6,0,60228083.0848,34492
9,0,60228084.1088,34492
12,0,60228085.2096,34492
11,0,60228086.2848,34492
11,0,60228087.36,34492
8,0,60228088.3328,34492
12,0,60228089.4464,34502
8,0,60228090.4064,34502
14,0,60228091.5072,34502
13,0,60228092.5824,34502
10,0,60228093.6576,34502
10,0,60228094.7072,34502
11,0,60228095.8464,34502
11,0,60228096.8832,34502
6,0,60228097.984,34502
12,0,60228098.9824,34502
10,0,60228100.032,34512
11,0,60228101.0816,34512
8,0,60228102.0672,34512
9,0,60228103.0784,34512
13,0,60228104.2048,34512
11,0,60228105.3056,34512
14,0,60228106.3296,34512
12,0,60228107.4304,34512
12,0,60228108.4928,34512
9,0,60228109.4528,34522
13,0,60228110.5408,34522
11,0,60228111.616,34522
12,0,60228112.6528,34522
12,0,60228113.856,34522
13,0,60228114.8288,34522
14,0,60228115.8912,34522
10,0,60228116.9792,34522
8,0,60228117.9392,34522
10,0,60228119.0912,34532
13,0,60228120.0896,34532
12,0,60228121.152,34532
10,0,60228122.2144,34532
9,0,60228123.1872,34532
11,0,60228124.3136,34532
14,1,60228125.3632,34532
12,1,60228126.4384,34532
6,1,60228127.4112,34532
9,1,60228128.4736,34532
13,1,60228129.5744,34542
11,1,60228130.6112,34542
10,1,60228131.6608,34542
13,1,60228132.7872,34542
10,1,60228133.8368,34542
9,1,60228134.848,34542
7,1,60228135.8848,34542
14,1,60228136.9856,34542
11,1,60228138.0352,34542
14,1,60228139.1872,34542
12,1,60228140.1472,34552
13,1,60228141.4272,34552
8,1,60228142.1952,34552
12,1,60228143.3472,34552
11,1,60228144.3456,34552
6,1,60228145.3184,34552
8,1,60228146.3424,34552
12,1,60228147.456,34552
7,1,60228148.4672,34552
5,1,60228149.4656,34562
12,1,60228150.5664,34562
8,1,60228151.5392,34562
10,1,60228152.64,34562
13,1,60228153.7152,34562
9,1,60228154.688,34562
15,1,60228155.8016,34562
12,1,60228156.8896,34562
12,1,60228157.9776,34562
11,1,60228159.04,34572
11,1,60228160.0768,34572
12,1,60228161.1392,34572
10,1,60228162.1888,34572
9,1,60228163.1616,34572
13,1,60228164.288,34572
6,1,60228165.2608,34572
9,1,60228166.2848,34572
12,1,60228167.3856,34572
12,1,60228168.4736,34572
13,1,60228169.5232,34582
14,1,60228170.5984,34582
12,1,60228171.6608,34582
11,1,60228172.7488,34582
11,1,60228173.8496,34582
12,1,60228174.8864,34582
13,1,60228175.9488,34582
8,1,60228176.9472,34582
9,1,60228177.9968,34582
11,1,60228179.136,34582
13,1,60228180.1728,34592
11,1,60228181.1584,34592
11,1,60228182.3232,34592
11,1,60228183.3088,34592
6,1,60228184.2688,34592
10,1,60228185.3952,34592
14,1,60228186.4704,34592
13,1,60228187.52,34592
11,1,60228188.6208,34592
11,1,60228189.6576,34603
10,1,60228190.72,34603
12,1,60228191.7952,34603
6,1,60228192.7936,34603
7,1,60228193.792,34603
10,1,60228194.8928,34603
11,1,60228195.9936,34603
12,1,60228197.056,34603
11,1,60228198.08,34603
12,1,60228199.1424,34603
9,1,60228200.128,34613
12,1,60228201.2544,34613
15,1,60228202.2912,34613
12,1,60228203.3792,34613
12,1,60228204.4416,34613
12,1,60228205.5168,34613
7,1,60228206.4896,34613
9,1,60228207.5264,34613
14,1,60228208.6144,34613
12,1,60228209.6896,34613
13,1,60228210.7904,34623
12,1,60228211.84,34623
11,1,60228212.8896,34623
13,1,60228213.9904,34623
5,1,60228214.9632,34623
8,1,60228216,34623
11,1,60228217.0368,34623
8,1,60228218.0224,34623
12,1,60228219.1488,34623
18,1,60228220.1984,34633
12,1,60228221.4912,34633
14,1,60228222.6816,34633
12,1,60228223.4624,34633
12,1,60228224.4736,34633
11,1,60228225.5744,34633
9,1,60228226.5088,34633
10,1,60228227.7504,34633
13,1,60228228.6848,34633
12,1,60228229.7984,34633
7,1,60228230.72,34643
12,1,60228231.872,34643
10,1,60228232.9856,34643
7,1,60228233.9072,34643
13,1,60228235.0464,34643
14,1,60228236.0704,34643
12,1,60228237.12,34643
10,1,60228238.1952,34643
10,1,60228239.2576,34643
11,1,60228240.3328,34653
8,1,60228241.2928,34653
14,1,60228242.4576,34653
10,1,60228243.4816,34653
