VideoFrameCount,LEDAsync,ArduinoTime,BonsaiTime
0,286487,5248,62655379.1232
0,282785,5298,62660674.2656
1,280970,5328,62660717.2096
2,279490,5358,62660749.1328
3,275213,5398,62660780.9408
4,91454,5439,62660814.8736
5,93756,5469,62660862.0032
6,95980,5509,62660894.7584
7,98950,5539,62660927.8336
8,103015,5569,62660958.976
9,104138,5620,62660990.5408
10,104099,5650,62661038.5408
11,104121,5680,62661070.5664
12,103704,5710,62661102.2336
13,104096,5760,62661134.5664
14,103907,5790,62661183.3216
15,104004,5830,62661214.9248
16,104363,5870,62661247.3088
17,104075,5910,62661286.4768
18,104568,5941,62661327.8848
19,105111,5971,62661364.6208
20,104693,6001,62661391.872
21,103979,6031,62661423.7568
22,103922,6081,62661455.5264
23,102983,6112,62661503.0656
24,102885,6152,62661534.9248
25,102439,6182,62661568.0384
26,101381,6212,62661599.0272
27,101883,6262,62661630.9248
28,102398,6292,62661678.8096
29,102522,6322,62661711.6928
30,102199,6352,62661742.592
31,102472,6402,62661775.36
32,102226,6432,62661823.68
33,102522,6473,62661854.3744
34,102507,6503,62661887.3728
35,102879,6533,62661918.784
36,103952,6583,62661952.4864
37,103996,6614,62662000.4224
38,103882,6644,62662031.6416
39,103950,6674,62662063.4496
40,104359,6724,62662095.0656
41,103408,6754,62662143.1552
42,103282,6794,62662175.5392
43,103614,6824,62662210.1888
44,103687,6854,62662239.04
45,104737,6904,62662270.6944
46,105261,6934,62662318.5792
47,104166,6965,62662351.0912
48,103466,6995,62662383.6288
49,104531,7045,62662414.912
50,104904,7075,62662462.9248
51,105492,7105,62662494.7456
52,104619,7146,62662526.6048
53,104369,7176,62662559.6672
54,105219,7226,62662591.2064
55,105859,7256,62662638.8224
56,104928,7296,62662670.7968
57,104450,7316,62662712.2816
58,105997,7376,62662736.64
59,106275,7396,62662789.6192
60,105406,7436,62662815.0912
61,104744,7467,62662847.7568
62,105411,7507,62662878.656
63,106030,7547,62662927.0144
64,105863,7577,62662959.296
65,104963,7607,62662991.0528
66,105109,7638,62663023.0784
67,105491,7688,62663054.9376
68,105651,7718,62663102.9248
69,105967,7748,62663135.8592
70,104682,7788,62663167.2832
71,105442,7828,62663198.9504
72,105711,7878,62663247.3088
73,106266,7898,62663288.3328
74,294072,7928,62663312.9088
75,294052,7968,62663343.2192
76,294164,8009,62663380.7616
77,294471,8039,62663423.4112
78,295253,8069,62663455.5776
79,294508,8109,62663487.168
80,293893,8150,62663518.912
81,314670,8180,62663567.3984
82,342979,8220,62663599.0272
83,294300,8250,62663631.3856
84,294759,8280,62663663.04
85,293367,8330,62663695.2704
86,293677,8360,62663743.7056
87,296122,8390,62663775.0016
88,105327,8430,62663808.192
89,105323,8470,62663841.0368
90,103943,8511,62663886.7968
91,104081,8541,62663920.448
92,104376,8571,62663951.7824
93,104931,8601,62663982.6944
94,104600,8651,62664016.4608
95,105050,8682,62664063.1552
96,106368,8712,62664095.2576
97,105830,8742,62664127.4624
98,105989,8792,62664158.6816
99,105054,8832,62664207.9488
100,104838,8862,62664240.4224
101,105609,8892,62664271.2576
102,105922,8922,62664304
103,105983,8972,62664336.3072
104,104894,9003,62664382.9888
105,104515,9033,62664416.0512
106,104938,9073,62664448.0384
107,105256,9113,62664480.8832
108,105283,9143,62664526.7968
109,104212,9184,62664559.6672
110,104687,9214,62664591.1424
111,105404,9244,62664623.7824
112,106117,9294,62664654.8096
113,106446,9324,62664703.7184
114,104938,9354,62664736.3968
115,103892,9384,62664766.0416
116,104491,9434,62664798.4256
117,265286,9464,62664846.9632
118,294705,9494,62664878.8864
119,294150,9535,62664910.1696
120,293205,9565,62664942.208
121,293443,9615,62664975.0144
122,294228,9645,62665023.8848
123,294718,9675,62665055.0144
124,294551,9726,62665087.296
125,293506,9756,62665132.3264
126,293576,9786,62665169.856
127,294898,9826,62665200.0896
128,294222,9856,62665231.424
129,293578,9886,62665263.7824
130,292934,9936,62665295.232
131,145243,9966,62665344.6784
132,137887,9996,62665376.5504
133,168374,10027,62665407.7184
134,113567,10077,62665440.192
135,107690,10107,62665488.1664
136,104700,10137,62665519.2192
137,104680,10177,62665551.0272
138,105040,10208,62665583.5648
139,105503,10258,62665614.9632
140,105384,10288,62665663.9232
141,104594,10318,62665694.9888
142,104067,10348,62665730.3168
143,104419,10398,62665759.1424
144,105104,10428,62665807.1936
145,105744,10468,62665839.168
146,105850,10498,62665871.5776
147,105273,10539,62665903.5008
148,104673,10579,62665950.9248
149,104291,10609,62665985.2288
150,104745,10639,62666015.6288
151,104961,10669,62666047.5392
152,106649,10720,62666079.3088
153,106804,10750,62666127.2192
154,106589,10780,62666159.616
155,106008,10820,62666192.2432
156,106072,10860,62666223.9488
157,106274,10900,62666271.296
158,105477,10930,62666303.2832
159,105388,10960,62666335.6416
160,105803,10990,62666368.32
161,105867,11040,62666400.448
162,106212,11071,62666447.9744
163,105964,11111,62666480.4352
164,105495,11141,62666512.9216
165,105770,11181,62666545.3824
166,105715,11222,62666591.8592
167,105859,11252,62666624.7168
168,105626,11282,62666656.2304
169,105962,11312,62666688.3712
170,105671,11362,62666719.6032
171,105744,11392,62666766.8096
172,105279,11422,62666798.7584
173,105130,11462,62666831.872
174,104394,11502,62666863.8976
175,103836,11542,62666911.0144
176,103252,11573,62666942.9376
177,102748,11603,62666974.7584
178,102348,11633,62667007.68
179,103076,11683,62667041.728
180,210530,11713,62667087.9232
181,292812,11744,62667119.6288
182,292234,11784,62667151.424
183,293078,11824,62667184.2816
184,293200,11864,62667231.0528
185,293267,11894,62667263.9744
186,293678,11924,62667295.7952
187,294117,11954,62667330.5216
188,294863,12004,62667360.4608
189,295083,12034,62667408
190,294143,12085,62667439.808
191,293714,12105,62667484.672
192,294832,12145,62667506.368
193,294305,12175,62667552.128
194,209544,12215,62667584.1536
195,105415,12246,62667616.0896
196,104832,12276,62667648.0512
197,105146,12326,62667680.4352
198,105628,12356,62667729.088
199,106041,12386,62667758.4768
200,106807,12416,62667790.8224
201,106138,12466,62667823.1808
202,105735,12496,62667870.5664
203,105556,12536,62667902.464
204,105094,12566,62667936.128
205,104754,12597,62667969.1264
206,104881,12647,62668002.5088
207,105487,12677,62668048.2816
208,105471,12707,62668079.424
209,105291,12747,62668112.1024
210,105227,12788,62668147.2512
211,104890,12818,62668192.5888
212,104292,12858,62668223.2576
213,104247,12888,62668255.5136
