VideoFrameCount,LEDAsync,ArduinoTime,BonsaiTime
0,68098,7156,62270737.7536
0,66381,7176,62277882.9824
1,64063,7236,62277911.552
2,63129,7276,62277968.9472
3,62141,7296,62278004.6336
4,59479,7316,62278024.192
5,59861,7356,62278054.4896
6,61018,7416,62278087.5776
7,63031,7446,62278147.5584
8,65251,7467,62278176.0512
9,68794,7497,62278200.2944
10,69874,7557,62278230.6944
11,69290,7587,62278292.8256
12,68911,7627,62278320.7424
13,68955,7648,62278356.288
14,71201,7688,62278376.7296
15,78125,7728,62278422.2976
16,69339,7768,62278456.6784
17,69127,7798,62278497.6256
18,69257,7828,62278529.7024
19,69164,7868,62278560.9344
20,69481,7898,62278600.7936
21,69826,7928,62278630.912
22,69769,7958,62278663.9744
23,69413,8009,62278694.72
24,68951,8039,62278742.912
25,68753,8079,62278775.1936
26,68907,8109,62278806.4384
27,68686,8139,62278839.04
28,68572,8190,62278871.0784
29,68876,8220,62278918.5024
30,68510,8250,62278951.2576
31,69852,8280,62278982.5152
32,69627,8330,62279015.5264
33,69300,8360,62279063.6544
34,69250,8400,62279095.0784
35,69317,8430,62279126.5536
36,68681,8460,62279158.3104
37,68881,8511,62279191.2448
38,68860,8541,62279238.8992
39,69296,8571,62279270.5408
40,69827,8601,62279302.7712
41,69650,8651,62279334.9888
42,187338,8682,62279382.8992
43,232489,8722,62279415.0528
44,232131,8752,62279447.0912
45,232164,8782,62279478.9888
46,232807,8832,62279510.976
47,232365,8862,62279558.7328
48,232101,8892,62279591.1296
49,232225,8922,62279623.3728
50,231848,8972,62279655.0784
51,231756,9003,62279702.8992
52,232215,9033,62279736.0128
53,232222,9073,62279767.04
54,231606,9103,62279798.7456
55,231606,9153,62279831.3344
56,127532,9184,62279879.3344
57,68813,9214,62279911.5392
58,68658,9244,62279943.8208
59,68572,9294,62279974.656
60,68567,9324,62280025.1776
61,68921,9354,62280055.8464
62,69103,9394,62280087.3472
63,68780,9424,62280118.4384
64,69303,9474,62280151.6032
65,69391,9504,62280199.0144
66,69200,9535,62280230.8608
67,69278,9565,62280263.4496
68,69396,9615,62280294.848
69,69535,9645,62280343.3344
70,69998,9675,62280375.7312
71,69584,9716,62280407.488
72,68957,9746,62280439.2832
73,68875,9796,62280471.1552
74,69133,9826,62280519.0272
75,69441,9856,62280551.616
76,69697,9886,62280583.9104
77,68624,9936,62280614.7328
78,69439,9966,62280663.3344
79,69605,9996,62280695.0656
80,69709,10037,62280726.6304
81,69282,10067,62280759.808
82,69423,10117,62280791.1936
83,69606,10147,62280838.6688
84,69915,10177,62280871.6288
85,69749,10208,62280903.1424
86,69548,10258,62280935.2192
87,69691,10288,62280983.1168
88,69770,10318,62281014.656
89,69645,10348,62281048.0896
90,69072,10388,62281079.1552
91,69646,10428,62281110.656
92,70031,10468,62281158.7584
93,70040,10498,62281190.6944
94,69574,10528,62281223.7824
95,69700,10579,62281254.6944
96,70216,10609,62281303.4752
97,215929,10639,62281335.488
98,232765,10669,62281367.616
99,232264,10720,62281399.1168
100,232505,10750,62281447.7824
101,232509,10790,62281479.1296
102,232569,10820,62281511.3088
103,232014,10850,62281542.9504
104,231762,10900,62281576.5504
105,231918,10930,62281623.616
106,231990,10960,62281654.8352
107,232637,10990,62281687.6416
108,232378,11040,62281719.296
109,232178,11071,62281767.2448
110,231846,11111,62281799.5392
111,90503,11141,62281830.912
112,69012,11171,62281864.128
113,69126,11222,62281895.488
114,69212,11252,62281943.1936
115,69173,11282,62281975.1296
116,69292,11312,62282007.3856
117,69334,11362,62282040.3456
118,69653,11392,62282087.68
119,69597,11422,62282119.8208
120,69395,11462,62282150.5536
121,69499,11492,62282182.912
122,69515,11542,62282215.2064
123,69403,11573,62282262.8096
124,69393,11603,62282294.6176
125,69360,11633,62282327.0528
126,69192,11693,62282359.5008
127,69031,11723,62282411.2384
128,69027,11764,62282448.5504
129,69082,11794,62282487.2704
130,69191,11824,62282515.3152
131,68657,11864,62282547.7376
132,68999,11894,62282585.4592
133,68839,11934,62282615.36
134,68296,11974,62282657.344
135,68415,12014,62282692.3648
136,68369,12044,62282736.6912
137,68531,12075,62282761.7408
138,68347,12115,62282791.3856
139,68489,12145,62282838.6816
140,68609,12185,62282869.12
141,68786,12215,62282904.3968
142,68858,12266,62282935.4496
143,68947,12286,62282982.6944
144,69274,12326,62283010.9568
145,68884,12356,62283048.9728
146,69003,12396,62283079.4112
147,69076,12426,62283112.5248
148,69375,12456,62283142.9504
149,68868,12506,62283174.7584
150,69244,12536,62283222.336
151,69095,12566,62283254.8864
152,68894,12597,62283286.8864
153,68987,12647,62283318.4128
154,69636,12677,62283367.1168
155,69563,12707,62283398.9376
156,69539,12747,62283430.8608
157,69820,12778,62283462.4384
158,69375,12818,62283494.6432
159,69127,12858,62283542.528
160,68974,12888,62283575.2448
161,68835,12918,62283609.0368
162,69479,12968,62283639.552
163,69412,12998,62283687.4752
164,69110,13028,62283719.6288
165,69100,13068,62283751.3472
166,68935,13099,62283783.9232
167,69185,13149,62283815.3728
168,121796,13179,62283863.36
169,233114,13209,62283895.68
170,232534,13239,62283927.2192
171,232638,13290,62283959.552
172,232095,13320,62284007.4112
173,232098,13350,62284039.7952
174,232067,13390,62284072.064
175,232482,13420,62284104.4608
176,231839,13470,62284134.8224
177,232077,13500,62284183.7568
178,231849,13530,62284215.1808
179,232245,13560,62284247.4624
180,232342,13611,62284278.912
181,232412,13641,62284327.2448
182,193614,13671,62284360.448
183,69497,13711,62284392.4352
184,69265,13751,62284424
185,69393,13792,62284471.9616
186,69347,13822,62284504.6912
187,69330,13852,62284536.128
188,69337,13882,62284567.9232
189,69406,13932,62284600.6912
190,69367,13962,62284647.9872
191,69269,13992,62284680.1024
192,69506,14022,62284711.5392
193,69498,14072,62284744.1024
194,69084,14102,62284792.64
195,69323,14143,62284823.8464
196,69181,14173,62284855.7312
197,69386,14203,62284888.2432
198,69323,14253,62284919.9232
199,69095,14283,62284968.6528
200,69217,14314,62284999.9488
201,69387,14344,62285031.4752
202,69340,14394,62285063.7184
203,69197,14424,62285110.8096
204,69536,14464,62285143.9744
205,69436,14494,62285178.0608
206,69514,14524,62285207.0016
207,69231,14574,62285239.0272
208,69396,14604,62285288.5632
209,69266,14635,62285320.2176
210,69363,14665,62285351.4752
211,69430,14715,62285383.6928
212,69330,14745,62285432.256
213,69413,14785,62285464.0512
214,69280,14816,62285495.6672
215,69552,14846,62285528.1152
216,69267,14896,62285559.8208
217,69165,14926,62285607.6544
218,69417,14956,62285639.6288
219,69406,14986,62285672.8576
220,68799,15036,62285704.2176
221,68683,15066,62285752.0512
222,68971,15106,62285783.7696
223,68748,15136,62285815.9872
224,69013,15167,62285848.4992
225,69283,15217,62285879.5136
226,69464,15247,62285927.744
227,69251,15277,62285959.6416
228,69233,15307,62285991.7184
229,69252,15358,62286023.7184
230,69358,15388,62286071.9232
231,69005,15418,62286105.4848
232,69323,15458,62286135.2704
233,69633,15488,62286166.5408
234,69282,15538,62286199.0016
235,68968,15568,62286247.1808
236,69318,15598,62286279.0016
237,69236,15628,62286310.8096
238,120842,15679,62286343.0912
239,233066,15709,62286391.2704
240,232667,15739,62286423.0784
241,232681,15779,62286455.7568
242,232745,15809,62286487.4752
243,232560,15850,62286519.808
244,232753,15890,62286567.4368
245,232859,15920,62286599.8592
246,232943,15950,62286631.9616
247,232533,16000,62286663.552
248,232279,16030,62286714.368
249,231842,16060,62286743.9232
250,232225,16100,62286775.4112
251,232876,16130,62286807.5008
252,195297,16181,62286839.5264
253,70172,16211,62286888.0512
254,69732,16241,62286919.8464
255,69999,16271,62286951.7312
256,69903,16321,62286983.9232
257,69465,16352,62287033.0496
258,69804,16382,62287063.744
259,69473,16412,62287096.1024
260,69063,16462,62287126.9504
261,69360,16492,62287175.4752
262,69413,16532,62287207.3856
263,69871,16562,62287238.6432
264,69720,16592,62287270.72
265,69356,16642,62287303.5008
266,69211,16672,62287352.1024
267,68927,16703,62287382.9888
268,69251,16733,62287415.2448
269,69719,16783,62287447.0784
270,69492,16813,62287495.6288
271,69372,16854,62287527.4624
272,68787,16884,62287559.6928
273,69024,16914,62287592.4608
274,69220,16964,62287623.9744
275,69374,16994,62287671.7696
276,69860,17024,62287703.7952
277,69590,17054,62287736.576
278,69359,17104,62287767.9232
279,69279,17134,62287816.3072
280,69110,17174,62287847.7952
281,69240,17205,62287880.6656
282,69363,17235,62287911.7056
283,69816,17285,62287945.3952
284,69675,17315,62287991.7952
285,69592,17345,62288024.2048
286,69267,17376,62288055.6032
287,69433,17426,62288088.2432
288,69379,17456,62288136.0384
289,69413,17496,62288167.4368
290,69879,17526,62288199.744
291,68911,17556,62288231.68
292,69063,17606,62288263.1552
293,69947,17636,62288311.6416
294,70236,17666,62288343.2448
295,69815,17696,62288375.8592
296,69062,17747,62288407.552
297,69779,17777,62288455.8592
298,70211,17817,62288487.808
299,69853,17847,62288520.2944
300,69435,17878,62288552.7936
301,69522,17928,62288584.4608
302,70188,17958,62288631.7184
303,69560,17988,62288664.2304
304,69616,18018,62288695.7696
305,69189,18068,62288727.9744
306,69713,18098,62288775.5648
307,70038,18138,62288808.1792
308,70085,18168,62288839.9872
309,69280,18198,62288872.4736
310,69379,18249,62288904.9088
311,69953,18279,62288951.9488
312,70325,18309,62288984.128
313,69722,18339,62289016.3712
314,69963,18390,62289048.1536
315,69997,18420,62289096.0768
316,70469,18450,62289127.5776
317,69976,18490,62289159.3088
318,69383,18520,62289191.5776
319,69603,18570,62289223.488
320,69555,18600,62289271.5008
321,70002,18630,62289303.3344
322,69390,18660,62289335.936
323,69013,18710,62289367.7952
324,69208,18741,62289417.8688
325,69504,18771,62289448.4096
326,69621,18801,62289479.616
327,69524,18841,62289511.2832
328,69228,18891,62289543.7312
329,68928,18922,62289591.616
330,69328,18952,62289624.2816
331,69481,18982,62289656.5888
332,69672,19032,62289688.0384
333,69561,19062,62289735.9872
334,69539,19092,62289769.0752
335,69555,19132,62289800.4992
336,69881,19172,62289833.664
337,69953,19212,62289874.5472
338,69981,19243,62289915.0208
339,69583,19273,62289944.0256
340,180856,19303,62289976.2944
341,252942,19353,62290007.7952
342,234783,19383,62290056.128
343,232873,19414,62290088.1152
344,232613,19444,62290119.4368
345,232308,19494,62290151.168
346,232787,19524,62290199.7696
347,232999,19564,62290231.5264
348,233029,19594,62290263.1936
349,232375,19624,62290295.36
350,232076,19674,62290327.3216
351,232358,19704,62290376.0128
352,233117,19734,62290408.3712
353,233015,19775,62290439.4624
354,136920,19815,62290472.832
355,69340,19855,62290520.1536
356,69437,19885,62290552.8448
357,70048,19915,62290584.576
358,70244,19946,62290616.6784
359,70059,19996,62290648.7552
360,69569,20026,62290695.9104
361,69564,20056,62290728.64
362,70097,20096,62290760.7936
363,70430,20136,62290792.0768
364,70754,20166,62290840.2304
365,70103,20206,62290872.1792
366,70000,20236,62290904.384
367,69649,20267,62290936.8448
368,70198,20317,62290968.5248
369,69954,20347,62291016.2432
370,69535,20377,62291048.2304
371,69676,20417,62291080.1152
372,70321,20458,62291113.6128
373,70834,20488,62291159.5392
374,70609,20528,62291192.7808
375,69862,20558,62291223.7184
376,69928,20588,62291256.0512
377,70175,20638,62291288.5376
378,70204,20668,62291336.2432
379,69972,20698,62291368.8448
380,69444,20728,62291400.2944
381,69994,20779,62291432.0512
382,70106,20809,62291480.2048
383,70526,20849,62291512.2048
384,70317,20879,62291544.576
385,69604,20909,62291576.1152
386,69621,20960,62291608.896
387,69972,20990,62291656.1152
388,70125,21020,62291688.7296
389,69653,21050,62291720.8704
390,69744,21100,62291752.7936
391,69993,21130,62291800.6656
392,69869,21170,62291832.4224
393,70326,21200,62291864.1536
394,69771,21230,62291896.3456
395,69507,21280,62291928.5632
396,70648,21311,62291976.64
397,70666,21341,62292008.0512
398,70154,21371,62292040.5888
399,69040,21421,62292072.6912
400,69896,21451,62292119.4368
401,70059,21482,62292151.4368
402,70350,21522,62292184.0896
403,69769,21552,62292216.6272
404,69038,21602,62292247.68
405,70007,21632,62292296.8832
406,70552,21662,62292327.872
407,70182,21692,62292361.2672
408,69282,21742,62292393.2032
409,70157,21772,62292440.9472
410,70507,21803,62292472.3712
411,70515,21843,62292504.5632
412,69583,21873,62292537.3952
413,69903,21923,62292568.768
414,70678,21953,62292616.3712
415,70593,21984,62292648.7552
416,70029,22014,62292680.5376
417,69762,22064,62292712.3968
418,69896,22094,62292760.1792
419,69849,22124,62292792.9472
420,69939,22164,62292824.4736
421,69141,22194,62292856.4096
422,69923,22244,62292891.5072
423,70408,22274,62292939.8784
424,70988,22304,62292968.832
425,70236,22335,62293000.9472
426,69926,22385,62293032.768
427,70167,22415,62293080.3456
428,70082,22445,62293111.9616
429,70411,22475,62293144.4736
430,69619,22526,62293175.7056
431,69746,22556,62293223.5904
432,69699,22596,62293255.5264
433,70081,22626,62293287.7184
434,70377,22656,62293320.4864
435,69685,22706,62293352.0512
436,69507,22736,62293400.0384
437,69343,22766,62293432.896
438,69442,22806,62293464.6272
439,69653,22867,62293500.1856
440,69819,22887,62293564.0576
441,69373,22917,62293582.976
442,69242,22947,62293608.832
443,69565,22977,62293640.6656
444,70022,23028,62293673.1776
445,70222,23058,62293720.9344
446,69909,23088,62293752.3456
447,69809,23118,62293785.2544
448,69950,23168,62293816.32
449,70050,23198,62293864.7552
450,232401,23238,62293896.8064
451,233040,23268,62293928.6144
452,232552,23298,62293960.3712
453,233167,23349,62293993.28
454,233026,23379,62294040.9088
455,233440,23409,62294072.4608
456,232569,23439,62294105.1776
457,232498,23489,62294136.6272
458,233291,23520,62294184.1408
459,232935,23560,62294216.64
460,232911,23590,62294248.0128
461,232705,23620,62294281.6384
462,233147,23670,62294316.5312
463,239149,23700,62294362.0096
464,69992,23730,62294392.448
465,69938,23760,62294424.8704
466,69578,23810,62294456.704
467,70092,23840,62294504.8064
468,69711,23881,62294536.704
469,69650,23911,62294569.2672
470,69244,23941,62294601.3824
471,69536,23991,62294633.2672
472,69779,24022,62294680.7296
473,70264,24052,62294712.768
474,70201,24082,62294744.832
475,69486,24132,62294776.832
476,69708,24162,62294824.4864
477,69677,24202,62294856.9472
478,69817,24232,62294889.7408
479,69614,24262,62294921.8816
480,69402,24312,62294953.5616
481,69522,24342,62295000.4736
482,70124,24373,62295033.0112
483,70433,24403,62295065.1264
484,69951,24453,62295097.2544
485,69264,24483,62295144.7552
486,69687,24513,62295176.704
487,69792,24554,62295208.3456
488,69874,24584,62295240.6656
489,69750,24634,62295272.3712
490,68847,24664,62295320.9088
491,69325,24694,62295352.128
492,70085,24724,62295386.8288
493,70000,24774,62295417.4464
494,70305,24804,62295464.4864
495,70077,24844,62295497.9456
496,69716,24875,62295529.1648
497,69650,24905,62295561.1264
498,69939,24955,62295592.9344
499,69954,24985,62295641.344
500,70369,25015,62295673.0496
501,70119,25046,62295705.3312
502,69567,25096,62295736.64
503,69769,25126,62295784.6784
