Item1.Item1.Id,Item1.Item1.Duration,Item1.Item1.Size,Item1.Item1.Colour1,Item1.Item1.Colour2,Item1.Item1.numDots1,Item1.Item1.numDots2,Item1.Item1.dotLifeBool,Item1.Item1.dotLifetime,Item1.Item1.Contrast1,Item1.Item1.Contrast2,Item1.Item1.VelX1,Item1.Item1.VelX2,Item1.Item1.VelY1,Item1.Item1.VelY2,Item1.Item1.Coherence1,Item1.Item1.Coherence2,Item1.Item2,Item2
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:18:36.5695616,153838
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:18:38.5697920,155846
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:18:40.5712000,157844
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:18:42.5702912,159852
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:18:44.5705472,161860
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:18:46.5707904,163858
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:18:48.5710336,165866
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:18:50.5712768,167873
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:18:52.5715328,169871
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:18:54.5731200,171879
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:18:56.5720320,173887
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:18:58.5722880,175894
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:19:00.5725440,177892
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:19:02.5727872,179900
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:19:04.5730432,181908
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:19:06.5733120,183906
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:19:08.5747456,185914
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:19:10.5741440,187922
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:19:12.5740800,189920
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:19:14.5743104,191927
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:19:16.5745280,193935
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:19:18.5748480,195933
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:19:20.5750144,197941
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:19:22.5764608,199948
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:19:24.5757312,201956
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:19:26.5757696,203954
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:19:28.5760128,205962
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:19:30.5762816,207970
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:19:32.5765248,209968
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:19:34.5767552,211976
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:19:36.5781888,213984
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:19:38.5772672,215981
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:19:40.5775232,217989
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:19:42.5777536,219997
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:19:44.5780096,221995
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:19:46.5782656,224002
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:19:48.5785088,226010
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:19:50.5800704,228018
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:19:52.5790080,230016
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:19:54.5792512,232024
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:19:56.5795328,234022
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:19:58.5815808,236030
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:20:00.5800064,238038
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:20:02.5803776,240045
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:20:04.5819392,242043
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:20:06.5808128,244051
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:20:08.5810688,246059
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:20:10.5812608,248056
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:20:12.5814912,250064
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:20:14.5817600,252062
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:20:16.5820032,254070
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:20:18.5835392,256078
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:20:20.5824896,258086
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:20:22.5827456,260084
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:20:24.5829888,262091
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:20:26.5832448,264099
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:20:28.5834880,266097
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:20:30.5837440,268105
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:20:32.5851904,270112
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:20:34.5842432,272120
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:20:36.5845248,274118
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:20:38.5847552,276126
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:20:40.5849856,278134
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:20:42.5852288,280132
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:20:44.5854848,282140
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:20:46.5868928,284148
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:20:48.5859712,286145
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:20:50.5862272,288153
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:20:52.5864704,290161
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:20:54.5867264,292159
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:20:56.5869696,294166
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:20:58.5872256,296174
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:21:00.5886464,298182
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:21:02.5877248,300180
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:21:04.5880576,302188
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:21:06.5882240,304196
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:21:08.5884672,306194
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:21:10.5887104,308202
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:21:12.5889792,310209
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:21:14.5905152,312217
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:21:16.5894656,314215
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:21:18.5897216,316223
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:21:20.5899648,318230
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:21:22.5902208,320238
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:21:24.5904640,322236
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:21:26.5907072,324244
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:21:28.5921152,326252
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:21:30.5911936,328250
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:21:32.5914624,330258
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:21:34.5917056,332266
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:21:36.5923968,334273
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:21:38.5926656,336271
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:21:40.5924608,338279
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:21:42.5940736,340287
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:21:44.5929600,342284
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:21:46.5932288,344292
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:21:48.5934464,346300
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:21:50.5937024,348298
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:21:52.5939584,350306
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:21:54.5942016,352314
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:21:56.5957248,354322
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:21:58.5947008,356320
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:22:00.5949568,358327
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:22:02.5952128,360335
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:22:04.5954688,362333
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:22:06.5956864,364341
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:22:08.5959424,366348
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:22:10.5973888,368356
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:22:12.5964416,370354
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:22:14.5966976,372362
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:22:16.5969280,374370
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:22:18.5971968,376368
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:22:20.5975296,378376
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:22:22.5976960,380384
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:22:24.5992448,382391
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:22:26.5981824,384389
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:22:28.5984384,386397
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:22:30.5986816,388405
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:22:32.5989248,390402
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:22:34.5991936,392410
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:22:36.5994368,394418
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:22:38.6008576,396426
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:22:40.5999232,398424
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:22:42.6001664,400432
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:22:44.6004224,402440
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:22:46.6006784,404438
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:22:48.6010496,406445
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:22:50.6011648,408453
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:22:52.6025856,410461
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:22:54.6016768,412459
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:22:56.6019456,414466
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:22:58.6021632,416474
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:23:00.6024192,418472
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:23:02.6026624,420480
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:23:04.6029440,422488
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:23:06.6043904,424496
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:23:08.6034048,426494
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:23:10.6036608,428502
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:23:12.6039168,430509
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:23:14.6041600,432507
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:23:16.6044160,434515
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:23:18.6046592,436523
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:23:20.6061312,438530
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:23:22.6051456,440528
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:23:24.6054144,442536
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:23:26.6056448,444544
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:23:28.6058880,446542
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:23:30.6061440,448550
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:23:32.6064128,450548
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:23:34.6078592,452555
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:23:36.6068992,454563
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:23:38.6071680,456571
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:23:40.6073856,458569
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:23:42.6076544,460576
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:23:44.6078848,462584
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:23:46.6082432,464582
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:23:48.6095488,466590
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:23:50.6086528,468598
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:23:52.6089088,470596
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:23:54.6091392,472604
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:23:56.6093824,474612
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:23:58.6096512,476609
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:24:00.6099072,478617
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:24:02.6112896,480625
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:24:04.6103808,482623
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:24:06.6106496,484630
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:24:08.6108800,486638
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:24:10.6111360,488636
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:24:12.6113792,490644
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:24:14.6116224,492652
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:24:16.6130816,494660
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:24:18.6121344,496658
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:24:20.6123776,498666
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:24:22.6126208,500673
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:24:24.6128768,502681
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:24:26.6131200,504679
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:24:28.6133760,506687
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:24:30.6148096,508694
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:24:32.6138752,510692
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:24:34.6141184,512700
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:24:36.6144000,514708
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:24:38.6146176,516716
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:24:40.6148608,518714
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:24:42.6151040,520722
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:24:44.6165632,522730
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:24:46.6156160,524737
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:24:48.6158592,526735
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:24:50.6161152,528743
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:24:52.6163456,530751
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:24:54.6166144,532748
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:24:56.6168576,534756
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:24:58.6182912,536764
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:25:00.6173440,538772
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:25:02.6176000,540770
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:25:04.6178816,542778
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:25:06.6180992,544786
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:25:08.6183424,546784
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:25:10.6185984,548791
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:25:12.6200064,550799
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:25:14.6190976,552807
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:25:16.6193408,554805
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:25:18.6195968,556812
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:25:20.6198400,558820
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:25:22.6200960,560828
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:25:24.6203520,562826
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:25:26.6217600,564834
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:25:28.6208384,566842
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:25:30.6210816,568840
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:25:32.6215552,570848
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:25:34.6216064,572855
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:25:36.6218368,574863
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:25:38.6220928,576861
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:25:40.6234368,578869
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:25:42.6225920,580876
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:25:44.6228480,582884
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:25:46.6230784,584882
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:25:48.6233344,586890
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:25:50.6235776,588898
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:25:52.6238336,590896
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:25:54.6252288,592904
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:25:56.6243200,594912
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:25:58.6245632,596919
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:26:00.6248320,598917
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:26:02.6250752,600925
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:26:04.6253696,602933
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:26:06.6255744,604940
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:26:08.6270464,606938
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:26:10.6260864,608946
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:26:12.6263680,610954
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:26:14.6265728,612952
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:26:16.6268160,614960
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:26:18.6270592,616968
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:26:20.6273152,618976
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:26:22.6289024,620973
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:26:24.6278144,622981
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:26:26.6280576,624989
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:26:28.6283136,626987
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:26:30.6285568,628994
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:26:32.6288768,631002
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:26:34.6293760,633010
