VideoFrameCount,LEDAsync,ArduinoTime,BonsaiTime
185,84269,14123,60207728.9728
186,84621,14163,60207760.0768
187,169231,14193,60207791.6544
188,272222,14243,60207825.6512
189,271715,14273,60207873.344
190,271679,14304,60207905.3312
191,271593,14334,60207936.192
192,271791,14384,60207968.192
193,271842,14414,60208016.3328
194,271807,14444,60208049.28
195,271192,14484,60208080.9344
196,271645,14514,60208112.256
197,270851,14564,60208144.3712
198,271723,14594,60208192.7424
199,271837,14624,60208225.8048
200,271427,14655,60208257.7536
201,207171,14705,60208288.384
202,84852,14735,60208337.4592
203,84793,14765,60208368.5888
204,84957,14806,60208400.5632
205,84508,14836,60208432.8192
206,84356,14876,60208464.5888
207,84459,14916,60208512.6144
208,84371,14946,60208545.5744
209,84064,14976,60208577.088
210,83939,15026,60208609.7152
211,84072,15056,60208656.9984
212,84133,15086,60208690.048
213,84159,15126,60208720.7424
214,84001,15157,60208752.9728
215,84229,15197,60208783.9232
216,84178,15237,60208831.68
217,83878,15267,60208864.0768
218,84240,15297,60208896.512
219,84126,15348,60208927.68
220,84137,15378,60208976.5248
221,84169,15408,60209009.1392
222,84146,15438,60209041.152
223,84157,15478,60209071.9872
224,83925,15518,60209104.8192
225,84168,15558,60209153.1776
226,83967,15588,60209184.6784
227,84019,15618,60209216.32
228,84138,15669,60209247.872
229,83787,15699,60209296.2816
230,83981,15729,60209328.2816
231,84029,15759,60209359.6288
232,83755,15799,60209392.6784
233,83829,15840,60209425.92
234,84101,15870,60209474.5728
235,83872,15910,60209504.3584
236,83968,15940,60209536.4736
237,84054,15990,60209567.7056
238,83956,16020,60209616.6912
239,83821,16050,60209648.6016
240,83807,16080,60209679.68
241,84082,16120,60209712.3968
242,84106,16160,60209746.0352
243,84138,16191,60209792.384
244,83921,16231,60209825.0368
245,84005,16261,60209856.8064
246,84227,16311,60209888.8704
247,84088,16342,60209936.2176
248,83960,16372,60209968.6016
249,84154,16402,60210000.576
250,83851,16452,60210032.768
251,83926,16482,60210081.0624
252,83844,16522,60210112.9216
253,84039,16552,60210147.3792
254,83919,16582,60210176.6656
255,83905,16632,60210208.8576
256,83987,16662,60210256.3712
257,83553,16693,60210288.2816
