Item1.Item1.Id,Item1.Item1.Duration,Item1.Item1.Size,Item1.Item1.Colour1,Item1.Item1.Colour2,Item1.Item1.numDots1,Item1.Item1.numDots2,Item1.Item1.dotLifeBool,Item1.Item1.dotLifetime,Item1.Item1.Contrast1,Item1.Item1.Contrast2,Item1.Item1.VelX1,Item1.Item1.VelX2,Item1.Item1.VelY1,Item1.Item1.VelY2,Item1.Item1.Coherence1,Item1.Item1.Coherence2,Item1.Item2,Item2
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:28:30.1847168,154230
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:28:32.1849856,156238
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:28:34.1864832,158246
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:28:36.1859968,160244
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:28:38.1857152,162251
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:28:40.1859584,164259
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:28:42.1862144,166267
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:28:44.1864704,168265
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:28:46.1867136,170272
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:28:48.1882240,172280
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:28:50.1873024,174288
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:28:52.1874560,176296
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:28:54.1877504,178304
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:28:56.1879552,180302
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:28:58.1881984,182310
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:29:00.1884544,184318
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:29:02.1899904,186326
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:29:04.1889920,188333
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:29:06.1892480,190331
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:29:08.1894400,192339
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:29:10.1896832,194347
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:29:12.1899520,196354
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:29:14.1901952,198362
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,17:29:16.1916800,200360
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,17:29:18.1906944,202368
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,17:29:20.1909504,204376
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,17:29:22.1911936,206384
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,17:29:24.1914880,208392
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,17:29:26.1916928,210390
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,17:29:28.1919360,212397
