Wheel,LastSyncPulseTime,ArduinoTime,BonsaiTime,RenderFrameCount
1899,3832,5700,59982794.0864,336
1899,3832,5710,59982804.2496,337
1899,3832,5720,59982813.3888,337
1899,3832,5730,59982823.6544,338
1899,3832,5740,59982833.8304,338
1899,3832,5750,59982844.0832,339
1899,3832,5760,59982853.248,339
1899,3832,5770,59982863.5392,340
1899,3832,5780,59982873.7664,341
1899,3832,5790,59982883.9552,341
1899,3832,5800,59982894.0928,342
1899,3832,5810,59982903.2448,343
1899,3832,5820,59982913.5488,343
1899,3832,5830,59982923.6992,344
1899,3832,5840,59982934.0032,344
1899,3832,5850,59982943.1424,345
1899,3832,5860,59982953.408,346
1899,3832,5870,59982963.584,346
1899,3832,5880,59982973.8496,347
1899,3832,5890,59982983.0016,347
1899,3832,5900,59982993.1776,348
1899,3832,5910,59983003.4304,349
1899,3832,5920,59983013.5552,349
1899,3832,5931,59983023.8848,350
1899,3832,5941,59983034.0864,350
1899,3832,5951,59983044.3136,351
1899,3832,5961,59983054.528,352
1899,3832,5971,59983064.6656,352
1899,3832,5981,59983073.8176,353
1899,3832,5991,59983084.1728,353
1899,3832,6001,59983094.2592,354
1899,3832,6011,59983104.512,355
1899,3832,6021,59983113.6896,355
1899,3832,6031,59983124.096,356
1899,3832,6041,59983134.144,356
1899,3832,6051,59983144.384,357
1899,3832,6061,59983153.5872,358
1899,3832,6071,59983163.7248,358
1899,3832,6081,59983174.0288,359
1899,3832,6091,59983184.1408,359
1899,3832,6102,59983194.3808,360
1899,3832,6112,59983204.6592,361
1899,3832,6122,59983214.8736,361
1899,3832,6132,59983225.0752,362
1899,3832,6142,59983235.2384,363
1899,3832,6152,59983244.3904,363
1899,3832,6162,59983254.6688,364
1899,3832,6172,59983264.8192,364
1899,3832,6182,59983275.1232,365
1899,3832,6192,59983284.3008,365
1899,3832,6202,59983294.592,366
1899,3832,6212,59983304.6912,367
1899,3832,6222,59983315.072,367
1899,3832,6232,59983324.2112,368
1899,3832,6242,59983334.3616,369
1899,3832,6252,59983344.5888,369
1899,3832,6262,59983354.7392,370
1899,3832,6272,59983363.9936,370
1899,3832,6282,59983374.208,371
1899,3832,6292,59983384.4352,372
1899,3832,6302,59983394.5984,372
1899,3832,6312,59983404.8512,373
1899,3832,6322,59983414.08,373
1899,3832,6332,59983424.192,374
1899,3832,6342,59983434.4832,375
1899,3832,6352,59983444.5952,375
1899,3832,6362,59983453.8112,376
1899,3832,6372,59983464.192,376
1899,3832,6382,59983474.368,377
1899,3832,6392,59983484.48,378
1899,3832,6402,59983493.696,378
1899,3832,6412,59983504.0128,379
1899,3832,6422,59983514.1504,379
1899,3832,6432,59983524.3264,380
1899,3832,6443,59983534.5152,381
1899,3832,6453,59983544.7424,381
1899,3832,6463,59983555.072,382
1899,3832,6473,59983565.184,382
1899,3832,6483,59983575.4752,383
1899,3832,6493,59983584.64,384
1899,3832,6503,59983594.7648,384
1899,3832,6513,59983605.0432,385
1899,3832,6523,59983615.1552,385
1899,3832,6533,59983624.5376,386
1899,3832,6543,59983635.712,387
1899,3832,6553,59983644.9024,387
1899,3832,6563,59983655.1296,388
1899,3832,6573,59983664.2816,388
1899,3832,6583,59983674.5088,389
1899,3832,6593,59983684.6464,390
1899,3832,6603,59983694.9632,390
1899,3832,6614,59983705.088,391
1899,3832,6624,59983715.3664,391
1899,3832,6634,59983725.568,392
1899,3832,6644,59983735.7312,393
1899,3832,6654,59983745.9968,393
1899,3832,6664,59983755.2,394
1899,3832,6674,59983765.376,394
1899,3832,6684,59983775.6032,395
1899,3832,6694,59983785.7536,396
1899,6703,6704,59983794.9312,396
1899,6703,6714,59983805.2096,397
1899,6703,6724,59983815.3728,398
1899,6703,6734,59983825.6256,398
1899,6703,6744,59983834.8288,399
1899,6703,6754,59983845.1072,399
1899,6703,6764,59983855.232,400
1899,6703,6774,59983865.5616,401
1899,6703,6784,59983874.7264,401
1899,6703,6794,59983884.8384,402
1899,6703,6804,59983895.1296,402
1899,6703,6814,59983905.3056,403
1899,6703,6824,59983915.5072,404
1899,6703,6834,59983924.7104,404
1899,6703,6844,59983935.0656,405
1899,6703,6854,59983945.3184,405
1899,6703,6864,59983955.3664,406
1899,6703,6874,59983964.608,406
1899,6703,6884,59983974.7456,406
1899,6703,6894,59983985.0368,408
1899,6703,6904,59983995.2128,408
1899,6703,6914,59984004.4416,408
1899,6703,6924,59984014.6816,409
1899,6703,6934,59984024.9216,410
1899,6703,6944,59984035.0464,411
1899,6703,6955,59984045.3504,411
1899,6703,6965,59984055.3984,412
1899,6703,6975,59984065.7152,412
1899,6703,6985,59984075.8016,413
1899,6703,6995,59984086.1568,414
1899,6703,7005,59984095.2576,414
1899,6703,7015,59984105.5488,415
1899,6703,7025,59984115.6736,416
1899,6703,7035,59984125.952,416
1899,6703,7045,59984135.1424,417
1899,6703,7055,59984145.2672,417
1899,6703,7065,59984155.5328,418
1899,6703,7075,59984165.7344,419
1899,6703,7085,59984175.0912,419
1899,6703,7095,59984185.216,420
1899,6703,7105,59984195.4176,420
1899,6703,7115,59984205.5296,421
1899,6703,7126,59984215.8336,422
1899,6703,7136,59984225.9456,422
1899,6703,7146,59984236.2624,423
1899,6703,7156,59984246.4128,424
1899,6703,7166,59984256.64,424
1899,6703,7176,59984265.856,425
1899,6703,7186,59984276.16,425
1899,6703,7196,59984286.336,426
1899,6703,7206,59984296.512,427
1899,6703,7216,59984305.7024,427
1899,6703,7226,59984315.8272,428
1899,6703,7236,59984326.1696,428
1899,6703,7246,59984336.2688,429
1899,6703,7256,59984345.472,429
1899,6703,7266,59984355.7248,430
1899,6703,7276,59984365.888,431
1899,6703,7286,59984376.1792,431
1899,6703,7296,59984385.344,432
1899,6703,7306,59984395.5968,433
1899,6703,7316,59984405.9392,433
1899,6703,7326,59984416.0128,434
1899,6703,7336,59984426.1888,434
1899,6703,7346,59984435.3664,435
1899,6703,7356,59984445.5936,435
1899,6703,7366,59984455.7952,436
1899,6703,7376,59984466.0224,437
1899,6703,7386,59984475.2384,437
1899,6703,7396,59984488.7296,438
1899,6703,7406,59984495.744,438
1899,6703,7416,59984505.9072,439
1899,6703,7426,59984515.1488,440
1899,6703,7436,59984525.3376,440
1899,6703,7446,59984535.5136,441
1899,6703,7456,59984545.6512,442
1899,6703,7467,59984555.9296,442
1899,6703,7477,59984566.208,443
1899,6703,7487,59984576.2944,443
1899,6703,7497,59984586.6112,444
1899,6703,7507,59984596.7104,445
1899,6703,7517,59984605.9136,445
1899,6703,7527,59984616.256,446
1899,6703,7537,59984626.3424,446
1899,6703,7547,59984636.5952,447
1899,6703,7557,59984645.7728,448
1899,6703,7567,59984656.0896,448
1899,6703,7577,59984666.2144,449
1899,6703,7587,59984676.4544,449
1899,6703,7597,59984685.6448,450
1899,6703,7607,59984695.7952,451
1899,6703,7617,59984706.0992,451
1899,6703,7627,59984716.2112,452
1899,6703,7638,59984726.5664,452
1899,6703,7648,59984736.7936,453
1899,6703,7658,59984746.9056,454
1899,6703,7668,59984757.2352,454
1899,6703,7678,59984767.3216,455
1899,6703,7688,59984776.4992,455
1899,6703,7698,59984786.7776,456
1899,6703,7708,59984797.0688,457
1899,6703,7718,59984807.8592,457
1899,6703,7728,59984816.448,458
1899,6703,7738,59984826.6624,459
1899,6703,7748,59984836.8384,459
1899,6703,7758,59984847.0784,460
1899,6703,7768,59984856.2816,460
1899,6703,7778,59984866.432,461
1899,6703,7788,59984876.672,461
1899,6703,7798,59984886.848,462
1899,6703,7808,59984896.0384,463
1899,6703,7818,59984906.304,463
1899,6703,7828,59984916.5824,464
1899,6703,7838,59984926.7712,465
1899,6703,7848,59984936.9728,465
1899,6703,7858,59984946.1888,466
1899,6703,7868,59984956.3008,466
1899,6703,7878,59984966.5792,467
1899,6703,7888,59984976.6784,468
1899,6703,7898,59984985.9072,468
1899,6703,7908,59984996.2112,469
1899,6703,7918,59985006.4512,469
1899,6703,7928,59985016.6144,470
1899,6703,7938,59985025.792,471
1899,6703,7948,59985036.0448,471
1899,6703,7958,59985046.2208,472
1899,6703,7968,59985056.448,472
1899,6703,7979,59985066.5984,473
1899,6703,7989,59985077.3248,474
1899,6703,7999,59985087.104,474
1899,6703,8009,59985097.2672,475
1899,6703,8019,59985107.5712,475
1899,6703,8029,59985116.7104,476
1899,6703,8039,59985126.8864,477
1899,6703,8049,59985137.1392,477
1899,6703,8059,59985147.328,478
1899,6703,8069,59985156.4928,478
1899,6703,8079,59985166.9248,479
1899,6703,8089,59985176.9984,480
1899,6703,8099,59985187.1488,480
1899,6703,8109,59985196.3776,481
1899,6703,8119,59985206.6176,481
1899,6703,8129,59985216.768,482
1899,6703,8139,59985227.0592,483
