VideoFrameCount,LEDAsync,ArduinoTime,BonsaiTime
0,89083,5961,58334023.1168
0,86506,5981,58339975.5776
1,85697,6031,58340001.2928
2,84553,6061,58340048
3,81977,6102,58340080.8192
4,80747,6132,58340113.4464
5,75596,6172,58340144.1792
6,73569,6212,58340193.728
7,74888,6242,58340224.128
8,76524,6272,58340257.0112
9,78881,6302,58340289.7664
10,79807,6352,58340321.2288
11,79863,6382,58340369.1264
12,80196,6422,58340401.7152
13,80031,6453,58340433.408
14,80012,6503,58340465.0624
15,79975,6533,58340514.9568
16,79726,6563,58340546.5216
17,79786,6593,58340577.2032
18,80147,6624,58340610.2784
19,80145,6674,58340640.2944
20,80030,6704,58340690.7136
21,79582,6744,58340721.792
22,80010,6774,58340754.048
23,80108,6814,58340785.2928
24,79961,6854,58340833.8432
25,79637,6884,58340865.6
26,79820,6914,58340897.7408
27,79883,6944,58340930.2528
28,80038,6995,58340961.1776
29,79978,7025,58341010.368
30,79851,7065,58341041.1904
31,79876,7095,58341074.9568
32,79903,7136,58341105.8176
33,79775,7176,58341154.4448
34,79818,7206,58341186.8672
35,79770,7236,58341218.176
36,79726,7266,58341251.1616
37,79501,7316,58341282.1504
38,79621,7346,58341331.264
39,79563,7386,58341361.5488
40,79399,7416,58341395.1232
41,79152,7467,58341425.1392
42,79166,7497,58341475.3664
43,79597,7527,58341505.984
44,79331,7557,58341538.6496
45,79593,7587,58341570.3808
46,79736,7638,58341602.3552
47,79750,7668,58341649.8944
48,79739,7698,58341683.008
49,84574,7738,58341713.536
50,89645,7778,58341746.4448
51,89664,7818,58341793.3952
52,89679,7848,58341827.2128
53,89606,7878,58341859.5968
54,89535,7928,58341891.5328
55,89611,7958,58341939.968
56,89755,7989,58341970.3424
57,89840,8019,58342003.4176
58,89762,8059,58342033.6512
59,89701,8099,58342066.9568
60,89573,8139,58342113.5104
61,89558,8170,58342147.0464
62,89558,8200,58342179.4816
63,84818,8250,58342211.5072
64,79587,8280,58342258.2912
65,79846,8310,58342290.88
66,79642,8340,58342322.9056
67,79842,8380,58342354.8288
68,79626,8430,58342385.792
69,79795,8460,58342434.9568
70,79617,8491,58342465.8688
71,79863,8521,58342498.6112
72,79774,8571,58342529.6256
73,79622,8601,58342579.392
74,79645,8631,58342610.8288
75,79860,8662,58342643.2768
76,79682,8692,58342675.1872
77,79874,8742,58342706.2016
78,79880,8782,58342753.984
79,79859,8812,58342786.2272
80,79785,8842,58342818.5344
81,79606,8892,58342850.9568
82,79768,8922,58342897.5744
83,79605,8952,58342931.2
84,79791,8982,58342961.7408
85,79860,9013,58342994.9184
86,79867,9063,58343025.856
87,79985,9103,58343076.0192
88,79854,9133,58343109.3248
89,79675,9163,58343141.1456
90,79559,9214,58343173.312
91,79685,9244,58343218.2528
92,79705,9274,58343250.5856
93,79647,9314,58343283.776
94,79489,9344,58343317.0688
95,80073,9384,58343349.0176
96,79728,9424,58343394.5216
97,79607,9454,58343428.6592
98,79802,9484,58343458.3168
99,79733,9535,58343491.0464
100,79561,9565,58343538.8544
101,79854,9595,58343570.9312
102,79779,9625,58343603.136
103,79739,9665,58343635.2768
104,79693,9706,58343666.7776
105,79926,9736,58343715.0976
106,79675,9776,58343745.92
107,80005,9806,58343778.9824
108,79603,9856,58343811.456
109,79928,9896,58343858.6624
110,79791,9926,58343899.4816
111,79865,9946,58343930.2016
112,79743,9986,58343955.8912
113,79971,10037,58343991.4624
114,79735,10067,58344041.6128
115,80018,10097,58344072.6528
116,79994,10127,58344099.6736
117,79836,10177,58344130.2528
118,85957,10208,58344183.1552
119,89882,10238,58344216.832
120,89793,10268,58344245.3376
121,89732,10308,58344275.9552
122,89858,10368,58344315.648
123,89585,10408,58344370.8288
124,89875,10448,58344411.712
125,89738,10458,58344455.616
126,89774,10498,58344464.9728
127,89724,10528,58344500.544
128,89545,10559,58344531.1872
129,89213,10589,58344561.9584
130,89206,10619,58344594.3936
131,89205,10669,58344625.6512
