VideoFrameCount,LEDAsync,ArduinoTime,BonsaiTime
515,146278,25477,49958563.84
516,192713,25527,49958611.8912
517,192568,25558,49958644.3008
518,192652,25588,49958676.4672
519,192633,25618,49958708.0448
520,192139,25648,49958739.264
521,192948,25698,49958787.5456
522,192180,25728,49958819.52
523,192565,25758,49958852.608
524,192108,25798,49958884.2752
525,192347,25838,49958931.392
526,192770,25878,49958963.9168
527,191993,25909,49958995.9296
528,192839,25939,49959028.8
529,150945,25969,49959059.5584
530,90914,26019,49959107.0976
531,90854,26049,49959139.8784
532,90660,26080,49959171.2896
533,90755,26110,49959202.6368
534,90917,26160,49959250.88
535,90812,26200,49959283.1488
536,90792,26230,49959316.032
537,90675,26260,49959347.456
538,90901,26290,49959378.8928
539,90848,26340,49959426.6112
540,90917,26370,49959459.9296
541,90669,26400,49959491.6736
542,91131,26431,49959523.5968
543,90616,26481,49959571.4176
544,90672,26521,49959604.7232
545,90775,26551,49959635.84
546,90832,26582,49959667.8912
547,90830,26612,49959699.6608
548,90734,26662,49959747.6352
549,90949,26692,49959779.456
550,90600,26722,49959812.7872
551,90837,26752,49959843.392
552,90808,26802,49959892.8
553,90692,26832,49959923.4304
554,90962,26872,49959955.8656
555,90775,26902,49959987.9168
556,90869,26953,49960036.1216
557,90730,26983,49960067.7248
558,90699,27013,49960103.3344
559,90715,27043,49960132.9024
560,90736,27073,49960164.096
561,90966,27124,49960211.904
562,90676,27154,49960242.432
563,90787,27194,49960275.712
564,90693,27224,49960306.5344
565,90731,27274,49960355.1616
566,90733,27304,49960387.1744
567,90560,27334,49960419.8784
568,90723,27364,49960451.1104
569,90672,27394,49960482.816
570,90794,27445,49960531.1872
571,90711,27475,49960564.3136
572,90665,27515,49960596.3136
573,193043,27545,49960628.5568
574,192162,27585,49960675.6992
575,192649,27626,49960708.9408
576,192177,27656,49960739.9808
577,192291,27686,49960772.1728
578,192633,27716,49960803.5456
579,192049,27766,49960851.5968
580,192531,27796,49960884.3904
581,192056,27836,49960915.968
582,192307,27866,49960947.5072
583,192138,27916,49960996.3904
584,192367,27947,49961027.6352
585,192352,27977,49961061.1456
586,191574,28007,49961091.84
587,90679,28037,49961124.2496
588,90646,28087,49961172.0832
589,90814,28118,49961203.712
590,90763,28148,49961235.9424
591,90668,28178,49961267.2512
592,90858,28228,49961316.4416
593,90599,28268,49961347.9296
594,90895,28298,49961380.1856
595,90747,28328,49961411.8272
596,90670,28358,49961444.0832
597,90651,28408,49961492.48
598,90711,28438,49961523.968
599,90781,28469,49961556.1216
600,90707,28509,49961587.8272
601,90812,28549,49961636.8768
602,90659,28589,49961669.1072
603,90749,28619,49961700.4928
604,90712,28650,49961732.1728
605,90591,28680,49961764.6336
606,90821,28730,49961811.5712
607,90687,28760,49961844.9408
608,90726,28790,49961875.8016
609,90765,28830,49961908.7488
610,90772,28870,49961956.352
611,90896,28910,49961988.0704
612,90753,28940,49962019.8656
613,90854,28971,49962051.7888
614,90788,29001,49962084.9664
