VideoFrameCount,LEDAsync,ArduinoTime,BonsaiTime
125,36687,11824,58950016.6784
126,37098,11874,58950047.872
127,36983,11904,58950097.3312
128,36977,11934,58950128.9728
129,36309,11964,58950159.8976
130,36692,12004,58950192.4864
131,36652,12044,58950225.1008
132,36975,12075,58950273.0624
133,36344,12115,58950304.1152
134,36663,12145,58950337.1264
135,36724,12195,58950368.2304
136,36700,12225,58950416.7424
137,36912,12256,58950448.0128
138,36933,12286,58950480.7168
139,36564,12316,58950512.064
140,36780,12366,58950544.64
141,48590,12396,58950592.6784
142,36523,12436,58950624.9856
143,36749,12466,58950656.384
144,36207,12516,58950688.8576
145,36372,12546,58950736.448
146,41977,12576,58950768.768
147,52350,12607,58950800.4864
148,36277,12637,58950832.4864
149,36056,12687,58950864.5632
150,35902,12717,58950912.3328
151,36138,12747,58950944.3072
152,38043,12788,58950976.2176
153,36410,12828,58951008
154,36429,12868,58951055.7312
155,36179,12898,58951087.4624
156,36481,12928,58951120.7296
157,73187,12958,58951152.9216
158,36730,13008,58951184.64
159,36380,13038,58951232.6912
160,36259,13078,58951265.088
161,44210,13109,58951297.3824
162,59641,13149,58951329.1008
163,69297,13189,58951376.7552
164,50250,13219,58951409.2672
165,50502,13249,58951441.2928
166,50192,13280,58951472.6272
167,50165,13330,58951504.4608
168,50338,13360,58951552.5632
169,50684,13390,58951585.1008
170,50675,13430,58951616.1536
171,50491,13470,58951649.1648
172,49967,13510,58951697.1904
173,50514,13540,58951728.8448
174,51103,13570,58951760.5248
175,41846,13621,58951792.3456
176,36675,13651,58951840.5248
177,35961,13681,58951872.704
178,35916,13711,58951905.5104
179,36449,13751,58951936.6272
180,36551,13792,58951967.872
181,36674,13832,58952015.8976
182,36583,13862,58952048.1664
183,37042,13892,58952079.488
184,40676,13942,58952111.5648
185,127978,13972,58952160.0384
186,48422,14002,58952192.2304
187,36670,14032,58952225.5232
188,36519,14072,58952256.448
189,35848,14112,58952288.6912
190,36004,14153,58952337.024
191,36067,14183,58952368.8576
192,36344,14213,58952400.7424
193,36721,14263,58952432.4096
194,36993,14294,58952481.2288
195,36913,14324,58952513.408
