Item1.Item1.Id,Item1.Item1.Duration,Item1.Item1.Size,Item1.Item1.Colour1,Item1.Item1.Colour2,Item1.Item1.numDots1,Item1.Item1.numDots2,Item1.Item1.dotLifeBool,Item1.Item1.dotLifetime,Item1.Item1.Contrast1,Item1.Item1.Contrast2,Item1.Item1.VelX1,Item1.Item1.VelX2,Item1.Item1.VelY1,Item1.Item1.VelY2,Item1.Item1.Coherence1,Item1.Item1.Coherence2,Item1.Item2,Item2
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:25:37.8555392,385172
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:25:39.8557696,387180
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:25:41.8573696,389188
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:25:43.8562944,391186
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:25:45.8565248,393194
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:25:47.8567808,395201
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:25:49.8570240,397209
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:25:51.8572928,399207
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:25:53.8575616,401215
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:25:55.8589824,403222
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:25:57.8580608,405230
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:25:59.8582656,407238
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:26:01.8585344,409236
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:26:03.8589824,411244
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:26:05.8593280,413252
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:26:07.8598016,415260
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:26:09.8609536,417268
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:26:11.8597888,419275
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:26:13.8600320,421273
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:26:15.8602624,423281
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:26:17.8605056,425289
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:26:19.8607616,427296
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:26:21.8610176,429294
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:26:23.8627072,431302
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:26:25.8615296,433310
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:26:27.8617600,435318
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:26:29.8620160,437316
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:26:31.8622720,439324
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:26:33.8625024,441332
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:26:35.8627840,443339
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:26:37.8642816,445347
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:26:39.8632576,447345
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:26:41.8635008,449353
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:26:43.8638464,451360
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:26:45.8640000,453368
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:26:47.8642560,455376
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:26:49.8644992,457374
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:26:51.8660608,459382
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:26:53.8649984,461390
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:26:55.8652416,463398
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:26:57.8654976,465396
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:26:59.8657408,467403
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:27:01.8659968,469411
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:27:03.8662400,471419
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:27:05.8678784,473427
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:27:07.8667520,475424
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:27:09.8670208,477432
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:27:11.8672384,479440
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:27:13.8674816,481448
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:27:15.8677248,483456
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:27:17.8679936,485454
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:27:19.8696320,487462
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:27:21.8684800,489470
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:27:23.8687232,491478
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:27:25.8689920,493485
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:27:27.8692352,495493
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:27:29.8694784,497491
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:27:31.8697344,499499
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:27:33.8713216,501506
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:27:35.8702336,503514
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:27:37.8704768,505512
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:27:39.8707200,507520
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:27:41.8709760,509528
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:27:43.8712448,511536
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:27:45.8715136,513544
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:27:47.8729728,515542
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:27:49.8720128,517549
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:27:51.8722432,519557
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:27:53.8724608,521565
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:27:55.8727168,523573
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:27:57.8729600,525570
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:27:59.8732032,527578
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:28:01.8747648,529586
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:28:03.8737280,531594
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:28:05.8739584,533592
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:28:07.8742016,535600
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:28:09.8744960,537608
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:28:11.8747264,539616
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:28:13.8754176,541623
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:28:15.8765696,543631
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:28:17.8754944,545629
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:28:19.8757248,547637
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:28:21.8760192,549644
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:28:23.8762112,551652
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:28:25.8764672,553650
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:28:27.8767104,555658
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:28:29.8782848,557666
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:28:31.8772096,559674
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:28:33.8774912,561672
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:28:35.8776960,563680
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:28:37.8779392,565687
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:28:39.8781952,567695
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:28:41.8784384,569703
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:28:43.8799488,571711
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:28:45.8789376,573708
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:28:47.8792064,575716
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:28:49.8794496,577724
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:28:51.8796928,579732
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:28:53.8799360,581730
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:28:55.8801792,583738
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:28:57.8818560,585746
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:28:59.8806912,587744
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:29:01.8809600,589751
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:29:03.8811776,591759
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:29:05.8814208,593767
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:29:07.8816768,595765
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:29:09.8819456,597772
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:29:11.8833920,599780
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:29:13.8824192,601788
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:29:15.8827648,603796
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:29:17.8832640,605794
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:29:19.8831872,607802
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:29:21.8834176,609810
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:29:23.8836864,611818
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:29:25.8851840,613825
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:29:27.8841856,615823
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:29:29.8844160,617831
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:29:31.8846592,619839
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:29:33.8849408,621846
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:29:35.8851840,623844
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:29:37.8854144,625852
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:29:39.8870656,627860
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:29:41.8859264,629868
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:29:43.8861568,631866
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:29:45.8864256,633874
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:29:47.8866560,635882
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:29:49.8868992,637889
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:29:51.8871808,639887
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:29:53.8888448,641895
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:29:55.8876544,643903
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:29:57.8885504,645910
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:29:59.8881536,647908
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:30:01.8883968,649916
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:30:03.8886656,651924
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:30:05.8889088,653932
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:30:07.8905984,655930
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:30:09.8895232,657938
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:30:11.8898560,659946
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:30:13.8899200,661953
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:30:15.8901376,663951
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:30:17.8903936,665959
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:30:19.8906368,667967
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:30:21.8922112,669974
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:30:23.8913792,671982
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:30:25.8913920,673980
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:30:27.8916352,675988
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:30:29.8918784,677996
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:30:31.8921472,680004
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:30:33.8923904,682002
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:30:35.8938880,684010
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:30:37.8929024,686017
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:30:39.8931200,688025
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:30:41.8934400,690023
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:30:43.8936832,692031
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:30:45.8939008,694038
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:30:47.8941440,696046
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:30:49.8956800,698054
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:30:51.8946176,700052
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:30:53.8948736,702060
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:30:55.8951552,704068
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:30:57.8954112,706076
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:30:59.8956416,708074
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:31:01.8958720,710081
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:31:03.8974592,712089
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:31:05.8963712,714097
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:31:07.8966144,716105
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:31:09.8968704,718102
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:31:11.8971136,720110
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:31:13.8973568,722118
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:31:15.8976128,724126
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:31:17.8992000,726134
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:31:19.8981120,728132
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:31:21.8983552,730140
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:31:23.8988672,732148
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:31:25.8988672,734155
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:31:27.8991104,736163
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:31:29.8993536,738161
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:31:31.9017856,740169
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:31:33.8998656,742176
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:31:35.9001088,744184
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:31:37.9003392,746192
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:31:39.9005952,748190
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:31:41.9008384,750198
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:31:43.9010944,752206
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:31:45.9026560,754214
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:31:47.9015936,756222
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:31:49.9018496,758219
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:31:51.9020928,760227
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:31:53.9023488,762235
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:31:55.9026048,764243
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:31:57.9028480,766251
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:31:59.9043968,768258
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:32:01.9033600,770256
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:32:03.9035776,772264
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:32:05.9038464,774272
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:32:07.9040896,776280
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:32:09.9043328,778278
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:32:11.9046016,780286
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:32:13.9060992,782294
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:32:15.9050752,784301
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:32:17.9053312,786299
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:32:19.9056000,788307
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:32:21.9058432,790315
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:32:23.9060864,792322
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:32:25.9063168,794330
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:32:27.9079552,796338
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:32:29.9068544,798336
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:32:31.9070848,800344
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:32:33.9073408,802352
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:32:35.9075712,804360
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:32:37.9078144,806358
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:32:39.9080704,808365
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:32:41.9095936,810373
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:32:43.9085696,812381
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:32:45.9088256,814389
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:32:47.9090944,816386
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:32:49.9093376,818394
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:32:51.9095680,820402
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:32:53.9098112,822410
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:32:55.9113600,824418
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:32:57.9103232,826416
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:32:59.9105664,828424
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:33:01.9108096,830432
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:33:03.9110528,832439
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:33:05.9113344,834437
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:33:07.9115776,836445
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:33:09.9131520,838453
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:33:11.9120640,840460
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:33:13.9123072,842458
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:33:15.9125504,844466
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:33:17.9128064,846474
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:33:19.9130496,848482
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:33:21.9133056,850490
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:33:23.9147904,852488
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:33:25.9138048,854496
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:33:27.9140736,856503
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:33:29.9143040,858511
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:33:31.9145728,860509
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:33:33.9148160,862517
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:33:35.9150720,864524
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:33:37.9165824,866532
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:33:39.9155840,868540
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:33:41.9157888,870538
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:33:43.9160448,872546
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:33:45.9163392,874554
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:33:47.9165312,876562
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:33:49.9167872,878560
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:33:51.9184000,880567
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:33:53.9172864,882575
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:33:55.9177344,884583
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:33:57.9181312,886591
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:33:59.9180288,888598
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:34:01.9182848,890596
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:34:03.9185280,892604
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,15:34:05.9200384,894612
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,15:34:07.9190272,896620
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,15:34:09.9192704,898618
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,15:34:11.9195264,900626
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,15:34:13.9197952,902634
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,15:34:15.9200640,904641
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,15:34:17.9202688,906639
