VideoFrameCount,LEDAsync,ArduinoTime,BonsaiTime
0,98642,10438,60722015.7056
0,94992,10468,60732482.8928
1,92904,10508,60732510.592
2,88146,10549,60732558.5792
3,84919,10579,60732591.168
4,83734,10609,60732622.4384
5,84526,10639,60732658.6368
6,85283,10689,60732686.9504
7,87555,10720,60732736.192
8,90201,10750,60732767.2064
9,198816,10780,60732799.8848
10,279476,10840,60732831.1168
11,278993,10870,60732880.3584
12,279181,10900,60732911.616
13,278867,10930,60732944.5248
14,278979,10980,60732975.7056
15,278468,11010,60733023.6032
16,279172,11040,60733056.2048
17,278667,11071,60733087.3856
18,278533,11111,60733119.8848
19,278930,11151,60733152.512
20,278427,11191,60733200.1152
21,278822,11222,60733232.2176
22,278911,11252,60733264.6272
23,186382,11302,60733296.5376
24,94592,11332,60733344.576
25,94826,11362,60733376.2432
26,94948,11392,60733407.2832
27,94725,11432,60733440.4608
28,94545,11472,60733471.8592
29,94561,11512,60733519.9872
30,94032,11542,60733552.0512
31,94130,11573,60733584.9856
32,94145,11623,60733615.8848
33,94379,11653,60733663.8848
34,94516,11683,60733695.8464
35,94892,11713,60733727.872
36,94917,11744,60733760.64
37,95243,11794,60733792.2048
38,95254,11834,60733840.576
39,95884,11864,60733873.0368
40,96419,11894,60733904.8064
41,96325,11944,60733936.9472
42,95946,11974,60733984.576
43,96178,12004,60734017.4976
44,95655,12034,60734049.152
45,95280,12075,60734080.3072
46,95739,12115,60734112.7168
47,96510,12155,60734159.872
48,96881,12185,60734192.9472
49,97231,12215,60734223.9232
50,96504,12266,60734256.9216
51,97384,12296,60734304.3712
52,97711,12326,60734337.0624
53,96395,12356,60734368.7936
54,96952,12386,60734400
55,97373,12436,60734432.832
56,98857,12476,60734480.4736
57,99067,12506,60734513.9584
58,98786,12536,60734544.7296
59,97673,12587,60734577.3056
60,98546,12617,60734623.0912
61,106532,12647,60734655.9488
62,99749,12677,60734688.5632
63,98382,12717,60734720.0768
64,98093,12758,60734754.5984
65,97159,12788,60734801.6384
66,97493,12828,60734832.512
67,97540,12858,60734864.32
68,98185,12908,60734896.0256
69,98328,12938,60734944.896
70,98106,12968,60734976.7168
71,97081,12998,60735008.704
72,97597,13028,60735040.2304
73,98000,13078,60735072.8192
74,99237,13109,60735120.9984
75,99514,13149,60735153.1136
76,98209,13179,60735184.6144
77,98063,13229,60735216.1024
78,106541,13259,60735265.4336
79,98256,13290,60735296.8832
80,98242,13320,60735328.5376
81,98381,13350,60735363.8656
82,97465,13400,60735392
83,97547,13430,60735440.576
84,97742,13470,60735472.5504
85,98587,13500,60735504.9472
86,99219,13550,60735535.9232
87,98996,13580,60735584.8832
88,99099,13611,60735616.1664
89,99685,13641,60735648.6528
90,99336,13671,60735680.5248
91,98702,13721,60735712.9344
92,99365,13751,60735760.0256
93,99991,13782,60735792.8832
94,98148,13822,60735824.1024
95,98474,13862,60735856.8192
96,98458,13902,60735904.6528
97,99035,13932,60735936.704
98,100661,13962,60735969.2032
99,102096,14012,60736000.5632
100,103148,14042,60736049.472
101,99830,14072,60736080.5888
102,100030,14112,60736112.448
103,99827,14143,60736144.9984
104,99986,14183,60736176.6656
105,99215,14223,60736225.0112
106,98665,14253,60736256.4096
107,100800,14283,60736288.7936
108,100917,14334,60736321.5488
109,101107,14364,60736368.9728
110,99245,14394,60736401.1648
111,100100,14424,60736433.6
112,99751,14464,60736464.32
113,99736,14504,60736498.048
114,100543,14544,60736544.896
115,101483,14574,60736576.8832
116,97846,14604,60736608.896
117,199054,14655,60736640.2304
118,282725,14685,60736687.7056
119,282637,14715,60736721.0112
120,282615,14745,60736752.64
121,282634,14785,60736785.2032
122,283655,14826,60736816.2816
123,281952,14866,60736864.9728
124,282037,14896,60736896.7296
125,282653,14926,60736928.7424
126,283486,14976,60736960.9088
127,284606,15006,60737008.3456
128,284672,15036,60737041.2032
129,285642,15066,60737072.768
130,286650,15106,60737104.9216
131,222452,15147,60737137.2928
132,160414,15177,60737185.0112
133,100678,15217,60737216.6528
134,99935,15247,60737251.712
135,98898,15297,60737281.0112
136,116637,15328,60737328.7808
137,134058,15358,60737360.2816
138,98495,15388,60737393.6256
139,100653,15428,60737424.3584
140,99401,15468,60737457.3696
141,98595,15508,60737504.7936
142,147223,15538,60737537.6256
143,98501,15568,60737568.5504
144,100850,15618,60737601.2544
145,99893,15648,60737648.1536
146,97764,15679,60737680.9344
147,139318,15709,60737712.6144
148,100359,15749,60737744.4096
149,99127,15789,60737777.1776
150,99615,15819,60737824.9088
151,98119,15860,60737857.3312
152,123191,15890,60737888.512
153,124202,15940,60737922.1888
154,99805,15970,60737969.0112
155,106356,16000,60738001.1776
156,98212,16030,60738033.024
157,238950,16060,60738064.8832
158,197170,16110,60738097.1392
159,98404,16140,60738144.2048
160,175328,16181,60738177.1648
161,282212,16211,60738208.5504
162,282220,16261,60738241.2544
163,280811,16291,60738288.8704
164,274076,16321,60738320.9728
165,285187,16352,60738352.8192
166,284913,16382,60738384.5504
167,284664,16432,60738417.6384
168,281584,16462,60738467.3792
169,288982,16502,60738496.9216
170,285737,16532,60738528.9728
171,282480,16572,60738560.8448
172,283825,16612,60738608.4096
173,283594,16642,60738641.8816
174,220180,16672,60738672.8064
175,98613,16723,60738705.2416
176,102049,16753,60738752.8192
177,107684,16783,60738784.4608
178,100622,16823,60738817.6384
179,98975,16854,60738848.7936
180,98523,16894,60738881.2416
181,98503,16934,60738928.4224
182,99239,16964,60738961.664
183,98956,16994,60738992.9216
184,97989,17044,60739025.1904
185,96681,17074,60739073.024
186,97731,17104,60739104.832
187,97645,17134,60739137.6128
188,99576,17174,60739169.152
189,98959,17215,60739200.8448
190,99802,17255,60739249.3312
191,99503,17285,60739281.6
192,102909,17315,60739313.024
193,99797,17366,60739345.5616
194,99218,17396,60739392.5376
