VideoFrameCount,LEDAsync,ArduinoTime,BonsaiTime
0,103210,7095,62756302.0032
0,101907,7136,62763434.2016
1,98822,7166,62763477.8112
2,97070,7206,62763509.9264
3,93841,7236,62763541.6576
4,94800,7286,62763575.1296
5,96720,7316,62763622.4256
6,98848,7346,62763654.8864
7,102133,7376,62763685.9776
8,106612,7416,62763718.912
9,106722,7467,62763752.896
10,106140,7497,62763800.448
11,105556,7527,62763831.0656
12,105651,7557,62763863.1296
13,105855,7607,62763895.0656
14,106184,7638,62763943.5264
15,107118,7668,62763975.2576
16,107024,7698,62764006.848
17,106439,7738,62764038.8736
18,144061,7778,62764072.6272
19,295722,7818,62764120.2944
20,295810,7848,62764151.7952
21,296514,7878,62764183.4368
22,296668,7938,62764215.5264
23,296163,7958,62764275.9552
24,295986,7989,62764298.304
25,296063,8029,62764328
26,296315,8059,62764360.96
27,296543,8109,62764392.512
28,295984,8139,62764440.768
29,295875,8170,62764472.4992
30,295461,8200,62764504.4736
31,294682,8250,62764536.2176
32,268838,8280,62764583.9104
33,122956,8310,62764616.192
34,117376,8340,62764647.7824
35,108044,8380,62764679.36
36,106668,8420,62764712.2176
37,106612,8460,62764759.8464
38,106930,8491,62764791.8208
39,107575,8521,62764823.8976
40,107528,8571,62764856.64
41,107820,8601,62764904.6016
42,107288,8631,62764934.6944
43,107572,8662,62764967.3472
44,107915,8692,62765000.2432
45,107764,8742,62765031.9616
46,107874,8772,62765079.872
47,108238,8812,62765112.0896
48,107624,8842,62765143.808
49,107097,8892,62765175.4368
50,107218,8922,62765224.2816
51,107900,8952,62765255.424
52,108378,8982,62765288.5376
53,108137,9013,62765319.7312
54,108134,9063,62765351.3472
55,107838,9093,62765399.8976
56,107709,9133,62765431.8848
57,107785,9163,62765463.3728
58,107057,9214,62765496.7808
59,106969,9244,62765544.704
60,107209,9274,62765577.408
61,107586,9304,62765608.2304
62,107208,9354,62765640.0256
63,106644,9384,62765687.6416
64,106383,9414,62765719.9616
65,106770,9454,62765751.7952
66,106732,9484,62765783.4752
67,107427,9535,62765815.7056
68,107400,9565,62765863.9872
69,108182,9595,62765895.7696
70,107343,9625,62765926.7456
71,107238,9675,62765958.8608
72,106930,9706,62766007.8336
73,107058,9736,62766040.576
74,107335,9776,62766072.1152
75,107592,9806,62766104
76,107410,9856,62766135.744
77,107660,9886,62766183.5392
78,106872,9916,62766216.512
79,106467,9946,62766248.1152
80,106644,9996,62766279.7824
81,106906,10027,62766328.064
82,107662,10057,62766359.7184
83,107406,10097,62766392.2432
84,107031,10127,62766424.2432
85,106489,10167,62766455.68
86,106620,10208,62766503.5264
87,107010,10238,62766536.96
88,107169,10268,62766567.7568
89,108014,10318,62766600.6528
90,107090,10348,62766648.7808
91,107018,10378,62766680.9472
92,112140,10418,62766712.1024
93,297376,10448,62766745.024
94,296265,10498,62766776.3328
95,296272,10528,62766823.936
96,295752,10559,62766856.5632
97,295562,10589,62766888.512
98,296122,10639,62766920.7424
99,295824,10669,62766967.5264
100,295737,10699,62766999.04
101,295716,10730,62767032.4224
102,295882,10770,62767064.6272
103,295487,10810,62767095.744
104,303323,10850,62767144.6528
105,300214,10880,62767176.1152
106,291298,10910,62767208.7424
107,107081,10960,62767240.1152
108,107044,10990,62767287.5904
109,107498,11020,62767319.9872
110,176979,11051,62767352.0128
111,120288,11091,62767384.6528
112,117104,11131,62767416.64
113,106620,11171,62767463.808
114,139513,11201,62767496.4992
115,168448,11232,62767527.936
116,107948,11282,62767561.5744
117,107247,11312,62767607.9232
118,106412,11342,62767641.152
119,106741,11372,62767672.1664
120,107464,11412,62767703.8464
121,107952,11452,62767735.9744
122,107908,11492,62767783.8976
123,107489,11522,62767817.0624
124,107010,11552,62767848.5376
125,107099,11603,62767880.8448
126,107697,11633,62767927.1936
127,108245,11663,62767959.4496
128,108107,11693,62767992.4608
129,107877,11734,62768023.232
130,107824,11774,62768056.2176
131,107967,11804,62768104.0512
132,108600,11844,62768136.32
133,109049,11874,62768167.7056
134,108500,11924,62768200.4736
135,107484,11954,62768248.128
136,107301,11984,62768280.576
137,107117,12014,62768311.7184
138,107133,12054,62768344.2688
139,107886,12095,62768376.192
140,109933,12125,62768424.2432
141,107885,12165,62768456.32
142,107383,12195,62768488.128
143,107028,12246,62768520.128
144,106988,12276,62768568.5376
145,107083,12306,62768600.256
146,107985,12336,62768632.1664
147,110044,12386,62768663.8336
148,108180,12416,62768711.8336
149,108034,12446,62768744.9472
150,107710,12486,62768776.1408
151,107304,12516,62768809.088
152,107160,12566,62768840.8832
153,106810,12597,62768889.024
154,107064,12627,62768922.1888
155,106859,12657,62768952.704
156,106679,12707,62768984.5376
157,106253,12737,62769032.4608
158,106187,12768,62769064.8192
159,106735,12808,62769096.256
160,107029,12838,62769128.4096
161,106595,12888,62769160.6784
162,106522,12918,62769208.0896
163,106545,12948,62769241.472
164,106365,12978,62769272.4352
165,106334,13028,62769304.8832
166,106590,13058,62769352.512
167,107194,13088,62769384.4864
168,107831,13129,62769415.8208
169,106881,13159,62769448.4736
170,106816,13209,62769480.7296
171,107313,13239,62769528.4736
172,122491,13270,62769560.2048
173,109927,13300,62769592.7936
174,107922,13350,62769624.5504
175,107892,13380,62769672.0768
176,107196,13420,62769704.5248
177,108112,13450,62769745.856
178,107770,13480,62769770.88
179,107352,13530,62769800.7296
180,107646,13560,62769848.2688
181,113958,13590,62769880.0768
182,111642,13621,62769912.3712
183,107802,13671,62769943.6416
184,107289,13701,62769992.2816
185,107029,13731,62770023.424
186,107408,13761,62770056.2816
187,107350,13802,62770088.256
188,106963,13842,62770120.32
189,108001,13882,62770167.424
190,108137,13912,62770201.6128
