Item1.Item1.Id,Item1.Item1.Duration,Item1.Item1.Size,Item1.Item1.Colour1,Item1.Item1.Colour2,Item1.Item1.numDots1,Item1.Item1.numDots2,Item1.Item1.dotLifeBool,Item1.Item1.dotLifetime,Item1.Item1.Contrast1,Item1.Item1.Contrast2,Item1.Item1.VelX1,Item1.Item1.VelX2,Item1.Item1.VelY1,Item1.Item1.VelY2,Item1.Item1.Coherence1,Item1.Item1.Coherence2,Item1.Item2,Item2
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:14:01.6562432,107939
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:14:03.6576384,109947
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:14:05.6567296,111955
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:14:07.6570112,113963
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:14:09.6572288,115970
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:14:11.6574720,117968
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:14:13.6577408,119976
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:14:15.6579840,121984
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:14:17.6594816,123992
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:14:19.6585600,126000
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:14:21.6587264,127998
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:14:23.6591488,130006
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:14:25.6592384,132013
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:14:27.6594688,134021
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:14:29.6597120,136029
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:14:31.6611584,138037
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:14:33.6602112,140034
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:14:35.6604800,142042
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:14:37.6607616,144050
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:14:39.6609664,146058
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:14:41.6612096,148066
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:14:43.6615296,150064
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:14:45.6628480,152072
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:14:47.6619648,154080
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:14:49.6622208,156087
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:14:51.6624640,158095
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:14:53.6627200,160093
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:14:55.6629632,162101
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:14:57.6632320,164108
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:14:59.6646016,166116
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:15:01.6637184,168124
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:15:03.6639744,170132
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:15:05.6642048,172130
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:15:07.6644480,174138
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:15:09.6647040,176146
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:15:11.6649472,178154
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:15:13.6664320,180161
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:15:15.6654464,182159
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:15:17.6656896,184167
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:15:19.6659456,186175
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:15:21.6663808,188182
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:15:23.6664448,190190
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:15:25.6667136,192198
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:15:27.6680704,194196
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:15:29.6671872,196204
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:15:31.6681984,198212
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:15:33.6677248,200220
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:15:35.6679424,202218
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:15:37.6681856,204225
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:15:39.6684672,206233
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:15:41.6698240,208241
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:15:43.6689280,210249
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:15:45.6691712,212256
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:15:47.6694272,214254
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:15:49.6697088,216262
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:15:51.6699264,218270
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:15:53.6701824,220278
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:15:55.6716928,222286
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:15:57.6706688,224284
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:15:59.6709504,226292
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:16:01.6711680,228299
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:16:03.6714240,230307
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:16:05.6716672,232315
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:16:07.6720128,234323
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:16:09.6734848,236331
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:16:11.6725120,238328
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:16:13.6726784,240336
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:16:15.6729216,242344
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:16:17.6731904,244352
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:16:19.6734208,246360
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:16:21.6736640,248358
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:16:23.6750848,250366
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:16:25.6741632,252374
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:16:27.6744192,254381
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:16:29.6746496,256389
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:16:31.6749056,258387
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:16:33.6751744,260395
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:16:35.6754176,262402
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:16:37.6768128,264410
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:16:39.6759168,266418
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:16:41.6761984,268416
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:16:43.6764032,270424
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:16:45.6766592,272432
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:16:47.6769024,274440
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:16:49.6771584,276448
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:16:51.6786304,278455
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:16:53.6776448,280453
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:16:55.6778880,282461
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:16:57.6781568,284469
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:16:59.6783872,286476
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:17:01.6786816,288474
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:17:03.6791040,290482
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:17:05.6802944,292490
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:17:07.6793984,294498
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:17:09.6796416,296496
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:17:11.6798976,298504
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:17:13.6801408,300512
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:17:15.6803840,302519
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:17:17.6806400,304527
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:17:19.6820480,306525
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:17:21.6811392,308533
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:17:23.6813824,310540
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:17:25.6816768,312548
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:17:27.6818688,314556
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:17:29.6821504,316554
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:17:31.6823808,318562
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:17:33.6838144,320570
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:17:35.6828800,322578
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:17:37.6831232,324586
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:17:39.6833792,326583
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:17:41.6836224,328591
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:17:43.6838656,330599
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:17:45.6841088,332607
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:17:47.6855296,334614
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:17:49.6846208,336622
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:17:51.6848768,338620
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:17:53.6851200,340628
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:17:55.6853632,342636
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:17:57.6856192,344644
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:17:59.6858624,346652
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:18:01.6875904,348660
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:18:03.6863616,350657
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:18:05.6869376,352665
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:18:07.6869632,354673
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:18:09.6871040,356681
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:18:11.6873728,358678
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:18:13.6876288,360686
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:18:15.6890624,362694
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:18:17.6881152,364702
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:18:19.6883584,366710
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:18:21.6886016,368708
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:18:23.6888704,370716
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:18:25.6891136,372724
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:18:27.6893440,374731
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:18:29.6908160,376739
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:18:31.6900096,378737
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:18:33.6900992,380745
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:18:35.6908032,382752
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:18:37.6906496,384760
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:18:39.6908928,386768
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:18:41.6911872,388766
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:18:43.6926464,390784
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:18:45.6917760,392782
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:18:47.6918400,394790
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:18:49.6921344,396798
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:18:51.6923520,398795
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:18:53.6925952,400803
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:18:55.6928384,402811
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:18:57.6942336,404819
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:18:59.6933248,406827
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:19:01.6936576,408834
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:19:03.6938496,410832
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:19:05.6940800,412840
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:19:07.6943360,414848
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:19:09.6945664,416856
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:19:11.6961792,418864
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:19:13.6950656,420862
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:19:15.6953600,422870
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:19:17.6955776,424877
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:19:19.6958336,426885
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:19:21.6960768,428883
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:19:23.6963200,430891
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:19:25.6977280,432898
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:19:27.6968192,434906
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:19:29.6970752,436914
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:19:31.6973312,438912
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:19:33.6975744,440920
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:19:35.6978176,442928
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:19:37.6980608,444936
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:19:39.6998528,446944
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:19:41.6986240,448941
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:19:43.6988032,450949
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:19:45.6990720,452957
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:19:47.6993920,454965
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:19:49.6995968,456972
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:19:51.6998144,458970
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:19:53.7012352,460978
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:19:55.7003008,462986
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:19:57.7005568,464994
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:19:59.7008000,467002
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:20:01.7010560,469000
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:20:03.7012992,471008
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:20:05.7015936,473015
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:20:07.7030016,475023
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:20:09.7020416,477031
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:20:11.7023104,479029
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:20:13.7025408,481036
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:20:15.7027968,483044
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:20:17.7030656,485052
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:20:19.7032960,487060
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:20:21.7047168,489058
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:20:23.7037952,491066
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:20:25.7040384,493074
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:20:27.7042816,495082
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:20:29.7045376,497089
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:20:31.7047808,499097
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:20:33.7050752,501095
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:20:35.7065728,503103
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:20:37.7055360,505110
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:20:39.7057920,507118
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:20:41.7060224,509126
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:20:43.7063040,511124
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:20:45.7065344,513132
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:20:47.7067776,515140
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:20:49.7082240,517148
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:20:51.7072768,519156
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:20:53.7075328,521153
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:20:55.7077760,523161
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:20:57.7080192,525169
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:20:59.7082752,527177
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:21:01.7085312,529184
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:21:03.7100160,531192
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:21:05.7090176,533190
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:21:07.7092736,535198
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:21:09.7095296,537206
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:21:11.7097984,539204
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:21:13.7100416,541212
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:21:15.7102848,543220
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:21:17.7117056,545227
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:21:19.7110656,547235
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:21:21.7110272,549233
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:21:23.7112832,551241
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:21:25.7115136,553248
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:21:27.7117696,555256
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:21:29.7120256,557264
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:21:31.7135488,559262
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:21:33.7125120,561270
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:21:35.7127680,563278
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:21:37.7130112,565286
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:21:39.7132672,567284
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:21:41.7135104,569291
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:21:43.7137536,571299
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:21:45.7151616,573307
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:21:47.7142912,575305
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:21:49.7145216,577312
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:21:51.7147520,579320
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:21:53.7150080,581328
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:21:55.7152384,583326
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:21:57.7154944,585334
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:21:59.7169280,587342
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:22:01.7159936,589350
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:22:03.7162496,591348
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:22:05.7165056,593355
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:22:07.7167488,595363
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:22:09.7169792,597371
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:22:11.7172352,599369
0,1,2,0,1,573,573,0,1,1,1,0,0,0,0,100,100,16:22:13.7186816,601376
3,1,2,0,1,573,573,0,1,1,1,64,64,0,0,100,100,16:22:15.7177344,603384
5,1,2,0,1,573,573,0,1,1,1,256,256,0,0,100,100,16:22:17.7179904,605392
4,1,2,0,1,573,573,0,1,1,1,128,128,0,0,100,100,16:22:19.7182336,607400
1,1,2,0,1,573,573,0,1,1,1,16,16,0,0,100,100,16:22:21.7184768,609398
2,1,2,0,1,573,573,0,1,1,1,32,32,0,0,100,100,16:22:23.7187456,611406
0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16:22:25.7192704,613414
