Wheel,LastSyncPulseTime,ArduinoTime,BonsaiTime,RenderFrameCount
621,7743,8180,60445148.032,488
622,7743,8190,60445158.1952,489
623,7743,8200,60445167.4752,489
624,7743,8210,60445177.5744,490
625,7743,8220,60445187.8016,490
627,7743,8230,60445198.0672,491
628,7743,8240,60445207.2704,492
630,7743,8250,60445217.4976,492
632,7743,8260,60445227.6352,493
634,7743,8270,60445237.9392,493
636,7743,8280,60445247.104,494
638,7743,8290,60445257.3312,495
640,7743,8300,60445267.4816,495
642,7743,8310,60445277.7856,496
643,7743,8320,60445287.0016,496
645,7743,8330,60445297.0624,497
647,7743,8340,60445307.3664,498
649,7743,8350,60445317.6192,498
651,7743,8360,60445327.7568,499
653,7743,8370,60445337.088,499
656,7743,8380,60445347.2,500
658,7743,8390,60445357.376,501
661,7743,8400,60445367.6032,501
663,7743,8410,60445376.8192,502
666,7743,8420,60445387.072,502
669,7743,8430,60445397.2608,503
672,7743,8440,60445407.5136,504
674,7743,8450,60445416.768,504
677,7743,8460,60445426.9056,505
680,7743,8470,60445437.12,505
684,7743,8480,60445447.36,506
687,7743,8491,60445457.5616,507
690,7743,8501,60445467.8016,507
693,7743,8511,60445477.9776,508
697,7743,8521,60445488.2304,508
700,7743,8531,60445498.3936,509
704,7743,8541,60445507.6224,510
707,7743,8551,60445517.8496,510
711,7743,8561,60445528.0896,511
715,7743,8571,60445538.2912,512
718,7743,8581,60445547.5328,512
722,7743,8591,60445557.888,513
726,7743,8601,60445567.8464,513
730,7743,8611,60445578.112,514
734,7743,8621,60445587.2896,515
738,7743,8631,60445597.44,515
743,7743,8641,60445607.7824,516
747,7743,8651,60445617.9584,516
752,7743,8662,60445628.1216,517
756,7743,8672,60445638.464,518
761,7743,8682,60445648.5504,518
765,7743,8692,60445658.8032,519
770,7743,8702,60445668.9792,519
774,7743,8712,60445678.2464,520
779,7743,8722,60445688.7296,521
784,7743,8732,60445698.7392,521
789,7743,8742,60445708.8896,522
794,7743,8752,60445718.0288,522
799,7743,8762,60445728.2432,523
804,7743,8772,60445738.5088,524
809,7743,8782,60445748.7488,524
814,7743,8792,60445757.8496,525
819,7743,8802,60445768.064,525
824,7743,8812,60445778.3936,526
830,7743,8822,60445788.5184,527
834,7743,8832,60445797.696,527
840,7743,8842,60445807.9744,528
845,7743,8852,60445818.2016,528
851,7743,8862,60445828.416,529
856,7743,8872,60445838.6816,530
861,7743,8882,60445847.8336,530
866,7743,8892,60445858.0352,531
872,7743,8902,60445868.2368,531
878,7743,8912,60445878.4896,532
883,7743,8922,60445887.7056,533
889,7743,8932,60445897.8176,533
894,7743,8942,60445908.0832,534
900,7743,8952,60445918.4256,535
906,7743,8962,60445927.5264,535
912,7743,8972,60445937.7024,536
918,7743,8982,60445947.9936,536
923,7743,8992,60445958.1824,537
930,7743,9003,60445968.3968,538
936,7743,9013,60445978.5472,538
942,7743,9023,60445988.9024,539
948,7743,9033,60445999.0272,539
954,7743,9043,60446009.3568,540
960,7743,9053,60446018.432,541
966,7743,9063,60446028.6208,541
972,7743,9073,60446038.9632,542
978,7743,9083,60446049.2928,542
984,7743,9093,60446058.368,543
990,7743,9103,60446068.544,544
996,7743,9113,60446078.7968,544
1003,7743,9123,60446089.0112,545
1008,7743,9133,60446098.1888,545
1014,7743,9143,60446108.4416,546
1021,7743,9153,60446118.6304,547
1027,7743,9163,60446128.896,547
1033,7743,9174,60446139.0336,548
1039,7743,9184,60446149.1968,548
1044,7743,9194,60446159.5648,549
1050,7743,9204,60446169.728,550
1056,7743,9214,60446179.8912,550
1061,7743,9224,60446189.12,551
1067,7743,9234,60446199.36,551
1072,7743,9244,60446209.6,552
1077,7743,9254,60446219.7504,553
1082,7743,9264,60446228.992,553
1087,7743,9274,60446239.2448,554
1092,7743,9284,60446249.408,554
1097,7743,9294,60446259.5584,555
1101,7743,9304,60446268.864,556
1106,7743,9314,60446279.04,556
1110,7743,9324,60446289.2544,557
1115,7743,9334,60446299.52,558
1118,7743,9344,60446308.8896,558
1122,7743,9354,60446318.8992,559
1126,7743,9364,60446329.3568,559
1130,7743,9374,60446339.3664,560
1134,7743,9384,60446349.6448,561
1137,7743,9394,60446358.72,561
1141,7743,9404,60446368.8832,562
1144,7743,9414,60446379.2384,562
1148,7743,9424,60446389.4656,563
1151,7743,9434,60446398.656,563
1154,7743,9444,60446408.832,564
1157,7743,9454,60446418.9568,565
1160,7743,9464,60446429.2352,565
1162,7743,9474,60446438.4768,566
1165,7743,9484,60446448.6528,567
1168,7743,9494,60446458.9056,567
1170,7743,9504,60446469.1968,568
1173,7743,9515,60446479.2832,568
1176,7743,9525,60446489.5104,569
1179,7743,9535,60446499.8528,570
1182,7743,9545,60446509.9264,570
1184,7743,9555,60446520.1408,571
1187,7743,9565,60446529.344,571
1190,7743,9575,60446539.6864,572
1193,7743,9585,60446549.7856,573
1196,7743,9595,60446560.0256,573
1198,7743,9605,60446569.1904,574
1201,7743,9615,60446579.456,574
1204,7743,9625,60446589.6704,575
1207,7743,9635,60446600.0512,576
1210,7743,9645,60446609.1136,576
1212,7743,9655,60446619.328,577
1215,7743,9665,60446629.5808,577
1217,7743,9675,60446639.6928,578
1220,7743,9686,60446649.9456,579
1222,7743,9696,60446660.0832,579
1225,7743,9706,60446670.4768,580
1227,7743,9716,60446680.768,580
1229,7743,9726,60446690.7776,581
1231,7743,9736,60446699.9808,582
1233,7743,9746,60446710.1952,582
1236,7743,9756,60446720.4352,583
1238,7743,9766,60446730.7008,584
1240,7743,9776,60446739.9296,584
1242,7743,9786,60446750.0928,585
1245,7743,9796,60446760.2688,585
1247,7743,9806,60446770.5344,586
1250,7743,9816,60446779.6736,586
1252,7743,9826,60446789.9392,587
1255,7743,9836,60446800.1408,588
1257,7743,9846,60446810.304,588
1260,7743,9856,60446819.5584,589
1262,7743,9866,60446830.08,589
1265,7743,9876,60446839.9616,590
1267,7743,9886,60446850.3552,591
1270,7743,9896,60446860.5184,591
1272,7743,9906,60446869.696,592
1275,7743,9916,60446879.936,593
1277,7743,9926,60446890.048,593
1280,7743,9936,60446900.4288,594
1282,7743,9946,60446909.4656,594
1284,7743,9956,60446919.744,595
1286,7743,9966,60446929.9968,596
1288,7743,9976,60446940.0192,596
1290,7743,9986,60446949.2608,597
1292,7743,9996,60446959.5392,597
1294,7743,10006,60446969.9968,598
1296,7743,10016,60446979.968,599
1298,7743,10027,60446990.208,599
1300,7743,10037,60447000.448,600
1301,7743,10047,60447010.7136,600
1303,7743,10057,60447020.9664,601
1305,7743,10067,60447031.0656,602
1306,7743,10077,60447040.256,602
1308,7743,10087,60447050.496,603
1309,7743,10097,60447060.7744,603
1311,7743,10107,60447071.0144,604
1312,7743,10117,60447080.8192,605
1313,7743,10127,60447090.3552,605
1315,7743,10137,60447100.6208,606
1316,7743,10147,60447110.7968,606
1318,7743,10157,60447120.0768,607
1319,7743,10167,60447130.2144,608
1321,7743,10177,60447140.4672,608
1322,7743,10187,60447150.6688,609
1324,7743,10198,60447160.9856,609
1326,7743,10208,60447171.0976,610
1328,7743,10218,60447181.4016,611
1330,7743,10228,60447191.616,611
1332,7743,10238,60447201.7536,612
1334,7743,10248,60447210.88,612
1337,7743,10258,60447221.1072,613
1339,7743,10268,60447231.5264,614
1342,7743,10278,60447241.6896,614
1344,7743,10288,60447250.7904,615
1347,7743,10298,60447261.056,615
1350,7743,10308,60447271.3088,616
1352,7743,10318,60447281.472,617
1355,7743,10328,60447290.6752,617
1358,7743,10338,60447300.8768,618
1361,7743,10348,60447311.1296,619
1363,7743,10358,60447321.2416,619
1366,7743,10368,60447330.5216,620
1369,7743,10378,60447340.7616,620
1371,7743,10388,60447351.0144,621
1374,7743,10398,60447361.2032,622
1376,7743,10408,60447371.4688,622
1379,7743,10418,60447380.5696,623
1381,7743,10428,60447390.8608,623
1383,7743,10438,60447401.024,624
1386,7743,10448,60447411.1616,625
1388,7743,10458,60447420.416,625
1390,7743,10468,60447430.656,626
1392,7743,10478,60447440.8704,626
1395,7743,10488,60447451.1232,627
1397,7743,10498,60447460.3264,628
1399,7743,10508,60447470.4896,628
1401,7743,10518,60447480.6528,629
1403,7743,10528,60447490.9696,629
1405,7743,10539,60447501.1584,630
1408,7743,10549,60447511.4112,631
1410,7743,10559,60447521.5616,631
1412,7743,10569,60447531.84,632
1415,7743,10579,60447542.0416,632
1418,7743,10589,60447551.232,633
1420,7743,10599,60447561.4592,634
1423,7743,10609,60447571.6096,634
1427,7743,10619,60447581.9264,635
1430,7743,10629,60447591.1552,635
1433,7743,10639,60447601.3824,636
1436,7743,10649,60447611.5968,637
1440,7743,10659,60447621.7088,637
1443,7743,10669,60447630.9248,638
1447,7743,10679,60447641.1008,638
1450,7743,10689,60447651.392,639
1454,7743,10699,60447661.6064,640
1458,7743,10710,60447671.7696,640
1461,7743,10720,60447682.0224,641
1465,7743,10730,60447692.1856,641
1469,7743,10740,60447702.592,642
1473,7743,10750,60447712.7168,643
1477,7743,10760,60447721.9968,643
1481,7743,10770,60447732.096,644
1485,7743,10780,60447742.272,645
1489,7743,10790,60447752.512,645
1493,7743,10800,60447761.7792,646
1498,7743,10810,60447771.9424,646
1502,7743,10820,60447782.208,647
1507,7743,10830,60447792.384,648
1511,7743,10840,60447801.4592,648
1516,7743,10850,60447811.8528,649
1520,7743,10860,60447822.08,649
1525,7743,10870,60447832.2432,650
1530,7743,10880,60447841.472,650
1535,7743,10890,60447851.6096,651
1541,7743,10900,60447861.888,652
1546,7743,10910,60447872.0128,652
1552,7743,10920,60447882.368,653
1557,7743,10930,60447891.5456,654
1563,7743,10940,60447901.696,654
1569,10944,10950,60447912.0768,655
1575,10944,10960,60447922.176,655
1581,10944,10970,60447931.4432,656
1587,10944,10980,60447941.5936,657
1593,10944,10990,60447951.8464,657
1599,10944,11000,60447962.2656,658
1605,10944,11010,60447971.2512,658
1611,10944,11020,60447981.5296,659
1617,10944,11030,60447991.6928,660
1624,10944,11040,60448001.8944,660
1630,10944,11051,60448012.2624,661
1637,10944,11061,60448022.4,661
1644,10944,11071,60448032.5632,662
1650,10944,11081,60448042.7264,663
1657,10944,11091,60448052.9536,663
1664,10944,11101,60448062.1696,664
1671,10944,11111,60448072.9472,664
1677,10944,11121,60448082.5856,665
1684,10944,11131,60448092.9408,666
1691,10944,11141,60448101.9648,666
1697,10944,11151,60448112.1664,667
1704,10944,11161,60448122.5088,667
1711,10944,11171,60448132.6848,668
1718,10944,11181,60448141.9264,669
1725,10944,11191,60448152.1536,669
1731,10944,11201,60448162.2784,670
1738,10944,11211,60448172.544,670
1745,10944,11222,60448182.8352,671
1752,10944,11232,60448193.0624,672
1759,10944,11242,60448203.264,672
1766,10944,11252,60448213.4144,673
1773,10944,11262,60448223.5776,673
1779,10944,11272,60448232.896,674
1786,10944,11282,60448243.1232,675
1793,10944,11292,60448253.2608,675
1799,10944,11302,60448263.5008,676
1805,10944,11312,60448272.6528,677
1812,10944,11322,60448282.9824,677
1819,10944,11332,60448293.12,678
1826,10944,11342,60448303.2704,678
1832,10944,11352,60448315.5456,679
1838,10944,11362,60448322.8032,679
1845,10944,11372,60448332.9152,680
1851,10944,11382,60448343.1936,681
1857,10944,11392,60448352.3712,681
1863,10944,11402,60448362.6496,682
1870,10944,11412,60448372.8128,683
1876,10944,11422,60448383.0016,683
1883,10944,11432,60448393.5104,684
1889,10944,11442,60448402.432,684
1895,10944,11452,60448412.6592,685
1902,10944,11462,60448422.848,686
1908,10944,11472,60448433.1392,686
1914,10944,11482,60448442.2656,687
1920,10944,11492,60448452.5056,687
1927,10944,11502,60448462.7712,688
1934,10944,11512,60448472.896,689
1940,10944,11522,60448482.1632,689
1946,10944,11532,60448492.3392,690
1953,10944,11542,60448502.6432,690
1960,10944,11552,60448512.8832,691
1966,10944,11563,60448523.2,692
1973,10944,11573,60448533.2992,692
1980,10944,11583,60448543.5264,693
1987,10944,11593,60448553.8048,693
1994,10944,11603,60448563.904,694
2000,10944,11613,60448573.0944,695
2007,10944,11623,60448583.3088,695
2014,10944,11633,60448593.5744,696
2020,10944,11643,60448603.8016,696
2027,10944,11653,60448612.9792,697
2033,10944,11663,60448623.168,698
2040,10944,11673,60448633.3696,698
2047,10944,11683,60448643.584,699
2053,10944,11693,60448652.8512,699
2060,10944,11703,60448663.1168,700
2067,10944,11713,60448673.2288,701
2074,10944,11723,60448683.4944,701
2080,10944,11734,60448693.7856,702
2087,10944,11744,60448703.9488,703
2094,10944,11754,60448714.176,703
2101,10944,11764,60448724.3264,704
2107,10944,11774,60448734.6048,704
2113,10944,11784,60448743.7312,705
2119,10944,11794,60448753.9712,706
2126,10944,11804,60448764.2496,706
2132,10944,11814,60448774.4,707
2138,10944,11824,60448783.6032,707
2144,10944,11834,60448793.8816,708
2150,10944,11844,60448804.1344,709
2157,10944,11854,60448814.2592,709
2162,10944,11864,60448823.5392,710
2168,10944,11874,60448833.8176,710
2175,10944,11884,60448843.9424,711
2181,10944,11894,60448854.144,712
2186,10944,11904,60448863.3728,712
2192,10944,11914,60448873.6128,713
2199,10944,11924,60448883.8016,713
2205,10944,11934,60448894.144,714
2211,10944,11944,60448904.192,715
2217,10944,11954,60448913.408,715
2223,10944,11964,60448923.6352,716
2230,10944,11974,60448933.8368,716
2236,10944,11984,60448944.0512,717
2242,10944,11994,60448953.3056,718
2248,10944,12004,60448963.5328,718
2254,10944,12014,60448973.7216,719
2260,10944,12024,60448983.9232,719
2266,10944,12034,60448993.2032,720
2272,10944,12044,60449003.4048,721
2278,10944,12054,60449013.6192,721
2284,10944,12064,60449023.7696,722
2290,10944,12075,60449034.0224,722
2296,10944,12085,60449044.2624,723
2302,10944,12095,60449054.5152,724
2308,10944,12105,60449064.8704,724
2314,10944,12115,60449074.88,725
2319,10944,12125,60449084.224,725
2325,10944,12135,60449094.2848,726
2331,10944,12145,60449104.4992,727
2337,10944,12155,60449114.7264,727
2342,10944,12165,60449123.968,728
2347,10944,12175,60449134.272,728
2353,10944,12185,60449144.576,729
2359,10944,12195,60449154.624,730
2363,10944,12205,60449163.7888,730
2369,10944,12215,60449174.0416,731
2374,10944,12225,60449184.2816,731
2379,10944,12235,60449194.5216,732
2384,10944,12246,60449204.7488,733
2389,10944,12256,60449214.912,733
2394,10944,12266,60449225.1904,734
2399,10944,12276,60449235.3024,735
2404,10944,12286,60449245.5808,735
2408,10944,12296,60449254.7456,736
2413,10944,12306,60449264.9856,736
2417,10944,12316,60449275.2384,737
2422,10944,12326,60449285.4656,738
2426,10944,12336,60449294.6944,738
2430,10944,12346,60449304.8064,739
2434,10944,12356,60449315.072,739
2438,10944,12366,60449325.248,740
