Photodiode,AsyncPulse,BonsaiTime,ArduinoTime
13,0,61534466.176,7316
11,0,61534467.2256,7316
8,0,61534468.1856,7316
10,0,61534469.2736,7316
12,0,61534470.3488,7316
13,0,61534471.4112,7316
12,0,61534472.4736,7316
8,0,61534473.4848,7316
6,0,61534474.4832,7326
10,0,61534475.584,7326
12,0,61534476.6592,7326
12,0,61534477.7216,7326
11,0,61534478.8096,7326
13,0,61534479.8592,7326
12,0,61534480.9344,7326
11,0,61534482.0352,7326
14,0,61534483.0848,7326
11,0,61534484.1344,7336
8,0,61534485.1328,7336
12,0,61534486.2336,7336
14,0,61534487.2832,7336
12,0,61534488.3456,7336
14,0,61534489.408,7336
11,0,61534490.4704,7336
6,0,61534491.4432,7336
10,0,61534492.5696,7336
12,0,61534493.6192,7346
13,0,61534494.6944,7346
10,0,61534495.808,7346
12,0,61534496.832,7346
13,0,61534497.8944,7346
13,0,61534498.9824,7346
6,0,61534499.9168,7346
8,0,61534500.9792,7346
12,0,61534502.0928,7346
12,0,61534503.1936,7346
13,0,61534504.2304,7356
9,0,61534505.1776,7356
7,0,61534506.2016,7356
7,0,61534507.3152,7356
12,0,61534508.3392,7356
13,0,61534509.3888,7356
13,0,61534510.464,7356
13,0,61534511.5392,7356
14,0,61534512.7424,7356
13,0,61534513.7408,7366
12,0,61534514.752,7366
10,0,61534515.8144,7366
7,0,61534516.7872,7366
10,0,61534517.888,7366
13,0,61534518.976,7366
10,0,61534520.0384,7366
6,0,61534521.0368,7366
11,0,61534522.1376,7366
8,0,61534523.136,7366
12,0,61534524.2368,7376
12,0,61534525.2736,7376
12,0,61534526.336,7376
8,0,61534527.3088,7376
9,0,61534528.3456,7376
13,0,61534529.536,7376
13,0,61534530.5088,7376
12,0,61534531.5712,7376
7,0,61534532.5696,7376
10,0,61534533.6704,7386
13,0,61534534.9248,7386
12,0,61534535.7952,7386
6,0,61534536.768,7386
7,0,61534537.7792,7386
6,0,61534538.816,7386
6,0,61534539.84,7386
12,0,61534540.9792,7386
13,0,61534542.08,7386
12,0,61534543.2064,7386
6,0,61534544.0896,7396
7,0,61534545.1008,7396
11,0,61534546.24,7396
12,0,61534547.264,7396
12,0,61534548.3136,7396
13,0,61534549.4016,7396
12,0,61534550.464,7396
11,0,61534551.5264,7396
8,0,61534552.4992,7396
11,0,61534553.6512,7406
11,0,61534554.6752,7406
11,0,61534555.776,7406
8,0,61534556.7232,7406
6,0,61534557.7344,7406
10,0,61534558.8736,7406
11,0,61534559.9232,7406
11,0,61534561.0368,7406
5,0,61534561.984,7406
8,0,61534563.0464,7406
9,0,61534564.0448,7416
13,0,61534565.1456,7416
12,0,61534566.4256,7416
11,0,61534567.2576,7416
6,0,61534568.2176,7416
13,0,61534569.344,7416
14,0,61534570.3936,7416
13,0,61534571.4688,7416
14,0,61534572.6208,7416
11,0,61534573.6064,7426
7,0,61534574.5792,7426
12,0,61534575.6928,7426
12,0,61534576.768,7426
11,0,61534577.8304,7426
13,0,61534578.8672,7426
7,0,61534579.8784,7426
10,0,61534581.0048,7426
11,0,61534582.0416,7426
12,0,61534583.1424,7436
13,0,61534584.192,7436
14,0,61534585.2416,7436
13,0,61534586.3168,7436
10,0,61534587.3792,7436
7,0,61534588.352,7436
6,0,61534589.3632,7436
9,0,61534590.4,7436
12,0,61534591.5264,7436
9,0,61534592.4736,7436
11,0,61534593.5872,7446
13,0,61534594.6496,7446
13,0,61534595.7376,7446
10,0,61534596.7872,7446
11,0,61534597.8496,7446
9,0,61534598.848,7446
13,0,61534599.936,7446
9,0,61534600.9216,7446
12,0,61534602.048,7446
14,0,61534603.0976,7446
14,0,61534604.1984,7456
9,0,61534605.1968,7456
8,0,61534606.1952,7456
6,0,61534607.3344,7456
9,0,61534608.2048,7456
12,0,61534609.3056,7456
12,0,61534610.368,7456
12,0,61534611.4304,7456
8,0,61534612.416,7456
11,0,61534613.568,7456
12,0,61534614.5792,7467
13,0,61534615.6672,7467
12,0,61534616.7296,7467
13,0,61534617.7792,7467
10,0,61534618.8544,7467
5,0,61534619.8272,7467
8,0,61534620.8512,7467
10,0,61534621.9904,7467
9,0,61534622.9376,7467
9,0,61534624,7467
16,0,61534625.1008,7477
14,0,61534626.2016,7477
10,0,61534627.2512,7477
9,0,61534628.224,7477
8,0,61534629.2224,7477
7,0,61534630.2464,7477
6,0,61534631.2832,7477
12,0,61534632.3712,7477
10,0,61534633.4592,7477
6,0,61534634.4576,7487
10,0,61534635.5456,7487
12,0,61534636.608,7487
11,0,61534637.696,7487
11,0,61534638.7456,7487
8,0,61534639.7184,7487
7,0,61534640.7424,7487
6,0,61534641.7664,7487
12,0,61534642.8672,7487
11,0,61534643.9424,7487
14,0,61534645.056,7497
6,0,61534646.0032,7497
8,0,61534647.0528,7497
13,0,61534648.1536,7497
13,0,61534649.2032,7497
11,0,61534650.2528,7497
6,0,61534651.2256,7497
7,0,61534652.2496,7497
10,0,61534653.3504,7497
12,0,61534654.4256,7497
6,0,61534655.3856,7507
5,0,61534656.4096,7507
9,0,61534657.4336,7507
13,0,61534658.5344,7507
11,0,61534659.6096,7507
11,0,61534660.6592,7507
8,0,61534661.6576,7507
12,0,61534662.7584,7507
13,0,61534663.8592,7517
10,0,61534664.9088,7517
6,0,61534665.8688,7517
11,0,61534666.9952,7517
11,0,61534668.1088,7517
12,0,61534669.1584,7517
13,0,61534670.1952,7517
8,0,61534671.2192,7517
7,0,61534672.2048,7517
12,0,61534673.3056,7517
11,0,61534674.368,7527
11,0,61534675.4432,7527
6,0,61534676.4032,7527
9,0,61534677.44,7527
10,0,61534678.5408,7527
13,0,61534679.616,7527
14,0,61534680.6784,7527
6,0,61534681.664,7527
9,0,61534682.6752,7527
10,0,61534683.8144,7527
10,0,61534684.8768,7537
14,0,61534685.9136,7537
5,0,61534687.0144,7537
12,0,61534688.064,7537
8,0,61534688.9984,7537
11,0,61534690.0992,7537
9,0,61534691.1104,7537
12,0,61534692.2112,7537
14,0,61534693.2608,7537
13,0,61534694.3616,7537
11,0,61534695.3856,7547
13,0,61534696.4608,7547
13,0,61534697.536,7547
12,0,61534698.5728,7547
7,0,61534699.6352,7547
8,0,61534700.5696,7547
12,0,61534701.6832,7547
13,0,61534702.7456,7547
13,0,61534703.808,7557
10,0,61534704.8832,7557
8,0,61534705.856,7557
8,0,61534706.88,7557
14,0,61534708.0448,7557
14,0,61534709.1072,7557
14,0,61534710.6048,7557
12,0,61534711.232,7557
14,0,61534712.256,7557
13,0,61534713.3312,7557
13,0,61534714.3808,7567
11,0,61534715.4432,7567
11,0,61534716.5184,7567
11,0,61534717.6064,7567
7,0,61534718.5792,7567
12,0,61534719.8464,7567
13,0,61534720.7552,7567
11,0,61534721.8176,7567
12,0,61534722.88,7567
5,0,61534723.8656,7567
11,0,61534725.0176,7577
12,0,61534726.0672,7577
13,0,61534727.1168,7577
6,0,61534728.1024,7577
7,0,61534729.1136,7577
11,0,61534730.2528,7577
13,0,61534731.3408,7577
14,0,61534732.3392,7577
5,0,61534733.312,7577
8,0,61534734.336,7587
11,0,61534735.4368,7587
12,0,61534736.5248,7587
9,0,61534737.4976,7587
5,0,61534738.5472,7587
7,0,61534739.52,7587
11,0,61534740.6208,7587
15,0,61534741.7088,7587
14,0,61534743.3344,7587
13,0,61534743.8592,7597
12,0,61534744.9088,7597
11,0,61534746.0096,7597
13,0,61534747.1744,7597
13,0,61534748.1088,7597
12,0,61534749.2224,7597
13,0,61534750.2592,7597
15,0,61534751.3216,7597
12,0,61534752.3712,7597
9,0,61534753.3696,7597
10,0,61534754.4448,7607
8,0,61534755.456,7607
11,0,61534756.544,7607
11,0,61534757.632,7607
11,0,61534758.6688,7607
10,0,61534759.744,7607
13,0,61534760.8192,7607
12,0,61534761.8816,7607
6,0,61534762.8544,7607
7,0,61534763.9168,7607
12,0,61534765.0688,7617
11,0,61534766.0672,7617
13,0,61534767.1296,7617
7,0,61534768.1152,7617
11,0,61534769.2672,7617
12,0,61534770.2656,7617
8,0,61534771.2512,7617
10,0,61534772.3392,7617
6,0,61534773.3504,7617
10,0,61534774.4384,7627
9,0,61534775.424,7627
13,0,61534776.512,7627
14,0,61534777.6,7627
11,0,61534778.6752,7627
11,0,61534779.7504,7627
14,0,61534780.8,7627
13,0,61534781.8752,7627
12,0,61534782.9248,7627
11,0,61534784.0256,7627
14,0,61534785.1264,7638
11,0,61534786.1632,7638
13,0,61534787.2512,7638
12,0,61534788.2624,7638
12,0,61534789.3504,7638
11,0,61534790.3872,7638
13,0,61534791.4752,7638
14,0,61534792.5248,7638
13,0,61534793.6,7638
6,0,61534794.5856,7638
12,0,61534795.6992,7648
12,0,61534796.7616,7648
15,0,61534797.824,7648
6,0,61534798.8096,7648
11,0,61534799.9232,7648
11,0,61534800.9728,7648
12,0,61534802.0736,7648
12,0,61534803.1232,7648
7,0,61534804.1216,7648
8,0,61534805.1328,7658
14,0,61534806.272,7658
13,0,61534807.2576,7658
12,0,61534808.3456,7658
13,0,61534809.4336,7658
12,0,61534810.4704,7658
12,0,61534811.5584,7658
14,0,61534812.608,7658
11,0,61534813.6832,7658
10,0,61534814.7584,7658
8,0,61534815.744,7668
12,0,61534816.8192,7668
10,0,61534817.8944,7668
10,0,61534819.0208,7668
5,0,61534819.9296,7668
11,0,61534821.0816,7668
12,0,61534822.336,7668
13,0,61534823.2064,7668
14,0,61534824.2688,7668
13,0,61534825.344,7678
11,0,61534826.3808,7678
12,0,61534827.456,7678
13,0,61534828.6592,7678
7,0,61534829.4912,7678
6,0,61534830.5152,7678
12,0,61534831.616,7678
12,0,61534832.6912,7678
13,0,61534833.8048,7678
14,0,61534834.8288,7688
14,0,61534835.8912,7688
8,0,61534836.8768,7688
8,0,61534837.888,7688
14,0,61534839.0272,7688
13,0,61534840.128,7688
11,0,61534841.1776,7688
11,0,61534842.2656,7688
6,0,61534843.2256,7688
11,0,61534844.3392,7688
5,0,61534845.2736,7698
8,0,61534846.2976,7698
13,0,61534847.3984,7698
8,0,61534848.384,7698
11,0,61534849.4848,7698
15,0,61534850.5728,7698
10,0,61534851.6096,7698
6,0,61534852.608,7698
12,0,61534853.7088,7698
12,0,61534854.8736,7698
12,0,61534855.8464,7708
11,0,61534856.9856,7708
8,0,61534857.9328,7708
13,0,61534859.072,7708
13,0,61534860.16,7708
12,0,61534861.1328,7708
6,0,61534862.1312,7708
9,0,61534863.2448,7708
13,0,61534864.2816,7708
14,0,61534865.3312,7718
11,0,61534866.368,7718
8,0,61534867.3408,7718
10,0,61534868.4544,7718
14,0,61534869.5296,7718
12,0,61534870.592,7718
9,0,61534871.5648,7718
5,0,61534872.5888,7718
12,0,61534873.7152,7718
11,0,61534874.7648,7728
14,0,61534875.8272,7728
13,0,61534876.9024,7728
13,0,61534877.952,7728
12,0,61534879.0912,7728
12,0,61534880.128,7728
14,0,61534881.1776,7728
10,0,61534882.2784,7728
14,0,61534883.3152,7728
12,0,61534884.3904,7728
7,0,61534885.3376,7738
11,0,61534886.4512,7738
9,0,61534887.4496,7738
10,0,61534888.5376,7738
9,0,61534889.5232,7738
13,0,61534890.624,7738
8,0,61534891.6224,7738
11,0,61534892.7232,7738
13,0,61534893.7728,7738
9,0,61534894.7584,7748
11,0,61534895.8848,7748
10,0,61534896.9472,7748
12,0,61534898.0352,7748
6,0,61534899.0336,7748
10,0,61534900.1344,7748
6,0,61534901.0944,7748
12,0,61534902.1952,7748
11,0,61534903.2832,7748
11,0,61534904.32,7748
11,0,61534905.3696,7758
13,0,61534906.4576,7758
14,0,61534907.52,7758
11,0,61534908.5952,7758
9,0,61534909.568,7758
13,0,61534910.6816,7758
7,0,61534911.6544,7758
8,0,61534912.6784,7758
10,0,61534913.8048,7758
8,0,61534914.7648,7768
12,0,61534915.904,7768
13,0,61534916.9408,7768
10,0,61534918.0288,7768
7,0,61534918.976,7768
11,0,61534920.1408,7768
11,0,61534921.1904,7768
13,0,61534922.2272,7768
12,0,61534923.2768,7768
12,0,61534924.3904,7768
12,0,61534925.4272,7778
11,0,61534926.5024,7778
7,0,61534927.4752,7778
10,0,61534928.5632,7778
11,0,61534929.6512,7778
13,0,61534930.7136,7778
8,0,61534931.6864,7778
10,0,61534932.8128,7778
14,0,61534933.8624,7778
15,0,61534934.9376,7788
5,0,61534935.8976,7788
9,0,61534936.9472,7788
6,0,61534937.9456,7788
8,0,61534938.9696,7788
10,0,61534940.0832,7788
13,0,61534941.1456,7788
12,0,61534942.2464,7788
12,0,61534943.296,7788
12,0,61534944.3968,7788
11,0,61534945.408,7798
11,0,61534946.496,7798
13,0,61534947.5712,7798
11,0,61534948.6208,7798
8,0,61534949.5936,7798
10,0,61534950.72,7798
13,0,61534951.7824,7798
15,0,61534952.8448,7798
12,0,61534953.8944,7798
9,0,61534954.8672,7808
11,0,61534955.9808,7808
10,0,61534957.0944,7808
14,0,61534958.144,7808
11,0,61534959.2064,7808
8,0,61534960.192,7808
10,0,61534961.2928,7808
12,0,61534962.3296,7808
12,0,61534963.392,7808
12,0,61534964.5056,7818
9,0,61534965.44,7818
10,0,61534966.5536,7818
14,0,61534967.6288,7818
12,0,61534968.6912,7818
13,0,61534969.7536,7818
6,0,61534970.7264,7818
11,0,61534971.8528,7818
7,0,61534972.8256,7818
9,0,61534973.824,7818
11,0,61534974.9376,7828
14,0,61534976.0384,7828
13,0,61534977.088,7828
12,0,61534978.2016,7828
12,0,61534979.2384,7828
12,0,61534980.288,7828
13,0,61534981.3504,7828
14,0,61534982.4128,7828
12,0,61534983.4752,7828
12,0,61534984.5888,7828
14,0,61534985.6256,7838
10,0,61534986.6752,7838
14,0,61534987.7504,7838
12,0,61534988.8256,7838
14,0,61534989.8752,7838
13,0,61534990.9504,7838
6,0,61534991.9232,7838
10,0,61534993.0368,7838
14,0,61534994.0864,7838
12,0,61534995.2,7848
7,0,61534996.1984,7848
7,0,61534997.2096,7848
13,0,61534998.2848,7848
12,0,61534999.3472,7848
12,0,61535000.3968,7848
6,0,61535001.3696,7848
11,0,61535002.5088,7848
8,0,61535003.52,7848
6,0,61535004.5056,7858
9,0,61535005.5296,7858
12,0,61535006.6304,7858
10,0,61535007.68,7858
11,0,61535008.7552,7858
11,0,61535009.8176,7858
9,0,61535010.7904,7858
12,0,61535011.904,7858
12,0,61535012.9792,7858
12,0,61535014.0928,7858
15,0,61535015.1424,7868
12,0,61535016.192,7868
12,0,61535017.2928,7868
11,0,61535018.2912,7868
12,0,61535019.3792,7868
12,0,61535020.4672,7868
12,0,61535021.504,7868
13,0,61535022.5792,7868
12,0,61535023.6288,7868
10,0,61535024.704,7878
13,0,61535025.7664,7878
11,0,61535026.8416,7878
10,0,61535027.904,7878
10,0,61535029.0944,7878
13,0,61535030.592,7878
13,0,61535031.104,7878
5,0,61535032.1024,7878
9,0,61535033.152,7878
11,0,61535034.4064,7878
14,0,61535035.2896,7888
12,0,61535036.352,7888
11,0,61535037.4016,7888
9,0,61535038.3744,7888
5,0,61535039.424,7888
11,0,61535040.512,7888
12,0,61535041.6,7888
14,0,61535042.688,7888
13,0,61535043.7248,7888
12,0,61535044.7872,7898
13,0,61535045.8624,7898
13,0,61535046.9248,7898
9,0,61535047.8976,7898
10,0,61535049.0112,7898
12,0,61535050.0992,7898
9,0,61535051.0464,7898
11,0,61535052.2112,7898
12,0,61535053.248,7898
12,0,61535054.3616,7908
13,0,61535055.36,7908
11,0,61535056.4224,7908
12,0,61535057.6128,7908
12,0,61535058.56,7908
9,0,61535059.5456,7908
11,0,61535060.6336,7908
13,0,61535061.7088,7908
12,0,61535062.784,7908
9,0,61535063.744,7908
12,0,61535064.8704,7918
14,0,61535065.92,7918
13,0,61535067.0464,7918
8,0,61535068.0704,7918
13,0,61535069.0944,7918
11,0,61535070.1568,7918
9,0,61535071.3344,7918
6,0,61535072.2688,7918
12,0,61535073.3056,7918
12,0,61535074.4448,7918
11,0,61535075.4176,7928
12,0,61535076.4544,7928
14,0,61535077.5168,7928
13,0,61535078.592,7928
12,0,61535079.6544,7928
11,0,61535080.7296,7928
12,0,61535081.792,7928
8,0,61535082.7648,7928
9,0,61535083.8016,7938
12,0,61535084.9024,7938
11,0,61535085.9648,7938
10,0,61535087.0912,7938
11,0,61535088.1152,7938
14,0,61535089.2032,7938
12,0,61535090.2528,7938
13,0,61535091.3024,7938
12,0,61535092.3648,7938
13,0,61535093.4656,7938
12,0,61535094.8864,7948
11,0,61535095.7184,7948
7,0,61535096.5504,7948
11,0,61535097.6512,7948
12,0,61535098.7136,7948
12,0,61535099.776,7948
13,0,61535100.9408,7948
13,1,61535101.9136,7948
5,1,61535102.912,7948
13,1,61535104.3968,7958
13,1,61535105.1008,7958
9,1,61535106.0608,7958
11,1,61535107.2128,7958
11,1,61535108.2624,7958
8,1,61535109.2608,7958
13,1,61535110.4128,7958
12,1,61535111.488,7958
12,1,61535112.448,7958
6,1,61535113.4464,7958
11,1,61535114.5728,7968
12,1,61535115.6224,7968
11,1,61535116.672,7968
7,1,61535117.6448,7968
11,1,61535118.7456,7968
7,1,61535119.7568,7968
10,1,61535120.8448,7968
8,1,61535121.8048,7968
12,1,61535122.9184,7968
11,1,61535123.9936,7968
12,1,61535125.0688,7979
10,1,61535126.1696,7979
14,1,61535127.2192,7979
14,1,61535128.3072,7979
10,1,61535129.3696,7979
8,1,61535130.304,7979
9,1,61535131.328,7979
12,1,61535132.4416,7979
12,1,61535133.4912,7979
11,1,61535134.5792,7979
11,1,61535135.6288,7989
9,1,61535136.6272,7989
5,1,61535137.6256,7989
10,1,61535138.7264,7989
13,1,61535139.8144,7989
14,1,61535140.8768,7989
13,1,61535142.3872,7989
11,1,61535143.0016,7989
12,1,61535144.1152,7989
13,1,61535145.1904,7989
13,1,61535146.2144,7999
13,1,61535147.3152,7999
11,1,61535148.3392,7999
9,1,61535149.312,7999
12,1,61535150.4128,7999
14,1,61535151.5008,7999
12,1,61535152.5504,7999
12,1,61535153.6256,7999
9,1,61535154.5984,7999
10,1,61535155.712,8009
14,1,61535156.7872,8009
14,1,61535157.8496,8009
5,1,61535158.8224,8009
8,1,61535159.8464,8009
12,1,61535160.9344,8009
12,1,61535162.0096,8009
12,1,61535163.1104,8009
6,1,61535164.0576,8009
8,1,61535165.12,8009
11,1,61535166.208,8019
